"TOA5","CR200Series_302","CR2xx","","v05","Sapflux2sensor.","63887","Table2"
"TIMESTAMP","RECORD","BattV_Min","id","SDI1","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1"
"TS","RN","Volts","","","unit","unit","unit","unit","unit","unit","unit","unit","unit"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-05-15 10:30:00",1300,11.87051,302,1,-0.101,-99,-0.39,-99,-0.03089,-99,-0.06977,-99,35.245
"2024-05-15 11:00:00",1301,12.64866,302,1,-0.142,-99,-0.55,-99,-0.04353,-99,-0.07621,-99,36.992
"2024-05-15 11:30:00",1302,12.66126,302,1,0.01,-99,0.04,-99,0.00284,-99,-0.04721,-99,38.539
"2024-05-15 12:00:00",1303,12.66126,302,1,-0.035,-99,-0.14,-99,-0.01167,-99,-0.05965,-99,39.276
"2024-05-15 12:30:00",1304,12.65958,302,1,0.12,-99,0.46,-99,0.03536,-99,-0.02637,-99,37.932
"2024-05-15 13:00:00",1305,12.65622,302,1,0.039,-99,0.15,-99,0.01188,-99,-0.05071,-99,36.685
"2024-05-15 13:30:00",1306,12.64699,302,1,0.099,-99,0.38,-99,0.02906,-99,-0.03833,-99,37.679
"2024-05-15 14:00:00",1307,12.64866,302,1,0.198,-99,0.76,-99,0.05863,-99,-0.02393,-99,35.811
"2024-05-15 14:30:00",1308,12.63775,302,1,0.349,-99,1.34,-99,0.10344,-99,0.02385,-99,37.99
"2024-05-15 15:00:00",1309,12.64279,302,1,0.479,-99,1.84,-99,0.14181,-99,0.03582,-99,37.522
"2024-05-15 15:30:00",1310,12.64027,302,1,0.565,-99,2.17,-99,0.16702,-99,0.07178,-99,39.151
"2024-05-15 16:00:00",1311,12.63691,302,1,0.768,-99,2.95,-99,0.22772,-99,0.0998,-99,40.679
