"TOA5","CR200Series_506","CR200X","No_SN","CR200X.Std.00","Sapflux2sensors1.CR2","63887","Table2"
"TIMESTAMP","RECORD","BattV_Min","id","SDI1","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1"
"TS","RN","Volts","","","unit","unit","unit","unit","unit","unit","unit","unit","unit"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-09-27 14:30:00",6570,13.17583,506,1,-0.131,-1.74,-1.89,-0.15501,-0.16813,-0.16661,-0.27133,67.303,54.028
"2024-09-27 15:00:00",6571,13.11455,506,1,-0.136,-1.76,-2.01,-0.15629,-0.17891,-0.16797,-0.27117,65.896,52.453
"2024-09-27 15:30:00",6572,13.10196,506,1,-0.136,-1.78,-1.98,-0.15839,-0.17601,-0.17001,-0.27195,65.852,50.738
"2024-09-27 16:00:00",6573,13.10196,506,1,-0.138,-1.75,-2.08,-0.15541,-0.18519,-0.16161,-0.28275,68.064,53.208
"2024-09-27 16:30:00",6574,13.09692,506,1,-0.141,-1.84,-2.08,-0.16385,-0.18519,-0.17545,-0.28025,66.771,54.165
"2024-09-27 17:00:00",6575,13.09692,506,1,-0.139,-1.81,-2.04,-0.16091,-0.18175,-0.17245,-0.27697,69.037,52.838
"2024-09-27 17:30:00",6576,13.08685,506,1,-0.145,-1.9,-2.12,-0.16933,-0.18867,-0.18085,-0.27777,67.592,51.642
"2024-09-27 18:00:00",6577,13.09608,506,1,-0.144,-1.87,-2.12,-0.16637,-0.18811,-0.17001,-0.27697,67.342,53.901
"2024-09-27 18:30:00",6578,13.08349,506,1,-0.141,-1.81,-2.12,-0.16133,-0.18867,-0.17295,-0.28105,67.329,51.64
"2024-09-27 19:00:00",6579,13.09189,506,1,-0.139,-1.81,-2.04,-0.16091,-0.18175,-0.17001,-0.28025,67.419,53.399
