"TOA5","CR200Series_506","CR200X","No_SN","CR200X.Std.00","Sapflux2sensors1.CR2","63887","Table2"
"TIMESTAMP","RECORD","BattV_Min","id","SDI1","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1"
"TS","RN","Volts","","","unit","unit","unit","unit","unit","unit","unit","unit","unit"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-08-29 11:00:00",5171,13.05579,506,1,0.496,5.72,8.18,0.50645,0.72361,0.43966,0.35468,69.684,61.407
"2024-08-29 11:30:00",5172,12.95086,506,1,0.546,6.32,8.97,0.55904,0.79392,0.48274,0.40544,66.365,59.185
"2024-08-29 12:00:00",5173,12.92988,506,1,0.579,6.69,9.51,0.59206,0.84127,0.52074,0.42874,67.105,58.675
"2024-08-29 12:30:00",5174,12.96597,506,1,0.672,7.85,10.93,0.69522,0.96725,0.6054,0.51562,65.437,56.173
"2024-08-29 13:00:00",5175,12.97772,506,1,0.627,7.34,10.17,0.65004,0.89994,0.56846,0.46574,66.203,57.775
"2024-08-29 13:30:00",5176,12.9836,506,1,0.619,7.25,10.03,0.64162,0.88793,0.55805,0.45598,65.443,58.419
"2024-08-29 14:00:00",5177,12.98528,506,1,0.605,7.15,9.73,0.63313,0.86079,0.55173,0.43966,66.391,58.792
"2024-08-29 14:30:00",5178,12.99619,506,1,0.683,7.95,11.13,0.70366,0.98513,0.61026,0.52732,63.448,57.096
"2024-08-29 15:00:00",5179,12.99619,506,1,0.67,7.83,10.9,0.69315,0.96507,0.60098,0.5005,64.686,56.41
"2024-08-29 15:30:00",5180,13.00207,506,1,0.664,7.81,10.74,0.69102,0.95073,0.59444,0.49206,63.773,56.587
"2024-08-29 16:00:00",5181,13.00291,506,1,0.624,7.34,10.09,0.64987,0.89333,0.56226,0.4627,65.157,58.541
