"TOA5","CR200Series_601","CR200X","No_SN","CR200X.Std.02","Sapflux2sensors1.CR2","63887","Table2"
"TIMESTAMP","RECORD","BattV_Min","id","SDI1","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1"
"TS","RN","Volts","","","unit","unit","unit","unit","unit","unit","unit","unit","unit"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-08-03 12:00:00",5145,13.26229,601,1,5.043,8.99,6.75,0.70519,0.52972,0.40146,0.13394,38.127,28.463
"2024-08-03 12:30:00",5146,13.24718,601,1,4.927,8.76,6.62,0.6873,0.51896,0.4039,0.1353,38.086,28.415
"2024-08-03 13:00:00",5147,13.24886,601,1,5.305,9.6,6.95,0.75271,0.54489,0.41113,0.13353,37.541,29.269
"2024-08-03 13:30:00",5148,13.24802,601,1,5.047,9.05,6.7,0.70933,0.52542,0.40064,0.12346,38.194,28.941
"2024-08-03 14:00:00",5149,13.25474,601,1,5.137,9.22,6.81,0.7233,0.5338,0.41257,0.1268,38.723,28.374
"2024-08-03 14:30:00",5150,13.2539,601,1,5.091,9.24,6.64,0.72427,0.52081,0.39981,0.1239,37.485,28.228
"2024-08-03 15:00:00",5151,13.25138,601,1,5.002,8.99,6.62,0.70519,0.51927,0.40464,0.12705,38.105,28.016
"2024-08-03 15:30:00",5152,13.26229,601,1,4.914,8.92,6.41,0.69929,0.50238,0.38448,0.12054,37.995,27.907
"2024-08-03 16:00:00",5153,13.26062,601,1,4.807,8.79,6.2,0.68904,0.48638,0.3747,0.11402,37.127,27.866
"2024-08-03 16:30:00",5154,13.24802,601,1,4.515,8.27,5.81,0.64887,0.456,0.3512,0.1025,38.107,27.34
"2024-08-03 17:00:00",5155,13.24802,601,1,4.22,7.73,5.43,0.60582,0.42554,0.33146,0.09209,38.474,26.72
