"TOA5","CR200Series_506","CR200X","No_SN","CR200X.Std.00","Sapflux2sensors1.CR2","63887","Table2"
"TIMESTAMP","RECORD","BattV_Min","id","SDI1","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1"
"TS","RN","Volts","","","unit","unit","unit","unit","unit","unit","unit","unit","unit"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-07-03 16:00:00",2445,13.1112,506,1,0.845,10.89,12.37,0.96413,1.09462,0.76235,0.56622,57.137,54.958
"2024-07-03 16:30:00",2446,13.10364,506,1,0.781,9.99,11.54,0.88461,1.02121,0.72486,0.5314,60.651,55.715
"2024-07-03 17:00:00",2447,13.10112,506,1,0.711,9.08,10.52,0.80381,0.93077,0.66563,0.47392,60.858,59.664
"2024-07-03 17:30:00",2448,13.08517,506,1,0.639,8.3,9.29,0.73493,0.82211,0.60132,0.40338,62.915,59.329
"2024-07-03 18:00:00",2449,13.09357,506,1,0.516,6.79,7.36,0.60066,0.65112,0.48729,0.29136,65.044,62.187
"2024-07-03 18:30:00",2450,13.0793,506,1,0.385,5.21,5.3,0.46092,0.46906,0.36748,0.17094,69.036,60.614
"2024-07-03 19:00:00",2451,13.09105,506,1,0.253,3.49,3.41,0.30886,0.30166,0.2424,0.0606,67.724,62.056
"2024-07-03 19:30:00",2452,13.09273,506,1,0.128,1.83,1.63,0.16204,0.14438,0.11528,-0.05349,67.139,59.395
"2024-07-03 20:00:00",2453,13.0793,506,1,0.047,0.7,0.55,0.06225,0.04834,0.02105,-0.12701,66.678,58.672
"2024-07-03 20:30:00",2454,13.08433,506,1,-0.012,-0.11,-0.26,-0.01087,-0.02417,-0.04487,-0.17687,64.372,57.349
"2024-07-03 21:00:00",2455,13.08349,506,1,-0.05,-0.63,-0.78,-0.05673,-0.06963,-0.08683,-0.20727,65.268,56.01
