"TOA5","CR200Series_506","CR200X","No_SN","CR200X.Std.00","Sapflux2sensors1.CR2","63887","Table2"
"TIMESTAMP","RECORD","BattV_Min","id","SDI1","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1"
"TS","RN","Volts","","","unit","unit","unit","unit","unit","unit","unit","unit","unit"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-10-31 16:00:00",8205,13.09776,506,1,0.396,4.67,6.38,0.41308,0.56503,0.36842,0.25976,70.194,59.69
"2024-10-31 16:30:00",8206,13.00375,506,1,0.33,3.92,5.28,0.34657,0.46694,0.30294,0.1918,69.507,60.402
"2024-10-31 17:00:00",8207,12.98024,506,1,0.259,3.18,4.02,0.28141,0.3559,0.2486,0.11386,70.628,59.852
"2024-10-31 17:30:00",8208,12.9878,506,1,0.193,2.37,2.98,0.20969,0.26375,0.17596,0.04764,69.481,57.719
"2024-10-31 18:00:00",8209,12.99199,506,1,0.13,1.65,1.94,0.14576,0.17184,0.1165,-0.01981,68.434,61.823
"2024-10-31 18:30:00",8210,13.00794,506,1,0.072,0.88,1.11,0.07806,0.09863,0.0582,-0.07687,69.334,57.982
"2024-10-31 19:00:00",8211,13.01046,506,1,0.033,0.39,0.54,0.03485,0.04754,0.01846,-0.10839,69.741,56.3
"2024-10-31 19:30:00",8212,13.00794,506,1,0.007,0.09,0.11,0.008,0.0095,-0.00793,-0.13697,69.687,53.329
"2024-10-31 20:00:00",8213,13.00543,506,1,-0.01,-0.14,-0.17,-0.01337,-0.01583,-0.02901,-0.15727,68.522,56.336
"2024-10-31 20:30:00",8214,13.00375,506,1,-0.026,-0.38,-0.35,-0.03473,-0.03159,-0.05009,-0.16825,68.189,54.33
"2024-10-31 21:00:00",8215,13.00627,506,1,-0.037,-0.48,-0.56,-0.04293,-0.05069,-0.05827,-0.17761,67.896,54.867
