"TOA5","CR200Series_601","CR200X","No_SN","CR200X.Std.02","Sapflux2sensors1.CR2","63887","Table2"
"TIMESTAMP","RECORD","BattV_Min","id","SDI1","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1"
"TS","RN","Volts","","","unit","unit","unit","unit","unit","unit","unit","unit","unit"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-07-21 12:00:00",4521,13.61738,601,1,4.339,7.98,5.55,0.62603,0.43494,0.32984,0.1214,37.763,26.434
"2024-07-21 12:30:00",4522,13.45117,601,1,4.75,8.6,6.22,0.67468,0.4879,0.36338,0.1384,38.147,27.23
"2024-07-21 13:00:00",4523,13.33197,601,1,5.16,9.31,6.79,0.73027,0.53232,0.39266,0.15846,36.856,26.923
"2024-07-21 13:30:00",4524,13.28328,601,1,4.887,8.77,6.48,0.68742,0.50796,0.37441,0.1459,37.859,26.932
"2024-07-21 14:00:00",4525,13.2539,601,1,4.953,8.84,6.62,0.69315,0.51882,0.38572,0.14978,37.953,27.03
"2024-07-21 14:30:00",4526,13.23879,601,1,4.853,8.79,6.35,0.68922,0.49768,0.36996,0.14242,37.335,26.828
"2024-07-21 15:00:00",4527,13.23124,601,1,4.998,8.94,6.66,0.70105,0.52258,0.38316,0.15051,37.276,26.927
"2024-07-21 15:30:00",4528,13.23459,601,1,4.691,8.59,6.04,0.67376,0.47398,0.36163,0.13604,37.586,26.508
"2024-07-21 16:00:00",4529,13.22116,601,1,4.732,8.62,6.14,0.6756,0.48156,0.3621,0.13668,37.904,26.565
"2024-07-21 16:30:00",4530,13.22872,601,1,4.451,8.16,5.72,0.63989,0.44876,0.34152,0.12544,38.038,26.965
"2024-07-21 17:00:00",4531,13.222,601,1,4.068,7.57,5.11,0.59346,0.40091,0.307,0.10684,36.843,26.602
