"TOA5","CR200Series_506","CR200X","No_SN","CR200X.Std.00","Sapflux2sensors1.CR2","63887","Table2"
"TIMESTAMP","RECORD","BattV_Min","id","SDI1","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1"
"TS","RN","Volts","","","unit","unit","unit","unit","unit","unit","unit","unit","unit"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-07-19 15:00:00",3211,13.07846,506,1,0.892,10.78,14.02,0.95435,1.24075,0.81271,0.67698,57.176,51.404
"2024-07-19 15:30:00",3212,13.04152,506,1,0.849,10.27,13.33,0.90873,1.18015,0.77501,0.64624,58.517,53.16
"2024-07-19 16:00:00",3213,13.04404,506,1,0.806,9.84,12.53,0.87051,1.10877,0.7406,0.59728,59.815,54.873
"2024-07-19 16:30:00",3214,13.04152,506,1,0.748,9.18,11.56,0.81237,1.02349,0.68368,0.54262,62.021,55.515
"2024-07-19 17:00:00",3215,13.0432,506,1,0.693,8.61,10.59,0.76241,0.93755,0.6403,0.48552,63.173,57.499
"2024-07-19 17:30:00",3216,13.03817,506,1,0.606,7.56,9.22,0.6692,0.81586,0.56414,0.40436,64.964,59.028
"2024-07-19 18:00:00",3217,13.039,506,1,0.479,6.05,7.19,0.53532,0.63677,0.44984,0.29149,67.786,59.768
"2024-07-19 18:30:00",3218,13.04656,506,1,0.365,4.63,5.44,0.40998,0.4815,0.34048,0.18426,69.706,60.852
"2024-07-19 19:00:00",3219,13.0474,506,1,0.238,3.03,3.53,0.2679,0.31278,0.2148,0.07051,70.119,59.593
"2024-07-19 19:30:00",3220,13.04572,506,1,0.125,1.54,1.92,0.13604,0.16988,0.09809,-0.03029,69.095,58.317
"2024-07-19 20:00:00",3221,13.039,506,1,0.04,0.43,0.7,0.03814,0.06152,0.00802,-0.10509,69.169,58.647
