"TOA5","CR200Series_601","CR200X","No_SN","CR200X.Std.02","Sapflux2sensors1.CR2","63887","Table2"
"TIMESTAMP","RECORD","BattV_Min","id","SDI1","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1"
"TS","RN","Volts","","","unit","unit","unit","unit","unit","unit","unit","unit","unit"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-09-12 12:00:00",7065,13.27321,"NAN",1,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-09-12 12:30:00",7066,13.2539,"NAN",1,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-09-12 13:00:00",7067,13.26397,"NAN",1,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-09-12 13:30:00",7068,13.26817,"NAN",1,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-09-12 14:00:00",7069,13.26565,601,1,4.421,8.03,5.76,0.63009,0.45164,0.34618,0.10212,38.459,28.173
"2024-09-12 14:30:00",7070,13.26481,601,1,4.53,8.08,6.06,0.63366,0.47523,0.36163,0.12226,38.139,27.179
"2024-09-12 15:00:00",7071,13.26062,601,1,4.633,8.29,6.17,0.64978,0.48362,0.37068,0.11927,38.407,28.017
"2024-09-12 15:30:00",7072,13.26145,601,1,4.341,7.9,5.64,0.61928,0.44252,0.34384,0.10836,39.088,27.131
"2024-09-12 16:00:00",7073,13.25978,"NAN",1,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-09-12 16:30:00",7074,13.25642,"NAN",1,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2024-09-12 17:00:00",7075,13.25474,"NAN",1,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
