"TOA5","CR200Series_100","CR200X","No_SN","CR200X.Std.00","sapflux_2sensor_CR200X_30min.cr2","43664","Table_S0"
"TIMESTAMP","RECORD","BattV_Min","id","SensorAddress0","SapFlwTot0","VhOuter0","VhInner0","AlphaOut0","AlphaIn0","BetaOut0","BetaIn0","tMaxTout0","tMaxTin0"
"TS","RN","Volts","","","literPerHo","heatVeloci","heatVeloci","logTRatio","logTRatio","logTRatio","logTRatio","second","second"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2025-08-01 09:30:00",1100,12.29778,100,0,0.235,1.22,0.64,0.10824,0.05649,0.10973,-0.00723,52.171,45.416
"2025-08-01 10:00:00",1101,12.30198,100,0,0.409,1.97,1.28,0.1747,0.1134,0.16464,0.02884,50.047,43.705
"2025-08-01 10:30:00",1102,12.29442,100,0,0.681,3.16,2.27,0.27965,0.20096,0.25987,0.08364,52.22,46.297
"2025-08-01 11:00:00",1103,12.29022,100,0,0.756,3.49,2.54,0.30904,0.225,0.28022,0.0998,51.552,44.952
"2025-08-01 11:30:00",1104,12.29442,100,0,1.482,6.58,5.26,0.58237,0.46592,0.52886,0.26462,51.791,45.61
"2025-08-01 12:00:00",1105,12.2919,100,0,1.793,7.9,6.43,0.69915,0.56889,0.63475,0.33212,50.508,47.338
"2025-08-01 12:30:00",1106,12.29106,100,0,2.355,10.25,8.58,0.90695,0.75957,0.81955,0.46634,49.032,47.11
"2025-08-01 13:00:00",1107,12.29694,100,0,2.673,11.55,9.83,1.02223,0.87041,0.92798,0.53324,47.682,47.008
"2025-08-01 13:30:00",1108,12.28519,100,0,2.472,10.75,9.02,0.95109,0.79803,0.86264,0.48888,50.292,47.017
"2025-08-01 14:00:00",1109,12.2961,100,0,2.48,10.77,9.06,0.95291,0.80202,0.86773,0.49424,49.044,46.6
"2025-08-01 14:30:00",1110,12.2961,100,0,2.627,11.4,9.61,1.00882,0.85061,0.91213,0.52324,47.6,46.664
"2025-08-01 15:00:00",1111,12.29106,100,0,2.474,10.8,8.98,0.95553,0.79448,0.85473,0.47582,48.532,47.597
"2025-08-01 15:30:00",1112,12.2919,100,0,2.146,9.44,7.71,0.83579,0.68277,0.75395,0.40828,50.019,46.744
"2025-08-01 16:00:00",1113,12.29442,100,0,2.058,9.06,7.39,0.8022,0.65411,0.72263,0.38654,51.28,47.174
"2025-08-01 16:30:00",1114,12.29106,100,0,2.311,10.14,8.33,0.89741,0.73701,0.80829,0.44411,49.04,47.273
"2025-08-01 17:00:00",1115,12.2919,100,0,2.145,9.47,7.67,0.83821,0.67864,0.75283,0.40448,50.605,46.343
"2025-08-01 17:30:00",1116,12.29274,100,0,1.772,7.85,6.31,0.69517,0.55855,0.62716,0.32541,49.67,48.162
"2025-08-01 18:00:00",1117,12.28351,100,0,1.817,8.06,6.46,0.71362,0.5722,0.64322,0.32937,50.94,45.846
"2025-08-01 18:30:00",1118,12.28687,100,0,1.524,6.83,5.34,0.60474,0.47225,0.53903,0.26192,52.469,46.54
"2025-08-01 19:00:00",1119,12.28771,100,0,1.232,5.54,4.3,0.49044,0.38094,0.44156,0.20352,53.186,44.346
"2025-08-01 19:30:00",1120,12.28183,100,0,1.043,4.77,3.55,0.42262,0.31391,0.38314,0.16369,54.63,45.217
"2025-08-01 20:00:00",1121,12.28351,100,0,0.821,3.79,2.76,0.33549,0.24412,0.30504,0.11722,51.84,45.08
"2025-08-01 20:30:00",1122,12.28183,100,0,0.603,2.85,1.95,0.25234,0.1725,0.23652,0.07162,52.55,44.544
"2025-08-01 21:00:00",1123,12.28099,100,0,0.484,2.32,1.53,0.20515,0.13536,0.19277,0.04786,51.619,42.935
"2025-08-01 21:30:00",1124,12.27595,100,0,0.394,1.92,1.21,0.17006,0.1074,0.16506,0.03118,51.353,43.606
"2025-08-01 22:00:00",1125,12.27511,100,0,0.341,1.69,1.02,0.14985,0.09046,0.13561,0.01194,51.453,43.865
"2025-08-01 22:30:00",1126,12.27511,100,0,0.305,1.53,0.89,0.13572,0.0791,0.1276,0.00478,51.425,45.756
"2025-08-01 23:00:00",1127,12.27427,100,0,0.271,1.38,0.77,0.12234,0.06782,0.11776,0,49.856,41.585
"2025-08-01 23:30:00",1128,12.27176,100,0,0.264,1.35,0.74,0.11972,0.06507,0.11253,0,48.251,43.154
"2025-08-02 00:00:00",1129,12.27427,100,0,0.254,1.31,0.7,0.1158,0.06212,0.11193,-0.00241,51.612,43.189
"2025-08-02 00:30:00",1130,12.26924,100,0,0.246,1.28,0.67,0.11349,0.05906,0.10945,-0.00481,49.326,43.14
"2025-08-02 01:00:00",1131,12.26084,100,0,0.252,1.3,0.7,0.11516,0.06177,0.1086,-0.00241,51.619,43.194
"2025-08-02 01:30:00",1132,12.26756,100,0,0.261,1.34,0.73,0.11876,0.06448,0.11438,0,51.716,43.294
"2025-08-02 02:00:00",1133,12.27176,100,0,0.294,1.5,0.83,0.13241,0.07303,0.12726,0.00478,50.525,44.337
"2025-08-02 02:30:00",1134,12.26504,100,0,0.312,1.56,0.92,0.13834,0.08158,0.13007,0.00956,49.5,43.83
"2025-08-02 03:00:00",1135,12.2642,100,0,0.334,1.69,0.96,0.14946,0.08454,0.13215,0.01438,52.613,42.68
"2025-08-02 03:30:00",1136,12.26924,100,0,0.371,1.8,1.15,0.15933,0.10148,0.15208,0.02158,50.79,43.875
"2025-08-02 04:00:00",1137,12.25833,100,0,0.387,1.95,1.12,0.17216,0.09881,0.15898,0.01676,49.843,43.5
"2025-08-02 04:30:00",1138,12.26672,100,0,0.383,1.89,1.15,0.16748,0.10174,0.15739,0.02165,51.925,43.085
"2025-08-02 05:00:00",1139,12.26252,100,0,0.389,1.91,1.18,0.16914,0.10444,0.16181,0.02399,51.456,42.771
"2025-08-02 05:30:00",1140,12.2642,100,0,0.395,1.96,1.18,0.17313,0.10472,0.16506,0.02884,51.197,43.45
"2025-08-02 06:00:00",1141,12.26336,100,0,0.368,1.83,1.09,0.16236,0.09638,0.15254,0.0192,50.432,43.515
"2025-08-02 06:30:00",1142,12.26084,100,0,0.395,1.95,1.19,0.17216,0.10502,0.15655,0.02654,53.136,44.294
"2025-08-02 07:00:00",1143,12.25833,100,0,0.601,2.83,1.96,0.25024,0.17351,0.22608,0.0625,51.214,44.037
"2025-08-02 07:30:00",1144,12.26,100,0,1,4.55,3.43,0.40314,0.30327,0.36384,0.1501,53.932,43.996
"2025-08-02 08:00:00",1145,12.25497,100,0,1.693,7.51,6.02,0.66506,0.5324,0.59786,0.31068,50.943,46.68
"2025-08-02 08:30:00",1146,12.25581,100,0,2.382,10.34,8.71,0.91538,0.7705,0.83085,0.4693,51.101,47.513
"2025-08-02 09:00:00",1147,12.25665,100,0,3.722,18.39,11.18,1.10395,0.98965,1.02741,0.61786,46.769,46.092
"2025-08-02 09:30:00",1148,12.25916,100,0,4.606,23.72,12.79,1.22309,1.13214,1.14275,0.71051,43.804,46.195
"2025-08-02 10:00:00",1149,12.25916,100,0,5.003,25.89,13.76,1.27174,1.218,1.21806,0.77671,42.62,44.855
"2025-08-02 10:30:00",1150,12.26084,100,0,5.304,27.91,14.08,1.29689,1.24643,1.25062,0.80278,41.526,45.166
"2025-08-02 11:00:00",1151,12.26336,100,0,5.51,28.89,14.74,1.30725,1.30473,1.2919,0.83669,41.014,41.743
"2025-08-02 11:30:00",1152,12.26588,100,0,5.983,32.27,15.03,1.30173,1.32991,1.31082,0.85642,39.294,44.755
"2025-08-02 12:00:00",1153,12.26588,100,0,5.616,29.6,14.86,1.31405,1.31495,1.29744,0.8468,40.649,42.624
"2025-08-02 12:30:00",1154,12.26504,100,0,5.462,28.5,14.76,1.35545,1.30653,1.31482,0.83669,41.219,42.623
"2025-08-02 13:00:00",1155,12.26924,100,0,5.678,30.6,14.29,1.29213,1.26453,1.27037,0.81751,40.126,44.025
"2025-08-02 13:30:00",1156,12.26756,100,0,5.567,29.7,14.34,1.31996,1.26911,1.28065,0.81015,40.593,43.661
"2025-08-02 14:00:00",1157,12.26588,100,0,5.238,27.41,14.07,1.31681,1.24561,1.2635,0.79619,41.812,43.944
"2025-08-02 14:30:00",1158,12.27176,100,0,5.014,25.85,13.89,1.28627,1.22957,1.24362,0.79174,42.622,44.753
"2025-08-02 15:00:00",1159,12.26924,100,0,4.999,25.88,13.73,1.25012,1.21549,1.21549,0.77169,42.637,44.457
"2025-08-02 15:30:00",1160,12.26672,100,0,5.213,27.59,13.67,1.32991,1.21009,1.23693,0.75737,41.709,44.934
"2025-08-02 16:00:00",1161,12.2684,100,0,4.597,23.19,13.29,1.23773,1.17594,1.18193,0.74821,44.106,45.095
"2025-08-02 16:30:00",1162,12.2642,100,0,4.567,23.56,12.64,1.24477,1.11895,1.15091,0.69947,43.893,45.454
"2025-08-02 17:00:00",1163,12.27092,100,0,3.974,19.91,11.64,1.15745,1.03035,1.07122,0.64704,45.91,46.223
"2025-08-02 17:30:00",1164,12.26336,100,0,3.372,16.13,10.71,1.10773,0.9475,1.00796,0.58202,47.996,46.8
"2025-08-02 18:00:00",1165,12.26084,100,0,2.573,11.1,9.48,0.98206,0.83881,0.89987,0.51438,47.992,46.795
"2025-08-02 18:30:00",1166,12.26336,100,0,2.388,10.45,8.64,0.92483,0.76441,0.83287,0.46272,48.229,46.878
"2025-08-02 19:00:00",1167,12.26168,100,0,2.029,8.93,7.29,0.79001,0.64566,0.70971,0.38273,49.904,48.136
"2025-08-02 19:30:00",1168,12.24909,100,0,1.513,6.76,5.32,0.5984,0.47088,0.54186,0.26666,53.039,46.85
"2025-08-02 20:00:00",1169,12.25749,100,0,1.011,4.61,3.46,0.40772,0.30661,0.37231,0.15706,52.947,45.35
"2025-08-02 20:30:00",1170,12.25581,100,0,0.696,3.24,2.31,0.28686,0.20409,0.2649,0.09072,50.649,44.72
"2025-08-02 21:00:00",1171,12.25161,100,0,0.516,2.44,1.67,0.2156,0.14798,0.20198,0.05284,50.798,44.296
"2025-08-02 21:30:00",1172,12.24993,100,0,0.414,2,1.29,0.17668,0.11407,0.16264,0.02889,49.45,43.781
"2025-08-02 22:00:00",1173,12.24657,100,0,0.346,1.69,1.06,0.14934,0.09423,0.13704,0.01445,49.654,43.309
"2025-08-02 22:30:00",1174,12.24322,100,0,0.3,1.45,0.94,0.1283,0.08276,0.12332,0.00726,51.385,43.79
"2025-08-02 23:00:00",1175,12.24154,100,0,0.273,1.36,0.81,0.12078,0.07135,0.11591,0.0024,50.733,43.558
"2025-08-02 23:30:00",1176,12.23566,100,0,0.257,1.3,0.74,0.11546,0.06561,0.10814,-0.00485,49.3,42.535
"2025-08-03 00:00:00",1177,12.2407,100,0,0.232,1.19,0.65,0.10532,0.0576,0.10114,-0.00733,51.275,42.277
"2025-08-03 00:30:00",1178,12.23818,100,0,0.227,1.15,0.65,0.10174,0.05746,0.09809,-0.00973,48.671,43.001
"2025-08-03 01:00:00",1179,12.23398,100,0,0.226,1.14,0.65,0.10091,0.05728,0.09478,-0.00971,50.447,42.851
"2025-08-03 01:30:00",1180,12.23146,100,0,0.213,1.11,0.58,0.09827,0.0514,0.09478,-0.00971,50.394,43.057
"2025-08-03 02:00:00",1181,12.23062,100,0,0.217,1.14,0.58,0.10091,0.05124,0.09754,-0.00971,50.745,43.153
"2025-08-03 02:30:00",1182,12.22894,100,0,0.229,1.17,0.65,0.10356,0.05746,0.09731,-0.00731,50.857,43.003
"2025-08-03 03:00:00",1183,12.22559,100,0,0.215,1.12,0.58,0.09955,0.0514,0.09924,-0.01213,50.341,42.589
"2025-08-03 03:30:00",1184,12.22475,100,0,0.233,1.21,0.64,0.10708,0.05697,0.10123,-0.00725,52.102,42.843
"2025-08-03 04:00:00",1185,12.22307,100,0,0.238,1.22,0.67,0.10796,0.05974,0.1045,-0.00731,50.39,43.211
"2025-08-03 04:30:00",1186,12.22139,100,0,0.237,1.2,0.68,0.10594,0.05989,0.1023,-0.00731,51.006,42.994
"2025-08-03 05:00:00",1187,12.21971,100,0,0.24,1.26,0.64,0.11154,0.05697,0.10752,-0.00731,50.597,43.419
"2025-08-03 05:30:00",1188,12.22223,100,0,0.229,1.2,0.61,0.10594,0.05389,0.10506,-0.00971,49.965,43.204
"2025-08-03 06:00:00",1189,12.21971,100,0,0.232,1.23,0.61,0.10916,0.05404,0.10782,-0.00971,49.999,42.408
"2025-08-03 06:30:00",1190,12.22055,100,0,0.239,1.25,0.64,0.11088,0.0568,0.1045,-0.00485,50.086,43.322
"2025-08-03 07:00:00",1191,12.21971,100,0,0.418,2.01,1.32,0.17825,0.11674,0.16506,0.03142,50.541,43.364
"2025-08-03 07:30:00",1192,12.21551,100,0,0.9,4.09,3.09,0.36163,0.27378,0.32947,0.13828,52.512,45.336
"2025-08-03 08:00:00",1193,12.21719,100,0,1.554,6.87,5.55,0.60818,0.49164,0.55082,0.28363,52.621,46.847
"2025-08-03 08:30:00",1194,12.21635,100,0,2.149,9.31,7.88,0.82373,0.69725,0.75861,0.42704,50.334,47.732
"2025-08-03 09:00:00",1195,12.21467,100,0,2.665,11.35,9.98,1.00445,0.88321,0.9294,0.54718,46.97,47.022
"2025-08-03 09:30:00",1196,12.22223,100,0,3.641,17.43,11.55,1.11459,1.02183,1.03579,0.64214,47.29,47.446
"2025-08-03 10:00:00",1197,12.21384,100,0,4.848,25.64,12.73,1.17954,1.12627,1.14092,0.71679,42.764,45.731
"2025-08-03 10:30:00",1198,12.22307,100,0,4.837,24.8,13.55,1.23957,1.19916,1.20587,0.77618,43.209,43.938
"2025-08-03 11:00:00",1199,12.23146,100,0,5.16,27.31,13.53,1.25903,1.19736,1.20881,0.7719,41.858,45.082
"2025-08-03 11:30:00",1200,12.22643,100,0,5.301,28.35,13.58,1.27272,1.20157,1.22433,0.77169,41.289,44.514
"2025-08-03 12:00:00",1201,12.22894,100,0,5.033,26.09,13.79,1.25453,1.22093,1.23238,0.78843,42.497,44.059
"2025-08-03 12:30:00",1202,12.23482,100,0,5.33,28.48,13.68,1.26531,1.21057,1.233,0.77417,41.221,45.12
"2025-08-03 13:00:00",1203,12.23398,100,0,5.431,29.19,13.75,1.23857,1.21728,1.22067,0.77915,40.857,42.002
"2025-08-03 13:30:00",1204,12.23062,100,0,4.831,24.94,13.35,1.27703,1.18185,1.20737,0.74647,43.14,44.96
"2025-08-03 14:00:00",1205,12.2323,100,0,4.847,24.96,13.46,1.21923,1.19089,1.19735,0.76513,43.115,43.844
"2025-08-03 14:30:00",1206,12.23566,100,0,4.878,25.38,13.26,1.24923,1.17367,1.19917,0.74805,42.897,44.458
"2025-08-03 15:00:00",1207,12.2365,100,0,4.991,26.55,12.94,1.22983,1.14488,1.16845,0.72447,42.275,43.16
"2025-08-03 15:30:00",1208,12.23818,100,0,4.378,22.02,12.73,1.22062,1.12627,1.15019,0.71049,44.767,45.755
"2025-08-03 16:00:00",1209,12.23566,100,0,4.016,19.65,12.27,1.17381,1.08596,1.11061,0.69315,46.064,46.534
"2025-08-03 16:30:00",1210,12.22727,100,0,4.505,23.87,11.78,1.19736,1.04235,1.09551,0.64542,43.711,45.01
"2025-08-03 17:00:00",1211,12.23062,100,0,4.156,21.74,11.17,1.12573,0.98896,1.03966,0.61858,44.914,45.798
"2025-08-03 17:30:00",1212,12.23482,100,0,2.725,11.79,10.01,1.04329,0.88565,0.94632,0.54322,48.193,48.09
"2025-08-03 18:00:00",1213,12.23062,100,0,2.172,9.58,7.78,0.84797,0.68896,0.76572,0.41492,49.66,47.476
"2025-08-03 18:30:00",1214,12.22811,100,0,1.578,7.05,5.55,0.62414,0.49145,0.5596,0.27473,51.588,46.334
"2025-08-03 19:00:00",1215,12.22643,100,0,1.082,4.93,3.7,0.43632,0.3278,0.40116,0.17538,51.528,45.184
"2025-08-03 19:30:00",1216,12.2323,100,0,0.777,3.58,2.62,0.31665,0.23202,0.29145,0.1099,50.636,44.137
"2025-08-03 20:00:00",1217,12.22307,100,0,0.56,2.61,1.85,0.23124,0.16417,0.21432,0.06466,51.189,43.59
"2025-08-03 20:30:00",1218,12.22139,100,0,0.423,1.99,1.38,0.17617,0.12176,0.1655,0.03846,51.943,43.516
"2025-08-03 21:00:00",1219,12.21467,100,0,0.328,1.61,1,0.1425,0.08827,0.13666,0.0145,51.751,43.582
"2025-08-03 21:30:00",1220,12.21887,100,0,0.268,1.33,0.8,0.11743,0.07112,0.11283,0,50.794,43.202
"2025-08-03 22:00:00",1221,12.213,100,0,0.233,1.17,0.68,0.10387,0.05989,0.10034,-0.00485,49.986,42.961
"2025-08-03 22:30:00",1222,12.21803,100,0,0.22,1.13,0.61,0.09977,0.05404,0.09402,-0.00971,51.105,43.774
"2025-08-03 23:00:00",1223,12.20964,100,0,0.201,1.04,0.55,0.09209,0.04848,0.09178,-0.01703,50.752,43
"2025-08-03 23:30:00",1224,12.213,100,0,0.189,0.98,0.52,0.08651,0.0457,0.08924,-0.01459,50.959,42.689
"2025-08-04 00:00:00",1225,12.213,100,0,0.179,0.94,0.48,0.08339,0.04277,0.084,-0.01459,51.65,42.389
"2025-08-04 00:30:00",1226,12.21048,100,0,0.175,0.91,0.48,0.08046,0.04264,0.08106,-0.01453,50.294,43.114
"2025-08-04 01:00:00",1227,12.2046,100,0,0.178,0.96,0.45,0.08454,0.0402,0.08468,-0.01947,48.621,42.692
"2025-08-04 01:30:00",1228,12.2046,100,0,0.179,0.94,0.48,0.08339,0.0429,0.08654,-0.01701,50.385,42.374
"2025-08-04 02:00:00",1229,12.20544,100,0,0.173,0.95,0.42,0.08386,0.03698,0.084,-0.01945,49.414,43.327
"2025-08-04 02:30:00",1230,12.20376,100,0,0.171,0.9,0.45,0.07978,0.03999,0.08002,-0.01701,50.38,43.046
"2025-08-04 03:00:00",1231,12.19956,100,0,0.183,0.97,0.48,0.08576,0.04277,0.0863,-0.01947,50.129,43.367
"2025-08-04 03:30:00",1232,12.19201,100,0,0.18,0.97,0.45,0.08624,0.03984,0.084,-0.01945,50.951,42.682
"2025-08-04 04:00:00",1233,12.19956,100,0,0.189,1.04,0.45,0.09238,0.0402,0.08972,-0.01711,50.706,43.266
"2025-08-04 04:30:00",1234,12.19705,100,0,0.194,1.05,0.48,0.09286,0.0429,0.08744,-0.01947,50.702,43.525
"2025-08-04 05:00:00",1235,12.19537,100,0,0.191,1.02,0.49,0.09046,0.04301,0.08744,-0.01465,50.863,42.695
"2025-08-04 05:30:00",1236,12.19369,100,0,0.195,1.03,0.51,0.0908,0.04556,0.0913,-0.01947,51.125,43.116
"2025-08-04 06:00:00",1237,12.19285,100,0,0.19,1.05,0.45,0.09286,0.03999,0.09273,-0.01959,50.915,43.06
"2025-08-04 06:30:00",1238,12.18949,100,0,0.19,1.05,0.45,0.0926,0.03999,0.09248,-0.01945,49.951,42.361
"2025-08-04 07:00:00",1239,12.19033,100,0,0.307,1.54,0.9,0.1361,0.07958,0.12863,0.0097,51.481,43.211
"2025-08-04 07:30:00",1240,12.18949,100,0,0.56,2.63,1.83,0.23246,0.16204,0.21432,0.0628,52.408,43.983
"2025-08-04 08:00:00",1241,12.19117,100,0,0.926,4.2,3.19,0.37155,0.28276,0.33952,0.13866,52.207,45.862
"2025-08-04 08:30:00",1242,12.19201,100,0,1.752,7.67,6.34,0.67923,0.56074,0.62176,0.3297,51.52,47.672
"2025-08-04 09:00:00",1243,12.19285,100,0,2.282,9.84,8.42,0.8706,0.74493,0.80313,0.45536,50.081,47.74
"2025-08-04 09:30:00",1244,12.19369,100,0,2.798,11.75,10.66,1.03995,0.94313,0.97763,0.59222,46.742,47.053
"2025-08-04 10:00:00",1245,12.19621,100,0,4.318,22.32,11.9,1.14207,1.05347,1.08797,0.66762,44.583,46.401
"2025-08-04 10:30:00",1246,12.19789,100,0,4.54,23.25,12.75,1.20693,1.12811,1.14726,0.71688,44.076,45.22
"2025-08-04 11:00:00",1247,12.19956,100,0,4.641,23.9,12.89,1.22735,1.14126,1.17495,0.73561,43.71,45.685
"2025-08-04 11:30:00",1248,12.20628,100,0,4.861,25.29,13.22,1.21885,1.16966,1.18811,0.74805,42.947,44.247
"2025-08-04 12:00:00",1249,12.20712,100,0,4.929,26.07,12.94,1.20868,1.14488,1.18485,0.73853,42.517,45.585
"2025-08-04 12:30:00",1250,12.20628,100,0,4.933,26.1,12.94,1.22483,1.14488,1.17281,0.73398,42.512,45.319
"2025-08-04 13:00:00",1251,12.21048,100,0,4.691,24.28,12.89,1.22127,1.14126,1.17935,0.73409,43.502,44.802
"2025-08-04 13:30:00",1252,12.21216,100,0,4.433,22.56,12.6,1.21817,1.11505,1.15756,0.71353,44.439,45.323
"2025-08-04 14:00:00",1253,12.213,100,0,4.578,23.7,12.58,1.22377,1.11335,1.15546,0.70579,43.811,45.786
"2025-08-04 14:30:00",1254,12.21467,100,0,4.456,23.21,12.09,1.18351,1.06969,1.11073,0.67578,44.08,45.068
"2025-08-04 15:00:00",1255,12.2046,100,0,4.144,21.16,11.7,1.16889,1.03592,1.09247,0.65664,45.217,45.788
"2025-08-04 15:30:00",1256,12.21132,100,0,3.88,19.2,11.62,1.16493,1.02851,1.08175,0.65007,46.327,46.639
"2025-08-04 16:00:00",1257,12.21635,100,0,2.796,11.8,10.59,1.04469,0.93705,0.99135,0.59812,45.292,46.853
"2025-08-04 16:30:00",1258,12.213,100,0,2.843,12.23,10.52,1.08233,0.93079,0.98839,0.57994,47.222,46.701
"2025-08-04 17:00:00",1259,12.20208,100,0,2.693,11.65,9.89,1.03109,0.87509,0.93809,0.53748,48.399,47.047
"2025-08-04 17:30:00",1260,12.20628,100,0,2.502,10.89,9.12,0.96412,0.80739,0.87203,0.4882,49.767,46.75
"2025-08-04 18:00:00",1261,12.21132,100,0,2.168,9.41,7.93,0.83287,0.70143,0.76617,0.42056,50.787,46.941
"2025-08-04 18:30:00",1262,12.20712,100,0,1.973,8.75,7.01,0.77453,0.62056,0.69688,0.36421,51.115,47.006
"2025-08-04 19:00:00",1263,12.20208,100,0,1.655,7.37,5.85,0.6523,0.51753,0.5815,0.2958,50.527,46.837
"2025-08-04 19:30:00",1264,12.2046,100,0,1.249,5.64,4.33,0.49898,0.38315,0.45288,0.21192,51.146,45.478
"2025-08-04 20:00:00",1265,12.20376,100,0,0.819,3.76,2.77,0.33262,0.24555,0.30523,0.11776,50.257,44.746
"2025-08-04 20:30:00",1266,12.2004,100,0,0.513,2.41,1.68,0.21296,0.14884,0.19932,0.05562,51.153,44.132
"2025-08-04 21:00:00",1267,12.19033,100,0,0.375,1.81,1.17,0.15988,0.10354,0.1521,0.02432,49.952,43.61
"2025-08-04 21:30:00",1268,12.19537,100,0,0.296,1.44,0.91,0.12746,0.08026,0.11935,0.00487,50.569,42.979
"2025-08-04 22:00:00",1269,12.19537,100,0,0.238,1.21,0.68,0.1074,0.0604,0.10366,-0.00243,50.448,43.112
"2025-08-04 22:30:00",1270,12.18697,100,0,0.195,1,0.55,0.08827,0.04888,0.08812,-0.01223,50.229,43.207
"2025-08-04 23:00:00",1271,12.1811,100,0,0.18,0.97,0.45,0.08574,0.0402,0.08836,-0.01959,50.594,42.324
"2025-08-04 23:30:00",1272,12.18362,100,0,0.177,0.95,0.45,0.08386,0.0402,0.0817,-0.02201,50.601,42.746
"2025-08-05 00:00:00",1273,12.18362,100,0,0.172,0.9,0.46,0.07934,0.04047,0.07724,-0.02205,51.23,43.219
"2025-08-05 00:30:00",1274,12.18026,100,0,0.158,0.83,0.42,0.07303,0.0373,0.07408,-0.02193,50.741,43.149
"2025-08-05 01:00:00",1275,12.1769,100,0,0.152,0.84,0.36,0.0747,0.03146,0.07328,-0.02681,51.628,42.525
"2025-08-05 01:30:00",1276,12.17858,100,0,0.149,0.82,0.36,0.0728,0.03154,0.07391,-0.02689,49.39,43.201
"2025-08-05 02:00:00",1277,12.17774,100,0,0.137,0.79,0.29,0.07015,0.02586,0.06882,-0.03185,50.534,42.264
"2025-08-05 02:30:00",1278,12.17438,100,0,0.142,0.76,0.36,0.06742,0.03154,0.06882,-0.02201,50.118,43.203
"2025-08-05 03:00:00",1279,12.1727,100,0,0.153,0.82,0.39,0.0728,0.03444,0.06882,-0.01957,49.765,43.576
"2025-08-05 03:30:00",1280,12.1727,100,0,0.142,0.83,0.29,0.07303,0.02583,0.07408,-0.02939,50.02,42.844
"2025-08-05 04:00:00",1281,12.16934,100,0,0.133,0.76,0.29,0.06686,0.02564,0.07098,-0.02935,49.921,43.419
"2025-08-05 04:30:00",1282,12.16263,100,0,0.137,0.79,0.29,0.07015,0.02583,0.06882,-0.02939,51.263,42.576
"2025-08-05 05:00:00",1283,12.17186,100,0,0.133,0.76,0.29,0.06742,0.02574,0.06882,-0.02689,51.186,43.594
"2025-08-05 05:30:00",1284,12.16767,100,0,0.124,0.74,0.23,0.06507,0.02002,0.06656,-0.03179,51.214,43.464
"2025-08-05 06:00:00",1285,12.16934,100,0,0.109,0.69,0.16,0.06131,0.01428,0.06318,-0.03417,50.366,42.93
"2025-08-05 06:30:00",1286,12.16683,100,0,0.09,0.57,0.13,0.05083,0.0114,0.05318,-0.03915,50.955,42.686
"2025-08-05 07:00:00",1287,12.16431,100,0,0.113,0.66,0.23,0.05873,0.01999,0.06077,-0.03185,50.247,43.225
"2025-08-05 07:30:00",1288,12.15843,100,0,0.224,1.19,0.58,0.10506,0.05124,0.09954,-0.00981,51.736,43.883
"2025-08-05 08:00:00",1289,12.17102,100,0,0.381,1.84,1.19,0.16308,0.10502,0.15452,0.02908,51.484,44.148
"2025-08-05 08:30:00",1290,12.16515,100,0,0.438,2.09,1.4,0.1848,0.12411,0.17512,0.03626,51.888,44.711
"2025-08-05 09:00:00",1291,12.17186,100,0,0.556,2.58,1.85,0.22806,0.16372,0.21614,0.06265,52.974,44.133
"2025-08-05 09:30:00",1292,12.16515,100,0,0.67,3.08,2.26,0.27255,0.19982,0.25524,0.09136,51.459,45.377
"2025-08-05 10:00:00",1293,12.17019,100,0,0.885,4,3.06,0.35368,0.27052,0.32066,0.13672,53.95,44.958
"2025-08-05 10:30:00",1294,12.17102,100,0,1.547,6.9,5.46,0.61068,0.48353,0.5596,0.28222,52.758,47.402
"2025-08-05 11:00:00",1295,12.17102,100,0,1.567,6.96,5.56,0.61634,0.49226,0.56663,0.2856,51.997,47.159
"2025-08-05 11:30:00",1296,12.17102,100,0,1.691,7.47,6.04,0.66099,0.5346,0.60262,0.31289,51.833,47.412
"2025-08-05 12:00:00",1297,12.16934,100,0,1.944,8.57,6.97,0.75871,0.61718,0.69315,0.36816,50.992,46.469
"2025-08-05 12:30:00",1298,12.17019,100,0,2.047,9.02,7.34,0.79867,0.6497,0.72295,0.39111,50.438,46.85
"2025-08-05 13:00:00",1299,12.17354,100,0,2.181,9.54,7.9,0.84474,0.69942,0.77703,0.42264,50.593,47.576
"2025-08-05 13:30:00",1300,12.17186,100,0,2.458,10.66,9,0.94391,0.79691,0.86177,0.488,49.944,46.511
"2025-08-05 14:00:00",1301,12.16599,100,0,3.679,18.43,10.78,1.08067,0.95435,1.00679,0.5912,46.746,46.486
"2025-08-05 14:30:00",1302,12.17354,100,0,4.114,21.03,11.59,1.15203,1.02623,1.07247,0.6481,45.294,46.283
"2025-08-05 15:00:00",1303,12.16515,100,0,4.357,22.44,12.1,1.18315,1.0709,1.10784,0.67862,44.521,45.665
"2025-08-05 15:30:00",1304,12.17606,100,0,4.265,21.92,11.89,1.16534,1.05271,1.09396,0.65934,44.802,45.946
"2025-08-05 16:00:00",1305,12.17522,100,0,3.86,19.02,11.65,1.16783,1.03111,1.07995,0.63838,46.411,46.306
"2025-08-05 16:30:00",1306,12.1727,100,0,2.776,11.93,10.28,1.05581,0.90949,0.96569,0.56132,48.021,46.827
