"TOA5","CR200Series_506","CR200X","No_SN","CR200X.Std.00","Sapflux2sensors1.CR2","63887","Table2"
"TIMESTAMP","RECORD","BattV_Min","id","SDI1","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1"
"TS","RN","Volts","","","unit","unit","unit","unit","unit","unit","unit","unit","unit"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-10-13 18:00:00",7345,13.16828,506,1,0.162,1.82,2.72,0.16078,0.24064,0.13142,0.02752,70.176,59.5
"2024-10-13 18:30:00",7346,13.12127,506,1,0.087,0.89,1.57,0.07848,0.13902,0.05576,-0.05059,71.216,62.775
"2024-10-13 19:00:00",7347,13.11455,506,1,0.038,0.36,0.74,0.03204,0.0657,-99,-0.09773,-99,57.593
"2024-10-13 19:30:00",7348,13.10868,506,1,0.01,-0.02,0.35,-0.00271,0.03132,-0.02121,-0.11551,68.864,57.659
"2024-10-13 20:00:00",7349,13.0986,506,1,-0.011,-0.32,0.04,-0.02951,0.0031,-0.04225,-0.13845,69.179,56.986
"2024-10-13 20:30:00",7350,13.11455,506,1,-0.027,-0.53,-0.2,-0.04803,-0.01869,-0.06049,-0.15197,69.111,53.16
"2024-10-13 21:00:00",7351,13.10952,506,1,-0.034,-0.59,-0.34,-0.05319,-0.03119,-0.07083,-0.16639,68.895,56.855
"2024-10-13 21:30:00",7352,13.10784,506,1,-0.042,-0.69,-0.45,-0.06163,-0.04057,-0.07667,-0.16941,71.571,52.437
"2024-10-13 22:00:00",7353,13.10532,506,1,-0.047,-0.78,-0.48,-0.06979,-0.04377,-0.08217,-0.17557,68.344,55.307
"2024-10-13 22:30:00",7354,13.1112,506,1,-0.055,-0.9,-0.59,-0.08031,-0.05311,-0.08953,-0.18335,68.226,61.448
