"TOA5","CR200Series_302","CR2xx","","v05","Sapflux2sensor.","63887","Table2"
"TIMESTAMP","RECORD","BattV_Min","id","SDI1","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1"
"TS","RN","Volts","","","unit","unit","unit","unit","unit","unit","unit","unit","unit"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-10-13 10:30:00",8548,13.20857,302,1,0.15,4.27,2.28,0.35332,0.18894,0.41086,0.21031,98.997,83.472
"2024-10-13 11:00:00",8549,13.05579,302,1,0.211,6.18,2.98,0.51006,0.24599,0.5749,0.26602,96.335,88.726
"2024-10-13 11:30:00",8550,12.9794,302,1,0.205,5.84,3.14,0.48294,0.25956,0.52608,0.28282,91.847,83.246
"2024-10-13 12:00:00",8551,12.96849,302,1,0.221,6.26,3.38,0.51697,0.2788,0.56074,0.30032,88.758,88.077
"2024-10-13 12:30:00",8552,12.9794,302,1,0.211,5.95,3.26,0.49206,0.2694,0.55258,0.2893,99.77,83.001
"2024-10-13 13:00:00",8553,13.02222,302,1,0.219,6.25,3.31,0.51618,0.2727,0.56875,0.28766,94.834,83.014
"2024-10-13 13:30:00",8554,13.03565,302,1,0.206,5.91,3.08,0.48864,0.25481,0.54673,0.2798,109.627,86.917
"2024-10-13 14:00:00",8555,13.02641,302,1,0.221,6.43,3.17,0.5316,0.26156,0.56439,0.27114,84.882,81.23
"2024-10-13 14:30:00",8556,13.04404,302,1,0.228,6.7,3.19,0.55358,0.26337,0.59468,0.27534,89.659,81.798
"2024-10-13 15:00:00",8557,13.06083,302,1,0.195,5.67,2.83,0.46908,0.23401,0.53211,0.252,96.034,85.697
"2024-10-13 15:30:00",8558,13.06503,302,1,0.205,6.02,2.87,0.49826,0.23679,0.54172,0.24455,88.961,79.123
