"TOA5","CR200Series_305","CR200X","No_SN","CR200X.Std.03","Sapflux2sensors1.CR2","63887","Table2"
"TIMESTAMP","RECORD","BattV_Min","id","SDI1","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1"
"TS","RN","Volts","","","unit","unit","unit","unit","unit","unit","unit","unit","unit"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-10-13 10:30:00",8549,13.23711,305,1,0.235,1.86,4.99,0.16497,0.4418,0.13888,0.30728,62.658,51.293
"2024-10-13 11:00:00",8550,13.18339,305,1,0.22,1.63,4.84,0.14426,0.42808,0.13789,0.31632,68.591,53.33
"2024-10-13 11:30:00",8551,13.17583,305,1,0.239,1.88,5.1,0.16596,0.45114,0.15692,0.32453,68.584,54.573
"2024-10-13 12:00:00",8552,13.16996,305,1,0.233,1.97,4.8,0.17412,0.42496,-99,0.3325,-99,56.121
"2024-10-13 12:30:00",8553,13.17835,305,1,0.26,2.55,4.88,0.22548,0.43189,0.19134,0.29165,65.499,52.076
"2024-10-13 13:00:00",8554,13.18087,305,1,0.244,1.9,5.23,0.16778,0.46248,0.13666,0.31646,60.446,52.016
"2024-10-13 13:30:00",8555,13.18255,305,1,0.222,1.72,4.76,0.15192,0.42109,0.1436,0.31563,68.667,53.84
"2024-10-13 14:00:00",8556,13.18255,305,1,0.235,1.87,4.99,0.16521,0.4418,0.13492,0.293,61.542,51.864
"2024-10-13 14:30:00",8557,13.18171,305,1,0.254,2.53,4.71,0.22358,0.41684,0.19592,0.28703,69.077,50.658
"2024-10-13 15:00:00",8558,13.1708,305,1,0.23,1.76,4.97,0.15609,0.4396,-99,0.31604,-99,52.307
"2024-10-13 15:30:00",8559,13.17583,305,1,0.21,1.61,4.53,0.14218,0.4011,0.11332,0.26666,62.145,50.638
