"TOA5","CR200Series_305","CR200X","No_SN","CR200X.Std.03","Sapflux2sensors1.CR2","63887","Table2"
"TIMESTAMP","RECORD","BattV_Min","id","SDI1","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1"
"TS","RN","Volts","","","unit","unit","unit","unit","unit","unit","unit","unit","unit"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-04-18 08:00:00",0,12.62348,305,1,0.093,0.76,1.95,0.06762,0.17276,0.05332,0.0824,60.321,51.217
"2024-04-18 08:30:00",1,12.62348,305,1,0.15,1.26,3.09,0.11156,0.2734,0.09404,0.17143,60.781,51.679
"2024-04-18 09:00:00",2,12.62852,305,1,0.161,1.44,3.2,0.12712,0.28365,0.1035,0.17544,60.415,50.998
"2024-04-18 09:30:00",3,12.61593,305,1,0.194,1.68,3.94,0.14864,0.3487,0.12541,0.22928,61.473,50.975
"2024-04-18 10:00:00",4,12.62432,305,1,0.239,2.13,4.76,0.18834,0.42142,0.16668,0.29128,62.189,51.424
"2024-04-18 10:30:00",5,12.62264,305,1,0.238,2.12,4.75,0.18806,0.42021,0.16086,0.29557,61.334,51.406
"2024-04-18 11:00:00",6,12.61173,305,1,0.242,2.17,4.82,0.19228,0.42686,0.16864,0.3034,61.892,52.223
"2024-04-18 11:30:00",7,12.61761,305,1,0.243,2.2,4.8,0.19463,0.42462,0.17196,0.29624,61.44,51.614
"2024-04-18 12:00:00",8,12.61509,305,1,0.227,2,4.56,0.17726,0.40324,0.15672,0.2968,63.321,52.567
"2024-04-18 12:30:00",9,12.59914,305,1,0.226,1.91,4.65,0.16864,0.41185,-99,0.31052,-99,54.228
"2024-04-18 13:00:00",10,12.61593,305,1,0.232,2.14,4.53,0.18906,0.40104,0.16068,0.29261,60.028,52.861
