"TOA5","CR300Series_423","CR300","27025","CR300-RF407.Std.10.03","CPU:sapflux_3sensor_CR300_30min.cr300","39968","SapFlowAll"
"TIMESTAMP","RECORD","Batt_volt","PTemp_C","S0_AlpOut","S0_AlpInn","S0_BetOut","S0_BetInn","S0_tMxTout","S0_tMxTinn","S0_TpDsOut","S0_dTDsOut","S0_TsDsOut","S0_TpUsOut","S0_dTUsOut","S0_TsUsOut","S0_TpDsInn","S0_dTDsInn","S0_TsDsInn","S0_TpUsInn","S0_dTUsInn","S0_TsUsInn","S0_tMxTUsO","S0_tMxTUsI","S1_AlpOut","S1_AlpInn","S1_BetOut","S1_BetInn","S1_tMxTout","S1_tMxTinn","S1_TpDsOut","S1_dTDsOut","S1_TsDsOut","S1_TpUsOut","S1_dTUsOut","S1_TsUsOut","S1_TpDsInn","S1_dTDsInn","S1_TsDsInn","S1_TpUsInn","S1_dTUsInn","S1_TsUsInn","S1_tMxTUsO","S1_tMxTUsI","S2_AlpOut","S2_AlpInn","S2_BetOut","S2_BetInn","S2_tMxTout","S2_tMxTinn","S2_TpDsOut","S2_dTDsOut","S2_TsDsOut","S2_TpUsOut","S2_dTUsOut","S2_TsUsOut","S2_TpDsInn","S2_dTDsInn","S2_TsDsInn","S2_TpUsInn","S2_dTUsInn","S2_TsUsInn","S2_tMxTUsO","S2_tMxTUsI"
"2025-05-31 03:00:00",512,13.06,15.47,-0.03849,0.02941,-0.03467,0.02598,69.351,70.651,16.707,0.312,17.013,16.794,0.323,17.112,17.132,0.312,17.442,17.204,0.304,17.505,69.475,62.351,-0.06371,0.07236,-0.05965,0.07764,75.334,60.101,16.665,0.293,16.954,16.685,0.311,16.993,17.005,0.321,17.32,17.033,0.297,17.326,74.959,61.731,0.06114,-0.10275,0.05639,-0.11351,70.03,68.571,16.003,0.237,16.239,15.994,0.224,16.216,16.178,0.233,16.409,16.224,0.261,16.48,66.097,60.831
"2025-05-31 03:30:00",513,13.06,15.58,-0.03897,0.01967,-0.02535,0.01625,81.117,67.798,16.617,0.312,16.919,16.697,0.32,17.011,17.041,0.31,17.349,17.102,0.305,17.404,79.753,62.72,-0.03601,0.07432,-0.02901,0.07948,77.248,59.013,16.623,0.306,16.923,16.607,0.315,16.918,16.896,0.327,17.217,16.914,0.302,17.212,75.367,61.644,0.01486,-0.10623,0.01463,-0.10907,78.282,70.222,15.944,0.275,16.215,15.941,0.271,16.208,16.059,0.243,16.3,16.089,0.271,16.357,74.856,62.735
"2025-05-31 04:00:00",514,13.06,15.64,-0.01541,0.03396,-0.01149,0.0269,76.451,66.11,16.51,0.261,16.768,16.598,0.264,16.86,16.99,0.301,17.289,17.045,0.293,17.334,66.42,60.041,-0.02083,0.0832,-0.01369,0.08812,76.889,57.646,16.606,0.291,16.892,16.57,0.295,16.862,16.887,0.32,17.2,16.903,0.293,17.191,73.756,60.279,0.02605,-0.10877,0.02212,-0.11591,75.305,69.276,15.922,0.274,16.194,15.905,0.268,16.17,16.07,0.236,16.305,16.088,0.265,16.35,72.132,62.041
"2025-05-31 04:30:00",515,13.05,15.59,-0.00675,0.03003,-0.00667,0.02315,72.812,67.176,16.476,0.3,16.773,16.546,0.302,16.845,16.889,0.306,17.193,16.941,0.299,17.236,71.945,60.612,-0.02663,0.07212,-0.01969,0.08052,77.834,58.591,16.585,0.302,16.882,16.573,0.308,16.878,16.807,0.323,17.123,16.829,0.298,17.123,74.7,65.234,0.0228,-0.10791,0.02633,-0.11873,74.284,72.569,15.935,0.269,16.201,15.935,0.262,16.195,16.017,0.238,16.254,16.038,0.268,16.302,72.125,62.797
"2025-05-31 05:00:00",516,13.05,15.91,-0.03625,0.02289,-0.02915,0.01944,78.076,69.716,16.487,0.305,16.785,16.544,0.314,16.853,16.818,0.311,17.127,16.864,0.305,17.166,76.467,63.398,-0.02941,0.07482,-0.02249,0.08002,80.075,61.336,16.567,0.308,16.869,16.554,0.315,16.865,16.738,0.325,17.057,16.764,0.3,17.06,77.192,63.215,0.02212,-0.11035,0.02898,-0.11367,80.458,72.397,15.929,0.28,16.203,15.934,0.272,16.202,15.957,0.241,16.197,15.975,0.27,16.243,77.539,63.891
"2025-05-31 05:30:00",517,13.05,16.01,-0.03347,0.02628,-0.02625,0.0228,75.167,69.035,16.521,0.301,16.815,16.575,0.309,16.879,16.802,0.31,17.11,16.844,0.303,17.144,75.292,62.965,-0.02619,0.07164,-0.01611,0.07694,81.01,58.51,16.578,0.309,16.88,16.578,0.314,16.888,16.71,0.324,17.028,16.742,0.3,17.038,77.876,61.643,0.03452,-0.11081,0.03784,-0.11367,76.896,68.327,15.959,0.269,16.224,15.968,0.259,16.224,15.948,0.241,16.187,15.961,0.27,16.228,74.23,63.886
"2025-05-31 06:00:00",518,13.04,15.87,-0.02679,0.0362,-0.02311,0.02932,72.321,70.399,16.454,0.3,16.749,16.511,0.307,16.814,16.745,0.311,17.054,16.787,0.302,17.085,73.682,64.081,-0.02325,0.07528,-0.01965,0.08698,80.688,59.195,16.524,0.303,16.822,16.518,0.309,16.823,16.659,0.324,16.976,16.69,0.297,16.984,76.803,62.579,0.01414,-0.10663,0.02088,-0.10949,79.435,70.868,15.914,0.29,16.199,15.914,0.284,16.195,15.912,0.242,16.152,15.92,0.27,16.187,76.516,65.156
"2025-05-31 06:30:00",519,13.04,16.19,-0.02375,0.06196,-0.00331,0.05826,85.198,68.413,16.606,0.303,16.898,16.653,0.304,16.952,16.787,0.318,17.103,16.82,0.3,17.117,76.898,63.83,-0.01909,0.08388,-0.01255,0.08922,81.336,60.338,16.635,0.318,16.947,16.643,0.322,16.961,16.684,0.328,17.007,16.722,0.3,17.019,78.954,62.22,-0.00379,-0.10577,0,-0.10867,78.732,73.973,16.081,0.268,16.345,16.086,0.268,16.351,15.985,0.244,16.227,15.988,0.272,16.257,77.083,65.217
"2025-05-31 07:00:00",520,13.04,16.24,0,0.12454,0.01218,0.12378,86.329,71.771,16.841,0.33,17.162,16.862,0.326,17.183,16.888,0.335,17.221,16.909,0.296,17.203,82.983,64.71,-0.00327,0.09956,0.00632,0.10432,81.46,60.462,16.792,0.317,17.101,16.819,0.315,17.129,16.754,0.333,17.081,16.8,0.3,17.096,81.836,63.345,-0.00731,-0.09677,-0.00363,-0.09975,78.215,71.933,16.279,0.278,16.553,16.294,0.279,16.57,16.099,0.248,16.345,16.1,0.274,16.371,72.759,64.446
"2025-05-31 07:30:00",521,13.04,16.58,0.03528,0.18703,0.04386,0.18233,79.954,72.334,17.035,0.326,17.352,17.055,0.312,17.361,17.025,0.342,17.365,17.034,0.285,17.316,79.087,63.042,-0.00317,0.11477,0.00918,0.11666,82.398,60.648,16.973,0.328,17.292,17.004,0.325,17.324,16.864,0.336,17.196,16.914,0.299,17.21,81.271,62.78,0.01086,-0.09605,0.02142,-0.09529,81.416,72.847,16.493,0.283,16.77,16.512,0.277,16.786,16.252,0.25,16.5,16.247,0.275,16.52,75.196,63.582
"2025-05-31 08:00:00",522,13.04,17.05,0.04269,0.24604,0.05712,0.2409,90.546,72.025,17.367,0.324,17.678,17.361,0.306,17.659,17.217,0.355,17.57,17.209,0.279,17.485,82.245,62.979,0.0228,0.1331,0.02878,0.13142,81.784,62.289,17.279,0.317,17.589,17.324,0.308,17.627,17.047,0.341,17.384,17.104,0.299,17.399,78.148,60.658,0.04698,-0.08437,0.04982,-0.08375,79.426,74.161,16.807,0.288,17.09,16.821,0.274,17.091,16.484,0.252,16.734,16.472,0.274,16.744,73.97,63.373
"2025-05-31 08:30:00",523,13.04,17.41,0.06158,0.30418,0.08506,0.3013,85.54,71.97,17.697,0.331,18.015,17.675,0.304,17.974,17.445,0.369,17.811,17.42,0.273,17.69,80.955,62.428,0.01206,0.15075,0.02052,0.1522,85.114,64.614,17.568,0.344,17.901,17.614,0.337,17.943,17.265,0.347,17.608,17.322,0.298,17.617,85.239,62.984,-0.02427,-0.06951,-0.02743,-0.06527,73.357,77.231,17.337,0.288,17.622,17.265,0.296,17.557,16.777,0.267,17.041,16.744,0.285,17.027,78.31,66.945
"2025-05-31 09:00:00",524,13.04,17.96,0.07594,0.36272,0.09238,0.35665,90.618,73.084,18.092,0.34,18.42,18.051,0.31,18.355,17.737,0.38,18.115,17.692,0.266,17.955,79.591,60.57,0.04786,0.18062,0.06268,0.17552,83.111,63.362,18.148,0.329,18.469,18.187,0.309,18.493,17.645,0.354,17.996,17.697,0.297,17.99,74.711,63.487,0.09624,-0.06361,0.11357,-0.05931,83.259,76.72,17.643,0.326,17.959,17.607,0.291,17.894,17.134,0.262,17.393,17.104,0.278,17.38,108.776,65.422
"2025-05-31 09:30:00",525,13.04,18.61,0.11176,0.39342,0.13646,0.40642,108.685,109.987,19.549,0.737,20.173,19.338,0.643,19.896,18.342,0.527,18.837,18.217,0.351,18.551,108.809,109.863,0.07001,0.19706,0.08191,0.19528,93.034,67.761,18.844,0.356,19.184,18.889,0.328,19.206,18.084,0.372,18.453,18.136,0.306,18.439,85.384,62.62,0.03814,-0.03743,0.05862,-0.01343,109.267,92.067,18.556,0.404,18.93,18.376,0.381,18.736,17.63,0.297,17.919,17.571,0.301,17.871,83.499,74.169
"2025-05-31 10:00:00",526,13.04,19.63,0.10848,0.45288,0.09659,0.46382,81.016,85.295,21.786,0.467,22.243,21.388,0.424,21.798,20.108,0.485,20.583,19.798,0.305,20.1,87.092,83.682,0.04368,0.21615,0.07204,0.21488,109.518,70.202,19.308,0.561,19.799,19.378,0.522,19.848,18.507,0.393,18.898,18.562,0.317,18.877,109.894,68.571,0.08454,-0.05113,0.11858,-0.04711,93.026,78.364,18.815,0.313,19.111,18.823,0.278,19.095,18.118,0.27,18.385,18.088,0.283,18.369,83.757,67.317
"2025-05-31 10:30:00",527,13.04,20.56,0.19838,0.6336,0.22312,0.62073,92.031,72.504,21.08,0.36,21.419,20.942,0.288,21.22,20.274,0.426,20.698,20.123,0.229,20.348,92.155,57.503,0.07476,0.27347,0.1102,0.26398,101.5,66.196,19.736,0.364,20.083,19.781,0.326,20.103,18.995,0.375,19.367,19.041,0.288,19.324,85.824,61.306,0.01666,-0.04027,0.02274,-0.03625,81.557,78.32,19.485,0.311,19.787,19.467,0.304,19.764,18.687,0.271,18.955,18.628,0.281,18.907,92.351,67.528
"2025-05-31 11:00:00",528,13.04,21.08,0.22565,0.66392,0.20228,0.60614,81.538,66.229,20.232,0.202,20.43,20.227,0.165,20.385,20.031,0.374,20.402,19.978,0.204,20.169,58.606,49.743,0.07722,0.2896,0.08339,0.27338,73.657,61.932,19.538,0.3,19.834,19.554,0.276,19.828,19.133,0.347,19.475,19.173,0.264,19.429,70.021,58.295,0.13025,-0.02453,0.13296,-0.04035,75.384,71.386,19.21,0.265,19.472,19.147,0.232,19.377,18.843,0.243,19.085,18.777,0.253,19.025,77.541,60.85
"2025-05-31 11:30:00",529,13.04,20.61,0.16931,0.56814,0.16648,0.55422,70.077,71.876,20.265,0.326,20.586,20.231,0.276,20.502,19.828,0.416,20.241,19.78,0.239,20.014,67.722,57.124,0.07977,0.26592,0.09409,0.25636,82.864,64.617,19.667,0.334,19.993,19.713,0.304,20.014,19.149,0.367,19.513,19.202,0.284,19.481,74.463,58.974,0.09146,-0.02291,0.10112,-0.02647,81.343,76.584,19.465,0.291,19.751,19.44,0.263,19.701,18.966,0.261,19.225,18.909,0.268,19.174,76.14,63.764
"2025-05-31 12:00:00",530,13.04,20.77,0.16654,0.60692,0.20245,0.58537,94.803,71.311,20.33,0.371,20.682,20.295,0.303,20.593,19.922,0.413,20.333,19.862,0.23,20.086,77.82,57.057,0.10795,0.29132,0.1295,0.28134,87.872,63.611,19.794,0.354,20.136,19.836,0.311,20.143,19.315,0.367,19.679,19.37,0.277,19.642,78.72,59.221,0.08052,-0.02261,0.06268,-0.01865,109.481,76.789,19.626,0.362,19.962,19.603,0.34,19.913,19.163,0.266,19.426,19.102,0.271,19.371,109.863,67.012
