"TOA5","CR300Series_421","CR300","27030","CR300-RF407.Std.10.03","CPU:sapflux_2sensor_CR300_30min.cr300","60975","SapFlowAll"
"TIMESTAMP","RECORD","Batt_volt","PTemp_C","S0_AlpOut","S0_AlpInn","S0_BetOut","S0_BetInn","S0_tMxTout","S0_tMxTinn","S0_TpDsOut","S0_dTDsOut","S0_TsDsOut","S0_TpUsOut","S0_dTUsOut","S0_TsUsOut","S0_TpDsInn","S0_dTDsInn","S0_TsDsInn","S0_TpUsInn","S0_dTUsInn","S0_TsUsInn","S0_tMxTUsO","S0_tMxTUsI","S1_AlpOut","S1_AlpInn","S1_BetOut","S1_BetInn","S1_tMxTout","S1_tMxTinn","S1_TpDsOut","S1_dTDsOut","S1_TsDsOut","S1_TpUsOut","S1_dTUsOut","S1_TsUsOut","S1_TpDsInn","S1_dTDsInn","S1_TsDsInn","S1_TpUsInn","S1_dTUsInn","S1_TsUsInn","S1_tMxTUsO","S1_tMxTUsI"
"TS","RN","","","ratio","ratio","ratio","ratio","sec","sec","degC","degC","degC","degC","degC","degC","degC","degC","degC","degC","degC","degC","sec","sec","ratio","ratio","ratio","ratio","sec","sec","degC","degC","degC","degC","degC","degC","degC","degC","degC","degC","degC","degC","sec","sec"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2025-05-30 14:30:00",528,13.09,28.3,0.81577,1.51867,0.80139,1.42025,68.457,53.275,22.364,0.419,22.78,22.249,0.188,22.433,21.565,0.658,22.186,21.467,0.159,21.603,61.334,42.653,1.09462,1.16595,1.04077,0.9931,65.971,64.276,22.226,0.504,22.725,22.222,0.178,22.389,21.534,0.575,22.102,21.4,0.213,21.577,50.776,43.053
"2025-05-30 15:00:00",529,13.06,27.16,0.68462,1.49759,0.67828,1.39553,69.519,53.587,22.544,0.469,23.01,22.399,0.238,22.634,21.768,0.65,22.385,21.674,0.161,21.812,67.144,42.215,1.04835,1.14034,1.00131,0.97787,68.102,65.402,22.203,0.509,22.708,22.211,0.187,22.388,21.59,0.569,22.153,21.471,0.214,21.651,53.661,43.174
"2025-05-30 15:30:00",530,13.06,26.54,0.84455,1.45121,0.85855,1.38027,73.418,53.981,23.636,0.505,24.127,23.055,0.214,23.266,22.151,0.668,22.787,21.902,0.168,22.051,69.793,42.356,1.03913,1.12542,0.99796,0.97097,68.173,64.469,22.344,0.51,22.85,22.355,0.188,22.534,21.714,0.573,22.281,21.597,0.217,21.781,54.233,44.499
"2025-05-30 16:00:00",531,13.06,25.81,0.64526,1.32127,0.64086,1.23601,68.825,53.643,22.56,0.41,22.968,22.512,0.216,22.726,22.014,0.592,22.58,21.965,0.172,22.116,63.452,44.771,0.94021,0.95165,0.89314,0.82393,70.37,66.414,22.265,0.469,22.731,22.279,0.192,22.461,21.772,0.522,22.29,21.664,0.229,21.864,52.916,44.187
"2025-05-30 16:30:00",532,13.06,24.84,0.56446,1.26891,0.559,1.19545,69.011,54.83,22.502,0.418,22.917,22.429,0.239,22.665,21.965,0.585,22.527,21.917,0.177,22.075,66.636,45.209,0.90346,0.94473,0.87031,0.81763,70.618,66.158,22.226,0.468,22.69,22.247,0.196,22.435,21.786,0.521,22.303,21.685,0.23,21.886,55.168,45.938
"2025-05-30 17:00:00",533,13.06,24.57,0.54674,1.12349,0.54318,1.07517,71.311,54.884,22.37,0.408,22.776,22.345,0.237,22.58,21.938,0.548,22.467,21.903,0.187,22.075,67.938,47.012,0.77933,0.79758,0.75885,0.69522,74.82,68.101,22.196,0.44,22.632,22.217,0.206,22.417,21.803,0.487,22.287,21.703,0.243,21.921,57.364,46.63
"2025-05-30 17:30:00",534,13.05,24.06,0.50663,1.03753,0.50331,0.99229,69.984,55.307,22.178,0.397,22.573,22.17,0.24,22.408,21.848,0.526,22.356,21.832,0.195,22.012,68.36,49.436,0.70764,0.72361,0.68364,0.63131,74.825,67.102,22.093,0.42,22.509,22.118,0.212,22.323,21.778,0.47,22.244,21.683,0.25,21.909,57.62,47.891
"2025-05-30 18:00:00",535,13.05,23.85,0.4438,0.88291,0.44096,0.86001,72.562,55.883,22.224,0.387,22.609,22.215,0.249,22.462,21.837,0.501,22.323,21.817,0.212,22.018,70.688,51.76,0.57841,0.60128,0.57316,0.5333,80.723,67.475,22.119,0.408,22.522,22.144,0.23,22.37,21.791,0.45,22.238,21.696,0.264,21.941,60.256,50.773
