"TOA5","CR200Series_305","CR200X","No_SN","CR200X.Std.03","Sapflux2sensors1.CR2","63887","Table2"
"TIMESTAMP","RECORD","BattV_Min","id","SDI1","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1"
"TS","RN","Volts","","","unit","unit","unit","unit","unit","unit","unit","unit","unit"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-08-16 12:30:00",5769,12.32044,305,1,0.344,2.9,7.08,0.25676,0.62642,0.23466,0.46261,67.713,52.484
"2024-08-16 13:00:00",5770,13.14813,305,1,0.344,3.05,6.89,0.26986,0.60998,0.23615,0.45434,64.39,51.151
"2024-08-16 13:30:00",5771,13.13722,305,1,0.32,2.69,6.61,0.23844,0.58494,-99,0.46272,-99,54.402
"2024-08-16 14:00:00",5772,13.13134,305,1,0.348,3.18,6.83,0.2817,0.60448,0.23452,0.44931,64.221,50.408
"2024-08-16 14:30:00",5773,13.11623,305,1,0.307,2.26,6.76,0.20001,0.5987,0.17617,0.44223,62.547,51.386
"2024-08-16 15:00:00",5774,13.10868,305,1,0.338,3.03,6.72,0.26798,0.59482,0.22875,0.4414,66.838,51.629
"2024-08-16 15:30:00",5775,13.10448,305,1,0.314,2.73,6.35,0.24206,0.56218,0.2039,0.39864,60.647,50.573
"2024-08-16 16:00:00",5776,13.1028,305,1,0.319,2.68,6.59,0.23762,0.58364,0.19731,0.4064,60.364,51.115
"2024-08-16 16:30:00",5777,13.08937,305,1,0.317,2.64,6.58,0.23361,0.5827,0.18806,0.39752,60.138,51.724
"2024-08-16 17:00:00",5778,13.09441,305,1,0.283,2.35,5.88,0.20812,0.52024,0.17132,0.34505,59.897,50.806
"2024-08-16 17:30:00",5779,13.07762,305,1,0.285,2.51,5.73,0.22216,0.50718,0.18891,0.32703,63.311,49.907
