"TOA5","CR200Series_302","CR2xx","","v05","Sapflux2sensor.","63887","Table2"
"TIMESTAMP","RECORD","BattV_Min","id","SDI1","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1"
"TS","RN","Volts","","","unit","unit","unit","unit","unit","unit","unit","unit","unit"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-09-25 16:00:00",7695,13.06838,302,1,0.023,0.95,-0.02,0.07824,-0.00299,0.11742,0.00882,94.312,82.002
"2024-09-25 16:30:00",7696,13.02222,302,1,0.034,1.3,0.11,0.10809,0.00912,0.13944,0.01804,90.418,81.818
"2024-09-25 17:00:00",7697,13.03397,302,1,0.046,1.7,0.18,0.13993,0.01559,0.16586,0.02469,84.304,76.197
"2024-09-25 17:30:00",7698,13.039,302,1,0.032,1.25,0.04,0.10324,0.0031,0.13264,0.01224,87.147,79.538
"2024-09-25 18:00:00",7699,13.02893,302,1,0.019,0.9,-0.13,0.07408,-0.01247,0.10154,-0.00927,88.684,76.127
"2024-09-25 18:30:00",7700,13.03984,302,1,-0.0009999999,0.28,-0.47,0.02334,-0.04045,0.05178,-0.03393,88.925,80.08
"2024-09-25 19:00:00",7701,13.02389,302,1,-0.02,-0.21,-0.76,-0.01981,-0.06513,0.0032,-0.05841,88.23,75.922
"2024-09-25 19:30:00",7702,13.03313,302,1,-0.028,-0.45,-0.89,-0.03989,-0.07483,-0.01933,-0.06795,89.541,76.984
"2024-09-25 20:00:00",7703,13.03061,302,1,-0.035,-0.66,-0.96,-0.05627,-0.08083,-0.03849,-0.07387,87.621,76.797
"2024-09-25 20:30:00",7704,13.03229,302,1,-0.039,-0.77,-1.03,-0.06587,-0.08649,-0.04463,-0.07959,90.664,77.364
"2024-09-25 21:00:00",7705,13.03397,302,1,-0.041,-0.82,-1.1,-0.06927,-0.09267,-0.04803,-0.08569,87.066,78.222
