"TOA5","CR200Series_302","CR2xx","","v05","Sapflux2sensor.","63887","Table2"
"TIMESTAMP","RECORD","BattV_Min","id","SDI1","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1"
"TS","RN","Volts","","","unit","unit","unit","unit","unit","unit","unit","unit","unit"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2025-03-25 11:00:00",16373,13.15149,302,1,-0.04,-1.05,-0.7,-0.08867,-0.06033,-0.04079,-0.04727,104.416,81.227
"2025-03-25 11:30:00",16374,12.96429,302,1,-0.054,-1.52,-0.83,-0.12737,-0.07045,-0.12055,-0.06193,83.826,79.683
"2025-03-25 12:00:00",16375,12.91896,302,1,-0.041,-1.14,-0.65,-0.09587,-0.05527,-0.05879,-0.04917,96.801,76.828
"2025-03-25 12:30:00",16376,12.93995,302,1,-0.038,-1.04,-0.61,-0.08779,-0.05175,-0.05639,-0.04853,94.019,77.014
"2025-03-25 13:00:00",16377,12.9836,302,1,-0.032,-0.82,-0.61,-0.06901,-0.05265,-0.03727,-0.04171,91.243,78.692
"2025-03-25 13:30:00",16378,13.00627,302,1,-0.04,-1.05,-0.72,-0.08965,-0.06181,-0.06697,-0.06119,85.123,75.536
"2025-03-25 14:00:00",16379,13.01634,302,1,-0.044,-1.22,-0.73,-0.10291,-0.06229,-0.01835,-0.05627,109.801,76.962
"2025-03-25 14:30:00",16380,13.02557,302,1,-0.08,-2.36,-1.08,-0.19705,-0.09137,-0.13779,-0.08511,93.667,74.185
"2025-03-25 15:00:00",16381,13.03732,302,1,-0.038,-0.84,-0.91,-0.07189,-0.07731,-0.06207,-0.07641,77.347,72.955
"2025-03-25 15:30:00",16382,13.03732,302,1,0.053,2.06,0.08,0.17038,0.00738,0.18233,0.02654,83.606,83.419
