"TOA5","CR200Series_305","CR200X","No_SN","CR200X.Std.03","Sapflux2sensors1.CR2","63887","Table2"
"TIMESTAMP","RECORD","BattV_Min","id","SDI1","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1"
"TS","RN","Volts","","","unit","unit","unit","unit","unit","unit","unit","unit","unit"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2025-03-25 11:00:00",15366,13.14813,305,1,0.113,0.88,2.44,0.07764,0.21563,0.04902,0.0413,61.842,49.06
"2025-03-25 11:30:00",15367,13.02054,305,1,0.106,0.79,2.33,0.06964,0.20646,0.04342,0.03754,62.168,49.701
"2025-03-25 12:00:00",15368,12.94834,305,1,0.105,0.74,2.35,0.06538,0.20828,0.04776,0.04786,64.67,50.796
"2025-03-25 12:30:00",15369,12.92484,305,1,0.099,0.79,2.1,0.06998,0.18584,-99,0.05954,-99,54.791
"2025-03-25 13:00:00",15370,12.9282,305,1,0.09,0.66,1.98,0.05819,0.17502,0.033,0.04225,59.452,53.361
"2025-03-25 13:30:00",15371,12.9559,305,1,0.199,2.85,2.53,0.25254,0.22418,-99,0.05618,-99,52.656
"2025-03-25 14:00:00",15372,12.97185,305,1,0.077,0.59,1.67,0.05218,0.14794,0.01606,-0.00653,54.644,47.61
"2025-03-25 14:30:00",15373,12.99199,305,1,0.108,0.94,2.17,0.08286,0.19199,0.07198,0.03156,56.91,50.395
"2025-03-25 15:00:00",15374,13.00878,305,1,0.049,-0.22,1.86,-0.02075,0.16464,-0.03915,-0.00441,56.186,46.644
"2025-03-25 15:30:00",15375,13.00123,305,1,0.02,-0.88,1.82,-0.07903,0.16138,-0.07583,0.0186,55.278,49.077
"2025-03-25 16:00:00",15376,13.00291,305,1,0.083,0.65,1.79,0.05712,0.15834,0.00948,-0.02033,52.963,44.934
