"TOA5","CR200Series_302","CR2xx","","v05","Sapflux2sensor.","63887","Table2"
"TIMESTAMP","RECORD","BattV_Min","id","SDI1","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1"
"TS","RN","Volts","","","unit","unit","unit","unit","unit","unit","unit","unit","unit"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-07-21 12:30:00",4520,13.48642,302,1,0.293,8.7,3.98,0.71901,0.32874,0.71067,0.29764,77.399,77.21
"2024-07-21 13:00:00",4521,13.32525,302,1,0.34,10.16,4.52,0.83869,0.37368,0.80553,0.33479,75.792,78.853
"2024-07-21 13:30:00",4522,13.28412,302,1,0.33,9.62,4.72,0.79489,0.39028,0.78916,0.34382,77.727,78.537
"2024-07-21 14:00:00",4523,13.26397,302,1,0.353,10.16,5.21,0.83868,0.43029,0.82011,0.38046,74.119,75.181
"2024-07-21 14:30:00",4524,13.24718,302,1,0.368,10.69,5.31,0.88321,0.4392,0.85175,0.3824,73.503,77.064
"2024-07-21 15:00:00",4525,13.24047,302,1,0.381,11.1,5.44,0.91627,0.44956,0.87162,0.39922,70.696,75.754
"2024-07-21 15:30:00",4526,13.24215,302,1,0.39,11.5,5.38,0.95071,0.44423,0.89381,0.38626,70.442,74.753
"2024-07-21 16:00:00",4527,13.24047,302,1,0.365,10.56,5.31,0.87282,0.43845,0.84233,0.38114,74.169,74.481
"2024-07-21 16:30:00",4528,13.23459,302,1,0.354,10.52,4.81,0.86906,0.39674,0.82553,0.35299,72.558,75.118
"2024-07-21 17:00:00",4529,13.22872,302,1,0.35,10.38,4.73,0.85743,0.39086,0.82095,0.3342,73.235,73.549
"2024-07-21 17:30:00",4530,13.20437,302,1,0.305,9.22,3.91,0.76154,0.3224,0.75173,0.28465,77.425,77.987
