"TOA5","CR200Series_304","CR2xx","","v05","Sapflux2sensor.","63887","Public"
"TIMESTAMP","RECORD","BattV","SapFlwTot0","VhOuter0","VhInner0","AlphaOut0","AlphaIn0","BetaOut0","BetaIn0","tMaxTout0","tMaxTin0","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1","id","SDI0","SDI1"
"TS","RN","Volts","literPerHo","heatVeloci","heatVeloci","logTRatio","logTRatio","logTRatio","logTRatio","second","second","unit","unit","unit","unit","unit","unit","unit","unit","unit","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"2024-08-03 11:52:07",623,12.24405,0.554,5.67,21.85,0.46882,1.82769,0.4709,1.97846,76.935,46.412,0.169,3.41,0.82,0.30188,0.07226,0.26172,-0.08879,57.676,40.169,304,0,1
"2024-08-03 11:52:54",623,12.24405,0.554,5.67,21.85,0.46882,1.82769,0.4709,1.97846,76.935,46.412,0.169,3.41,0.82,0.30188,0.07226,0.26172,-0.08879,57.676,40.169,304,0,1
"2024-08-03 11:55:36",623,12.24405,0.554,5.67,21.85,0.46882,1.82769,0.4709,1.97846,76.935,46.412,0.169,3.41,0.82,0.30188,0.07226,0.26172,-0.08879,57.676,40.169,304,0,1
"2024-08-03 11:58:38",623,12.24405,0.554,5.67,21.85,0.46882,1.82769,0.4709,1.97846,76.935,46.412,0.169,3.41,0.82,0.30188,0.07226,0.26172,-0.08879,57.676,40.169,304,0,1
