"TOA5","CR200Series_305","CR200X","No_SN","CR200X.Std.03","Sapflux2sensors1.CR2","63887","Table2"
"TIMESTAMP","RECORD","BattV_Min","id","SDI1","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1"
"TS","RN","Volts","","","unit","unit","unit","unit","unit","unit","unit","unit","unit"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-11-19 12:30:00",10331,13.11287,305,1,0.174,1.49,3.54,0.13149,0.31335,0.12282,0.19698,68.921,51.3
"2024-11-19 13:00:00",10332,13.06335,305,1,0.176,1.48,3.63,0.13112,0.32124,0.101,0.1978,59.303,50.432
"2024-11-19 13:30:00",10333,13.05076,305,1,0.156,1.28,3.26,0.1134,0.28844,0.09104,0.16262,59.768,50.063
"2024-11-19 14:00:00",10334,13.05915,305,1,0.141,1.13,2.97,0.09973,0.26331,0.07854,0.14864,60.298,49.915
"2024-11-19 14:30:00",10335,13.05327,305,1,0.13,1.02,2.78,0.09038,0.2459,0.07112,0.12874,60.93,50.389
"2024-11-19 15:00:00",10336,13.05915,305,1,0.111,0.85,2.39,0.0752,0.21116,0.05642,0.09782,59.684,49.717
"2024-11-19 15:30:00",10337,13.05076,305,1,0.081,0.61,1.78,0.05436,0.15784,0.03804,0.05743,59.599,49.472
"2024-11-19 16:00:00",10338,13.05411,305,1,0.056,0.37,1.28,0.03258,0.11296,0.0169,0.0144,58.673,49.639
"2024-11-19 16:30:00",10339,13.04572,305,1,0.025,0.15,0.61,0.01306,0.05389,0.0021,-0.03379,58.977,49.267
"2024-11-19 17:00:00",10340,13.04572,305,1,0.005,-0.04,0.21,-0.00435,0.01878,-0.01473,-0.06269,60.002,47.529
"2024-11-19 17:30:00",10341,13.05243,305,1,-0.006,-0.16,-0.02,-0.01501,-0.00271,-0.02513,-0.08183,58.814,47.851
