"TOA5","CR200Series_302","CR2xx","","v05","Sapflux2sensor.","63887","Table2"
"TIMESTAMP","RECORD","BattV_Min","id","SDI1","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1"
"TS","RN","Volts","","","unit","unit","unit","unit","unit","unit","unit","unit","unit"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-11-19 12:30:00",10330,13.09357,302,1,-0.031,-1.01,-0.3,-0.08595,-0.02645,-0.06101,-0.01745,92.586,81.025
"2024-11-19 13:00:00",10331,13.02725,302,1,-0.014,-0.48,-0.12,-0.04139,-0.01181,-0.01851,0,89.504,80.167
"2024-11-19 13:30:00",10332,13.02473,302,1,-0.027,-0.89,-0.27,-0.07563,-0.02457,-0.04773,-0.02125,86.65,76.821
"2024-11-19 14:00:00",10333,13.02306,302,1,-0.032,-0.94,-0.45,-0.07931,-0.03909,-0.05493,-0.02677,90.368,80.29
"2024-11-19 14:30:00",10334,13.02222,302,1,-0.033,-0.94,-0.49,-0.08005,-0.04259,-0.05241,-0.03313,92.706,78.673
"2024-11-19 15:00:00",10335,13.02222,302,1,-0.035,-0.94,-0.61,-0.07981,-0.05177,-0.05543,-0.04527,91.586,77.553
"2024-11-19 15:30:00",10336,13.02306,302,1,-0.041,-1.05,-0.79,-0.08873,-0.06755,-0.06683,-0.06083,88.371,78.294
"2024-11-19 16:00:00",10337,13.01886,302,1,-0.046,-1.12,-0.94,-0.09529,-0.08005,-0.07319,-0.07643,89.722,77.67
"2024-11-19 16:30:00",10338,13.01466,302,1,-0.051,-1.21,-1.1,-0.10189,-0.09297,-0.07621,-0.08889,87.497,75.691
"2024-11-19 17:00:00",10339,13.0071,302,1,-0.052,-1.19,-1.17,-0.10089,-0.09855,-0.07531,-0.09475,89.795,76.504
