"TOA5","CR300Series_422","CR300","27031","CR300-RF407.Std.10.04","CPU:sapflux_2sensor_CR300_30min.cr300","60975","SapFlowAll"
"TIMESTAMP","RECORD","Batt_volt","PTemp_C","S0_AlpOut","S0_AlpInn","S0_BetOut","S0_BetInn","S0_tMxTout","S0_tMxTinn","S0_TpDsOut","S0_dTDsOut","S0_TsDsOut","S0_TpUsOut","S0_dTUsOut","S0_TsUsOut","S0_TpDsInn","S0_dTDsInn","S0_TsDsInn","S0_TpUsInn","S0_dTUsInn","S0_TsUsInn","S0_tMxTUsO","S0_tMxTUsI","S1_AlpOut","S1_AlpInn","S1_BetOut","S1_BetInn","S1_tMxTout","S1_tMxTinn","S1_TpDsOut","S1_dTDsOut","S1_TsDsOut","S1_TpUsOut","S1_dTUsOut","S1_TsUsOut","S1_TpDsInn","S1_dTDsInn","S1_TsDsInn","S1_TpUsInn","S1_dTUsInn","S1_TsUsInn","S1_tMxTUsO","S1_tMxTUsI"
"2025-07-18 15:00:00",2221,13.09,35.17,0.75615,0.99347,0.75446,0.9186,81.211,77.786,31.468,0.37,31.828,31.324,0.174,31.493,31.049,0.431,31.473,30.903,0.172,31.06,63.408,51.021,1.30979,1.07657,1.22809,0.96837,65.283,67.879,31.264,0.42,31.679,31.108,0.123,31.22,30.632,0.453,31.081,30.555,0.172,30.708,55.274,47.992
"2025-07-18 15:30:00",2222,13.09,34.42,0.59786,0.90803,0.69088,0.86586,105.369,80.282,31.119,0.443,31.519,30.976,0.222,31.196,30.791,0.435,31.215,30.689,0.183,30.86,75.363,53.513,0.87051,1.02164,0.87093,0.95138,70.911,70.215,31.183,0.571,31.749,31.008,0.239,31.245,30.512,0.479,30.987,30.449,0.185,30.62,66.478,51.343
"2025-07-18 16:00:00",2223,13.09,35.56,0.52886,0.95965,0.60206,0.91068,90.168,79.025,31.41,0.367,31.746,31.2,0.201,31.398,30.904,0.445,31.34,30.765,0.179,30.932,76.349,51.762,1.02787,1.04766,1.01049,0.95591,70.466,68.248,31.31,0.467,31.774,31.123,0.17,31.289,30.618,0.463,31.077,30.531,0.178,30.692,62.484,50.134
"2025-07-18 16:30:00",2224,13.09,35.85,0.46931,0.79677,0.52077,0.75598,96.282,79.412,31.346,0.303,31.629,31.19,0.18,31.367,30.961,0.394,31.347,30.828,0.185,31.002,63.786,54.136,1.01663,0.98081,0.98905,0.89733,68.869,71.973,31.018,0.449,31.463,30.914,0.167,31.075,30.564,0.444,31.004,30.511,0.181,30.676,60.131,50.064
"2025-07-18 17:00:00",2225,13.09,34.94,0.31292,0.59758,0.36486,0.58778,85.624,86.433,30.813,0.314,31.107,30.74,0.218,30.955,30.687,0.36,31.036,30.618,0.2,30.81,74.547,56.435,0.87079,0.86817,0.83753,0.81376,71.217,74.321,30.748,0.476,31.221,30.658,0.206,30.856,30.397,0.44,30.833,30.377,0.195,30.56,60.958,52.662
"2025-07-18 17:30:00",2226,13.08,34.65,0.34028,0.62788,0.36288,0.62212,76.032,84.064,30.701,0.322,31.013,30.656,0.224,30.878,30.608,0.367,30.964,30.549,0.197,30.739,72.422,56.55,0.95233,0.90317,0.938,0.83315,72.729,73.803,30.473,0.442,30.911,30.429,0.173,30.598,30.297,0.421,30.714,30.281,0.183,30.45,64.246,53.166
"2025-07-18 18:00:00",2227,13.08,34,0.19712,0.38228,0.21974,0.38448,77.152,81.197,30.084,0.294,30.369,30.14,0.236,30.374,30.311,0.307,30.61,30.311,0.209,30.515,72.299,59.914,0.73579,0.69315,0.74237,0.65942,80.492,75.239,29.985,0.416,30.392,30.001,0.198,30.196,30.035,0.379,30.409,30.05,0.196,30.237,64.919,53.844
"2025-07-18 18:30:00",2228,13.08,32.85,0.02418,0.25822,0.18366,0.27548,99.756,85.379,29.981,0.298,30.232,29.989,0.248,30.234,30.119,0.299,30.409,30.107,0.227,30.331,78.719,63.843,0.56491,0.52608,0.59695,0.51922,87.54,79.246,29.908,0.396,30.288,29.911,0.218,30.127,29.888,0.358,30.24,29.9,0.213,30.108,73.485,60.378
"2025-07-18 19:00:00",2229,13.07,32.73,-0.04929,0.26027,0.05472,0.27086,101.856,83.995,29.841,0.244,30.059,29.883,0.231,30.112,30.021,0.295,30.309,30.019,0.225,30.241,68.871,62.71,0.52864,0.49061,0.5576,0.48158,84.814,79.813,29.833,0.372,30.191,29.835,0.213,30.046,29.817,0.348,30.16,29.826,0.215,30.036,71.518,59.932
"2025-07-18 19:30:00",2230,13.07,31.96,-0.09861,0.1264,-0.02877,0.1324,84.717,80.05,29.318,0.24,29.54,29.435,0.247,29.68,29.719,0.266,29.98,29.76,0.233,29.99,74.139,63.5,0.40081,0.36486,0.41151,0.3625,80.007,76.27,29.439,0.332,29.763,29.467,0.22,29.684,29.582,0.319,29.896,29.607,0.222,29.825,66.204,62.975
"2025-07-18 20:00:00",2231,13.06,31.24,-0.19531,0.06502,-0.19363,0.0723,70.715,80.236,29.092,0.206,29.296,29.187,0.25,29.435,29.486,0.258,29.74,29.522,0.24,29.76,71.088,67.167,0.2771,0.27443,0.3062,0.2713,85.567,76.259,29.111,0.326,29.425,29.157,0.24,29.395,29.328,0.303,29.628,29.362,0.231,29.59,74.549,63.976
"2025-07-18 20:30:00",2232,13.06,30.51,-0.06509,0.04592,0.02306,0.05363,95.978,78.122,28.586,0.263,28.824,28.764,0.257,29.018,29.158,0.249,29.403,29.229,0.236,29.463,79.18,63.065,0.18167,0.21358,0.21204,0.21108,85.675,75.611,28.793,0.314,29.094,28.833,0.254,29.084,29.075,0.289,29.361,29.112,0.234,29.343,78.712,65.356
"2025-07-18 21:00:00",2233,13.05,30,-0.04803,0.04202,-0.04725,0.04554,78.547,77.366,28.22,0.248,28.464,28.404,0.26,28.66,28.846,0.247,29.089,28.932,0.236,29.165,73.197,64.798,0.1368,0.18303,0.16678,0.1816,88.21,74.352,28.432,0.319,28.737,28.484,0.27,28.75,28.792,0.283,29.073,28.836,0.236,29.07,78.211,66.883
"2025-07-18 21:30:00",2234,13.05,29.33,-0.18945,0.02469,-0.17769,0.03251,73.567,77.859,27.975,0.216,28.186,28.102,0.258,28.357,28.543,0.25,28.789,28.624,0.242,28.864,74.189,67.285,0.13256,0.15232,0.15088,0.15472,83.011,74.214,28.092,0.307,28.39,28.143,0.264,28.404,28.499,0.279,28.775,28.545,0.239,28.782,74.025,66.492
"2025-07-18 22:00:00",2235,13.04,28.87,-0.06673,0.03211,-0.03587,0.04762,76.937,79.985,27.651,0.274,27.912,27.784,0.284,28.063,28.218,0.258,28.471,28.313,0.246,28.558,79.053,66.424,0.15117,0.14794,0.1768,0.14683,87.311,73.199,27.789,0.29,28.067,27.836,0.243,28.075,28.232,0.271,28.501,28.286,0.234,28.518,79.843,67.25
"2025-07-18 22:30:00",2236,13.04,28.61,0.09192,0.00417,0.11657,0.01232,78.987,78.303,27.311,0.309,27.607,27.519,0.275,27.789,27.978,0.244,28.218,28.075,0.241,28.314,79.61,66.482,0.07694,0.12323,0.09954,0.12994,87.945,75.604,27.563,0.306,27.86,27.626,0.277,27.901,27.979,0.279,28.255,28.038,0.245,28.282,70.351,70.415
"2025-07-18 23:00:00",2237,13.03,28.15,-0.13733,0.00819,-0.07583,0.01618,90.687,80.795,27.206,0.254,27.437,27.332,0.274,27.597,27.748,0.249,27.993,27.839,0.245,28.082,84.342,67.482,0.0579,0.11012,0.08242,0.11288,85.276,76.478,27.419,0.316,27.721,27.484,0.291,27.769,27.786,0.281,28.064,27.845,0.251,28.094,80.34,71.795
"2025-07-18 23:30:00",2238,13.03,27.93,-0.20067,0.00414,-0.17635,0.01218,59.271,80.737,26.943,0.223,27.159,27.122,0.266,27.386,27.546,0.247,27.789,27.645,0.244,27.887,72.837,66.428,0.12728,0.11345,0.13803,0.10828,79.088,72.316,27.22,0.256,27.471,27.273,0.223,27.494,27.66,0.263,27.921,27.714,0.236,27.947,67.316,68.898
"2025-07-19 00:00:00",2239,13.03,27.58,-0.18387,-0.02109,0.02289,-0.01667,109.779,78.734,26.537,0.265,26.75,26.778,0.259,27.034,27.265,0.238,27.5,27.37,0.242,27.61,76.308,65.671,0.0703,0.08286,0.08364,0.09004,85.789,73.954,26.81,0.274,27.075,26.904,0.252,27.151,27.342,0.267,27.606,27.408,0.244,27.651,75.789,68.259
"2025-07-19 00:30:00",2240,13.03,27.28,-0.21009,-0.01211,-0.15075,0,94.358,81.482,26.561,0.252,26.792,26.689,0.293,26.974,27.084,0.252,27.331,27.172,0.252,27.422,85.524,70.158,0.0381,0.07632,0.05976,0.07943,90.712,76.35,26.788,0.31,27.082,26.877,0.292,27.16,27.2,0.275,27.472,27.266,0.254,27.518,84.005,72.173
"2025-07-19 01:00:00",2241,13.02,27.18,-0.06983,-0.03299,-0.02225,-0.01629,89.614,78.232,26.371,0.267,26.62,26.547,0.273,26.814,26.933,0.244,27.172,27.019,0.248,27.266,81.279,67.409,0.04878,0.07408,0.0482,0.07722,73.901,73.459,26.604,0.276,26.877,26.736,0.263,26.996,27.063,0.269,27.329,27.136,0.249,27.383,66.94,69.789
"2025-07-19 01:30:00",2242,13.02,26.85,-0.30547,-0.02503,-0.30115,-0.02061,70.018,77.046,26.187,0.185,26.369,26.35,0.25,26.597,26.733,0.24,26.97,26.825,0.245,27.068,73.874,67.219,0.01104,0.05826,0.02424,0.05782,97.634,75.674,26.31,0.292,26.583,26.427,0.285,26.697,26.816,0.267,27.081,26.885,0.252,27.135,96.243,71.496
"2025-07-19 02:00:00",2243,13.02,26.67,-0.14191,-0.03703,-0.12693,-0.02447,85.763,79.605,25.954,0.229,26.177,26.123,0.26,26.38,26.508,0.243,26.747,26.595,0.249,26.843,77.429,68.531,0,0.05845,0.02254,0.05802,87.186,74.592,26.207,0.314,26.504,26.323,0.307,26.62,26.675,0.266,26.939,26.749,0.251,26.998,82.503,72.693
"2025-07-19 02:30:00",2244,13.02,26.6,-0.06877,-0.02865,-0.07135,-0.01617,74.142,78.187,25.877,0.257,26.13,26.016,0.276,26.287,26.373,0.246,26.614,26.453,0.25,26.701,77.999,68.606,0.03028,0.0551,0.04785,0.0547,84.74,75.942,26.167,0.278,26.435,26.281,0.265,26.541,26.585,0.263,26.846,26.659,0.249,26.906,79.297,70.498
"2025-07-19 03:00:00",2245,13.01,26.49,-0.11257,-0.04901,-0.11873,-0.03637,75.429,76.736,25.816,0.238,26.051,25.926,0.268,26.189,26.25,0.243,26.489,26.315,0.252,26.566,76.798,67.901,0.02124,0.04612,0.03444,0.04952,86.697,79.166,26.11,0.295,26.395,26.217,0.285,26.496,26.463,0.269,26.729,26.532,0.256,26.786,80.495,72.458
"2025-07-19 03:30:00",2246,13.01,26.31,-0.10087,-0.03269,-0.08701,-0.02423,82.968,79.049,25.735,0.253,25.98,25.802,0.276,26.073,26.132,0.245,26.373,26.192,0.251,26.441,79.36,70.464,0.01812,0.04684,0.0318,0.04648,83.063,75.532,25.996,0.287,26.274,26.09,0.278,26.363,26.344,0.264,26.606,26.408,0.252,26.658,75.595,70.598
"2025-07-19 04:00:00",2247,13.01,26.09,-0.07291,-0.05069,-0.03113,-0.04171,87.748,77.361,25.394,0.253,25.632,25.539,0.261,25.795,25.922,0.235,26.153,25.998,0.245,26.241,78.915,66.787,0.02572,0.0474,0.03948,0.05086,83.005,74.463,25.818,0.284,26.093,25.9,0.273,26.168,26.185,0.262,26.444,26.245,0.249,26.492,79.082,72.817
"2025-07-19 04:30:00",2248,13,25.92,-0.16849,-0.04205,-0.14843,-0.03747,98.012,76.428,25.121,0.225,25.339,25.265,0.261,25.523,25.67,0.236,25.903,25.756,0.245,25.999,76.491,67.098,0.01853,0.0474,0.043,0.05105,88.298,74.948,25.525,0.285,25.797,25.606,0.273,25.873,25.947,0.261,26.206,26.008,0.248,26.255,81.085,70.52
"2025-07-19 05:00:00",2249,13,25.58,-0.07855,-0.03725,-0.03779,-0.02865,89.676,80.035,24.974,0.26,25.219,25.088,0.27,25.353,25.47,0.241,25.707,25.544,0.248,25.79,80.596,69.213,0.01822,0.04705,0.03518,0.05065,86.907,75.836,25.403,0.289,25.68,25.476,0.279,25.748,25.776,0.263,26.037,25.834,0.25,26.083,81.972,72.167
"2025-07-19 05:30:00",2250,13,25.4,-0.13355,-0.03725,-0.10623,-0.02865,81.523,77.604,24.737,0.241,24.968,24.864,0.268,25.128,25.255,0.241,25.492,25.338,0.248,25.584,79.159,69.02,0.01471,0.04353,0.03216,0.05105,84.444,74.383,25.267,0.284,25.541,25.339,0.275,25.609,25.628,0.261,25.886,25.686,0.248,25.933,77.736,73.497
"2025-07-19 06:00:00",2251,13,25.29,-0.09081,-0.03685,-0.04935,-0.02423,94.025,80.899,24.631,0.257,24.873,24.741,0.27,25.006,25.095,0.245,25.335,25.168,0.251,25.417,81.709,68.336,0.03802,0.03948,0.05902,0.04301,85.861,75.544,25.091,0.279,25.359,25.158,0.263,25.416,25.457,0.261,25.715,25.513,0.25,25.761,81.43,71.368
"2025-07-19 06:30:00",2252,12.99,25.27,-0.08973,-0.03667,-0.04445,-0.02423,91.353,81.465,24.54,0.264,24.785,24.65,0.276,24.918,24.97,0.245,25.211,25.045,0.251,25.295,86.006,68.9,0.01463,0.04288,0.03559,0.04634,87.045,76.984,25.085,0.286,25.36,25.158,0.276,25.429,25.37,0.265,25.632,25.426,0.253,25.677,79.072,72.048
"2025-07-19 07:00:00",2253,12.99,25.36,-0.12035,-0.01963,-0.10201,0,101.994,84.389,24.785,0.27,25.043,24.812,0.299,25.103,25.003,0.259,25.256,25.044,0.259,25.302,86.193,70.33,0.02052,0.05301,0.04238,0.05606,93.33,79.217,25.197,0.313,25.492,25.263,0.3,25.552,25.352,0.275,25.623,25.405,0.26,25.662,88.393,74.788
"2025-07-19 07:30:00",2254,12.99,26,-0.09919,-0.00381,-0.05979,0.0187,105.865,87.013,25.331,0.276,25.59,25.285,0.293,25.571,25.289,0.27,25.551,25.279,0.265,25.542,85.831,71.212,0.0313,0.06742,0.05678,0.07766,93.847,80.494,25.541,0.308,25.833,25.596,0.291,25.879,25.522,0.281,25.798,25.566,0.26,25.824,84.099,74.544
"2025-07-19 08:00:00",2255,12.99,26.5,-0.02921,0,0.04428,0.0157,109.473,82.159,25.389,0.3,25.659,25.378,0.287,25.656,25.425,0.257,25.676,25.421,0.253,25.672,88.194,69.842,0.08639,0.09166,0.12167,0.10174,94.075,80.975,25.627,0.323,25.929,25.674,0.286,25.951,25.612,0.279,25.886,25.653,0.252,25.903,86.607,74.773
"2025-07-19 08:30:00",2256,12.99,27.33,-0.01739,0.09799,0.14534,0.14842,109.795,107.369,26.216,0.377,26.502,26.08,0.326,26.371,25.856,0.319,26.156,25.77,0.275,26.042,108.924,75.137,0.1595,0.1871,0.19998,0.20252,91.891,83.347,25.905,0.331,26.217,25.933,0.271,26.199,25.767,0.3,26.06,25.79,0.245,26.033,83.662,72.332
"2025-07-19 09:00:00",2257,12.99,28.01,0.07438,0.2318,0.1653,0.25274,109.925,88.082,26.779,0.315,27.058,26.708,0.267,26.967,26.541,0.3,26.831,26.508,0.233,26.738,87.399,64.312,0.3559,0.37688,0.39654,0.40399,92.79,86.27,26.184,0.391,26.548,26.18,0.263,26.435,25.942,0.34,26.27,25.942,0.227,26.167,80.762,66.139
"2025-07-19 09:30:00",2258,13,28.5,0.21202,0.30604,0.20786,0.34138,69.797,91.512,26.98,0.341,27.315,26.871,0.277,27.142,26.712,0.325,27.023,26.65,0.231,26.879,81.867,66,0.49986,0.49074,0.54106,0.51974,93.124,89.134,26.577,0.414,26.971,26.535,0.241,26.774,26.174,0.375,26.535,26.154,0.223,26.375,75.522,63.682
"2025-07-19 10:00:00",2259,13,29.43,0.18438,0.41008,0.22886,0.43103,95.261,91.092,27.359,0.308,27.65,27.227,0.245,27.469,27.024,0.337,27.348,26.941,0.219,27.156,77.713,63.585,0.6441,0.57691,0.6772,0.58458,86.847,83.113,26.902,0.374,27.26,26.845,0.19,27.033,26.471,0.375,26.836,26.436,0.209,26.641,69.752,61.458
"2025-07-19 10:30:00",2260,13,30.09,0.31351,0.53259,0.54674,0.5603,109.825,90.968,28.124,0.425,28.451,27.965,0.246,28.204,27.61,0.373,27.966,27.503,0.213,27.712,91.528,58.729,0.68642,0.70052,0.70844,0.70275,85.756,84.3,27.359,0.461,27.804,27.245,0.227,27.469,26.756,0.418,27.163,26.703,0.207,26.905,75.5,59.611
"2025-07-19 11:00:00",2261,13,30.77,0.49537,0.7279,0.53582,0.7952,109.786,106.859,29.27,0.716,29.869,28.769,0.419,29.134,28.185,0.505,28.653,28,0.228,28.226,109.91,64.405,0.73699,0.80874,0.72777,0.80402,73.817,79.452,28.315,0.47,28.781,28.054,0.227,28.277,27.243,0.467,27.701,27.128,0.209,27.332,64.571,58.809
"2025-07-19 11:30:00",2262,13,31.48,0.05632,0.66448,0.23816,0.65771,89.296,80.396,29.483,0.184,29.629,29.207,0.145,29.345,28.722,0.388,29.101,28.509,0.201,28.704,56.307,57.117,0.96599,0.81818,0.94619,0.79224,73.121,76.984,28.247,0.407,28.649,28.086,0.158,28.239,27.504,0.424,27.921,27.413,0.192,27.597,59.567,57.604
"2025-07-19 12:00:00",2263,13,31.83,0.54742,0.83848,0.61659,0.82263,102.69,86.068,29.3,0.465,29.727,29.098,0.251,29.345,28.722,0.428,29.136,28.577,0.188,28.756,78.41,56.058,0.87129,0.89458,0.86603,0.86551,73.393,75.99,29.014,0.485,29.492,28.763,0.204,28.963,27.984,0.461,28.439,27.86,0.194,28.046,70.987,56.101
"2025-07-19 12:30:00",2264,13.01,32.5,0.5535,0.86171,0.67216,0.84341,100.94,83.076,29.574,0.425,29.941,29.342,0.217,29.553,28.941,0.43,29.36,28.789,0.185,28.966,92.101,55.815,0.77429,0.86425,0.7148,0.86129,83.969,79.978,29.738,0.607,30.328,29.389,0.297,29.661,28.51,0.504,29.006,28.385,0.213,28.594,109.939,58.819
"2025-07-19 13:00:00",2265,13.01,33.57,0.66198,0.8505,0.68404,0.82263,80.165,80.228,30.147,0.329,30.463,29.928,0.166,30.091,29.402,0.428,29.821,29.208,0.188,29.387,62.361,54.204,1.24851,0.93281,1.14154,0.87079,66.173,70.292,30.354,0.357,30.706,30.109,0.114,30.21,29.289,0.43,29.716,29.142,0.18,29.31,54.645,51.667
"2025-07-19 13:30:00",2266,13.01,33.62,0.50908,0.85381,0.6115,0.82937,109.468,83.886,29.863,0.435,30.249,29.665,0.236,29.897,29.347,0.424,29.758,29.222,0.185,29.397,85.442,54.38,0.98147,0.8799,0.88902,0.86995,65.303,78.291,30.807,0.506,31.306,30.487,0.208,30.674,29.489,0.506,29.988,29.365,0.212,29.572,53.013,57.89
"2025-07-19 14:00:00",2267,13.01,35.61,0.5223,0.87925,0.66136,0.85267,103.016,79.921,30.426,0.372,30.748,30.175,0.192,30.366,29.712,0.434,30.136,29.536,0.185,29.712,71.765,54.643,1.03363,0.97266,0.85409,0.91071,109.89,72.197,31.224,0.491,31.671,30.927,0.209,31.086,30.018,0.45,30.465,29.85,0.181,30.019,109.763,53.066
"2025-07-19 14:30:00",2268,13.01,37.24,0.71643,0.92369,0.77207,0.87406,91.057,80.911,30.306,0.461,30.74,30.221,0.213,30.433,29.906,0.417,30.314,29.774,0.174,29.936,69.766,53.145,0.94524,0.98741,0.92731,0.92823,72.131,72.954,30.776,0.546,31.319,30.574,0.216,30.785,29.891,0.463,30.35,29.801,0.183,29.972,60.855,52.051
"2025-07-19 15:00:00",2269,13.01,36.29,0.5108,0.92925,0.64658,0.88695,102.641,80.539,30.798,0.336,31.088,30.574,0.176,30.748,30.15,0.437,30.578,29.99,0.18,30.159,65.408,52.522,0.86188,1.00655,0.79203,0.93654,86.393,70.745,31.03,0.499,31.513,30.788,0.226,30.992,30.024,0.449,30.47,29.902,0.176,30.065,98.177,52.625
"2025-07-19 15:30:00",2270,13.01,36.17,0.56352,0.89142,0.63464,0.85827,109.992,82.411,30.684,0.415,31.067,30.504,0.22,30.722,30.194,0.427,30.611,30.057,0.181,30.228,75.5,54.39,1.08027,1.02241,1.07595,0.94126,72.464,72.021,31.01,0.437,31.443,30.792,0.149,30.939,30.128,0.446,30.57,30.022,0.174,30.181,65.494,51.365
"2025-07-19 16:00:00",2271,13.01,36.27,0.4869,0.74809,0.60118,0.73007,105.664,85.063,30.625,0.405,30.983,30.474,0.222,30.694,30.259,0.386,30.633,30.141,0.186,30.318,73.673,54.563,0.96379,0.96161,0.96737,0.88895,77.137,72.132,30.572,0.492,31.057,30.439,0.187,30.624,30.011,0.433,30.44,29.946,0.178,30.11,66.874,52.24
"2025-07-19 16:30:00",2272,13.01,35.63,0.55152,0.82917,0.62046,0.80603,105.805,82.459,30.976,0.398,31.344,30.804,0.214,31.016,30.483,0.412,30.884,30.339,0.184,30.514,70.321,53.448,0.98009,0.99595,0.95421,0.92075,69.984,71.06,30.728,0.457,31.181,30.551,0.176,30.721,30.023,0.447,30.467,29.948,0.178,30.112,63.521,50.659
"2025-07-19 17:00:00",2273,13.01,34.93,0.41404,0.67904,0.48392,0.65517,92.341,82.694,30.507,0.318,30.799,30.466,0.196,30.659,30.35,0.362,30.703,30.269,0.188,30.448,63.089,53.94,0.97591,0.89326,0.94723,0.82807,71.787,73.117,30.177,0.41,30.583,30.115,0.159,30.268,29.854,0.412,30.262,29.824,0.18,29.991,55.703,51.461
"2025-07-19 17:30:00",2274,13.01,34.39,0.26131,0.50776,0.32418,0.5108,98.8,83.43,30.356,0.307,30.643,30.29,0.222,30.511,30.219,0.34,30.548,30.15,0.204,30.348,69.802,58.414,0.90997,0.78642,0.89155,0.73939,74.146,76.234,29.959,0.4,30.354,29.924,0.164,30.083,29.717,0.398,30.11,29.702,0.19,29.881,60.085,54.827
"2025-07-19 18:00:00",2275,13,33.66,0.24016,0.4038,0.30986,0.40864,87.357,83.188,30.009,0.304,30.29,29.994,0.223,30.215,30.029,0.313,30.333,29.987,0.208,30.19,73.042,61.155,0.70839,0.66084,0.72053,0.64076,83.947,78.439,29.652,0.407,30.048,29.645,0.198,29.84,29.544,0.372,29.91,29.545,0.196,29.734,64.319,56.277
"2025-07-19 18:30:00",2276,13,32.94,0.10102,0.26027,0.15412,0.27763,89.914,84.748,29.869,0.301,30.15,29.837,0.258,30.091,29.893,0.297,30.181,29.861,0.225,30.083,77.342,62.713,0.52462,0.49621,0.55828,0.49458,85.547,80.544,29.525,0.381,29.89,29.524,0.218,29.74,29.43,0.346,29.77,29.435,0.211,29.642,74.273,62.177
"2025-07-19 19:00:00",2277,12.99,32.44,-0.02357,0.16034,0.0411,0.17299,87.727,84.553,29.669,0.273,29.921,29.673,0.262,29.931,29.775,0.277,30.045,29.76,0.233,29.99,78.887,64.26,0.38356,0.3698,0.4182,0.37495,87.055,80.278,29.377,0.354,29.716,29.385,0.233,29.616,29.333,0.323,29.65,29.343,0.222,29.562,71.981,62.923
