"TOA5","CR200Series_302","CR2xx","","v05","Sapflux2sensor.","63887","Table2"
"TIMESTAMP","RECORD","BattV_Min","id","SDI1","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1"
"TS","RN","Volts","","","unit","unit","unit","unit","unit","unit","unit","unit","unit"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-10-30 14:30:00",9372,13.00375,302,1,0.169,5.23,2.03,0.43218,0.16803,0.51637,0.19066,94.597,85.252
"2024-10-30 15:00:00",9373,12.89042,302,1,0.162,4.99,1.95,0.41228,0.16106,0.45716,0.17591,89.091,82.717
"2024-10-30 15:30:00",9374,12.9559,302,1,0.139,4.15,1.86,0.34246,0.15365,0.38772,0.16605,91.934,80.112
"2024-10-30 16:00:00",9375,12.98948,302,1,0.136,4.12,1.74,0.33986,0.14328,0.38958,0.156,86.122,81.479
"2024-10-30 16:30:00",9376,13.01046,302,1,0.107,3.28,1.33,0.2707,0.11018,0.31945,0.1238,93.237,79.683
"2024-10-30 17:00:00",9377,13.00543,302,1,0.085,2.68,0.98,0.22162,0.08052,0.26037,0.08566,89.089,80.735
"2024-10-30 17:30:00",9378,12.99367,302,1,0.065,2.17,0.6,0.17984,0.05014,0.21727,0.05574,90.677,77.869
"2024-10-30 18:00:00",9379,13.00291,302,1,0.038,1.4,0.2,0.11528,0.01594,0.14942,0.01894,89.368,74.583
"2024-10-30 18:30:00",9380,13.00962,302,1,0.006,0.46,-0.26,0.03861,-0.02261,0.06492,-0.02235,84.706,76.11
"2024-10-30 19:00:00",9381,13.00291,302,1,-0.012,-0.02,-0.61,-0.00345,-0.05151,0.02004,-0.05097,86.682,75.61
"2024-10-30 19:30:00",9382,12.99283,302,1,-0.02,-0.27,-0.72,-0.02393,-0.06103,0,-0.05717,86.422,73.87
