"TOA5","CR200Series_306","CR2xx","","v05","Sapflux2sensor.","63887","Table2"
"TIMESTAMP","RECORD","BattV_Min","id","SDI1","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1"
"TS","RN","Volts","","","unit","unit","unit","unit","unit","unit","unit","unit","unit"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-12-04 16:30:00",15800,8.699944,306,1,-0.448,-1.11,-99,-0.09335,-99,-0.15765,-99,47.121,-99
"2021-12-04 17:00:00",15801,8.092191,306,1,-0.493,-1.22,-99,-0.10223,-99,-0.16535,-99,48.055,-99
"2021-12-04 17:30:00",15802,7.809299,306,1,-0.549,-1.36,-99,-0.11383,-99,-0.17913,-99,47.837,-99
"2021-12-04 18:00:00",15803,7.415603,306,1,-0.513,-1.27,-99,-0.10609,-99,-0.17433,-99,48.53,-99
"2021-12-05 13:00:00",15804,7.114244,306,1,-0.112,-0.28,-99,-0.02413,-99,-0.07961,-99,53.802,-99
"2021-12-05 13:30:00",15805,7.631339,306,1,-0.048,-0.12,-99,-0.01069,-99,-0.07643,-99,60.336,-99
"2021-12-05 14:00:00",15806,7.773204,306,1,-0.545,-1.35,-99,-0.11333,-99,-0.15839,-99,47.844,-99
"2021-12-05 14:30:00",15807,8.096388,306,1,-0.606,-1.5,-99,-0.12523,-99,-0.20133,-99,44.044,-99
"2021-12-05 15:00:00",15808,7.573417,306,1,-0.343,-0.85,-99,-0.07151,-99,-0.14265,-99,47.059,-99
"2021-12-05 15:30:00",15809,7.32998,306,1,-0.448,-1.11,-99,-0.09309,-99,-0.16651,-99,46.293,-99
"2021-12-06 14:30:00",15810,8.388513,306,1,-0.509,-1.26,-99,-0.10537,-99,-0.16301,-99,50.505,-99
"2021-12-06 15:00:00",15811,10.88416,306,1,-0.311,-0.77,-99,-0.06455,-99,-0.14371,-99,48.46,-99
