"TOA5","CR200Series_306","CR2xx","","v05","Sapflux2sensor.","63887","Table2"
"TIMESTAMP","RECORD","BattV_Min","id","SDI1","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1"
"TS","RN","Volts","","","unit","unit","unit","unit","unit","unit","unit","unit","unit"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-08-30 01:00:00",13367,11.14691,306,1,-0.602,-1.49,-99,-0.12473,-99,-0.18545,-99,50.308,-99
"2021-08-30 01:30:00",13368,11.16538,306,1,-0.594,-1.47,-99,-0.12325,-99,-0.18235,-99,50.634,-99
"2021-08-30 02:00:00",13369,11.16118,306,1,-0.602,-1.49,-99,-0.12443,-99,-0.18351,-99,49.631,-99
"2021-08-30 02:30:00",13370,11.15446,306,1,-0.586,-1.45,-99,-0.12133,-99,-0.18037,-99,50.374,-99
"2021-08-30 03:00:00",13371,11.14355,306,1,-0.602,-1.49,-99,-0.12489,-99,-0.18157,-99,50.553,-99
"2021-08-30 03:30:00",13372,11.14103,306,1,-0.586,-1.45,-99,-0.12157,-99,-0.17885,-99,50.695,-99
"2021-08-30 04:00:00",13373,11.15194,306,1,-0.614,-1.52,-99,-0.12735,-99,-0.18387,-99,50.565,-99
"2021-08-30 04:30:00",13374,11.14775,306,1,-0.618,-1.53,-99,-0.12785,-99,-0.18661,-99,49.032,-99
"2021-08-30 05:00:00",13375,11.14103,306,1,-0.594,-1.47,-99,-0.12271,-99,-0.18193,-99,50.825,-99
"2021-08-30 05:30:00",13376,11.11585,306,1,-0.606,-1.5,-99,-0.12523,-99,-0.18235,-99,50.431,-99
"2021-08-30 06:00:00",13377,11.12005,306,1,-0.606,-1.5,-99,-0.12575,-99,-0.18271,-99,49.732,-99
"2021-08-30 06:30:00",13378,11.13264,306,1,-0.594,-1.47,-99,-0.12271,-99,-0.18003,-99,49.516,-99
