"TOA5","CR200Series_601","CR200X","No_SN","CR200X.Std.02","Sapflux2sensors1.CR2","63887","Table2"
"TIMESTAMP","RECORD","BattV_Min","id","SDI1","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1"
"TS","RN","Volts","","","unit","unit","unit","unit","unit","unit","unit","unit","unit"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-04-02 11:30:00",0,12.9005,601,1,0.224,0.59,0.1,0.04636,0.00792,0.02702,-0.01261,30.135,24.074
"2024-04-02 12:00:00",1,12.89042,601,1,0.416,0.92,0.37,0.07245,0.02908,0.04496,-0.00473,30.718,24.552
"2024-04-02 12:30:00",2,12.88119,601,1,0.683,1.45,0.67,0.1135,0.05288,0.06858,0.00156,30.508,24.445
"2024-04-02 13:00:00",3,12.87699,601,1,0.62,1.36,0.56,0.10643,0.04356,0.05881,-0.00321,31.028,23.721
"2024-04-02 13:30:00",4,12.87028,601,1,0.549,1.22,0.48,0.09602,0.03772,0.05642,-0.00321,30.52,24.039
"2024-04-02 14:00:00",5,12.86944,601,1,0.635,1.36,0.61,0.10684,0.04797,0.05987,0.00156,31.091,24.507
"2024-04-02 14:30:00",6,12.86356,601,1,0.867,1.83,0.86,0.1438,0.06731,0.07854,0.00478,31.249,24.25
"2024-04-02 15:00:00",7,12.87028,601,1,0.925,1.97,0.9,0.15412,0.07051,0.086,0.00638,31.247,24.507
"2024-04-02 15:30:00",8,12.86776,601,1,1.077,2.28,1.06,0.17872,0.08324,0.09998,0.00956,31.661,24.093
"2024-04-02 16:00:00",9,12.86524,601,1,1.46,2.92,1.62,0.22898,0.12682,0.13067,0.02385,32.305,24.159
"2024-04-02 16:30:00",10,12.86524,601,1,2.007,4,2.24,0.31352,0.1755,0.17604,0.03814,32.832,24.842
