"TOA5","CR200Series_505","CR200X","No_SN","CR200X.Std.00","Sapflux2sensors1.CR2","63887","Table2"
"TIMESTAMP","RECORD","BattV_Min","id","SDI1","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1"
"TS","RN","Volts","","","unit","unit","unit","unit","unit","unit","unit","unit","unit"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"1991-03-19 11:30:00",0,12.76451,505,1,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"1991-03-19 12:00:00",1,12.72925,505,1,2.273,2.75,7.29,0.24346,0.64532,0.27958,0.77759,47.915,33.29
"1991-03-19 12:30:00",2,12.71666,505,1,1.955,2.45,6.18,0.21668,0.54738,0.25726,0.68292,48.033,33.816
"1991-03-19 13:00:00",3,12.70994,505,1,1.773,2.37,5.45,0.20943,0.48246,0.24334,0.61925,48.375,33.58
"1991-03-19 13:30:00",4,12.69735,505,1,1.513,2.09,4.58,0.18512,0.40544,0.22134,0.54838,48.748,33.429
"1991-03-19 14:00:00",5,12.69651,505,1,1.326,2,3.84,0.17696,0.33966,0.21272,0.4887,48.821,33.08
"1991-03-19 14:30:00",6,12.68896,505,1,1.211,1.85,3.48,0.16417,0.30815,0.20211,0.45772,48.101,32.876
"1991-03-19 15:00:00",7,12.68476,505,1,1.187,1.89,3.33,0.16761,0.29445,0.20415,0.44434,49.103,33.196
"1991-03-19 15:30:00",8,12.68224,505,1,1.155,1.84,3.24,0.16279,0.28634,0.20258,0.43515,49.26,32.525
"1991-03-19 16:00:00",9,12.67637,505,1,1.151,1.87,3.19,0.1659,0.28224,0.20542,0.43348,48.826,33.186
"1991-03-19 16:30:00",10,12.67553,505,1,1.152,1.8,3.27,0.15938,0.28901,0.20112,0.43769,49.346,32.615
