"TOA5","CR200Series_304","CR2xx","","v05","Sapflux2sensor.","63887","Table2"
"TIMESTAMP","RECORD","BattV_Min","id","SDI1","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1"
"TS","RN","Volts","","","unit","unit","unit","unit","unit","unit","unit","unit","unit"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2025-03-25 11:30:00",16375,13.16576,304,1,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2025-03-25 12:30:00",16376,12.88623,304,1,0.059,1.13,1.64,0.09414,0.13578,0.0884,0.12996,89.936,67.713
"2025-03-25 13:00:00",16377,12.88371,304,1,0.085,1.78,2.16,0.14714,0.1788,0.18022,0.17162,109.962,84.934
"2025-03-25 13:30:00",16378,12.93743,304,1,0.067,1.46,1.63,0.12089,0.13451,0.18724,0.13353,109.912,67.163
"2025-03-25 14:00:00",16379,12.96849,304,1,0.021,0.18,0.9,0.01473,0.0737,0.01463,0.0889,70.769,61.459
"2025-03-25 14:30:00",16380,12.94163,304,1,0.051,0.69,1.81,0.05686,0.14939,0.04842,0.14612,85.798,68.886
"2025-03-25 15:00:00",16381,12.98528,304,1,-0.023,-1.74,1.09,-0.14575,0.09034,-0.10447,0.1079,57.212,60.062
"2025-03-25 15:30:00",16382,12.98612,304,1,0.028,-0.27,1.88,-0.02383,0.15542,-0.04859,0.14322,81.665,76.151
"2025-03-25 16:00:00",16383,12.99032,304,1,0,-0.73,0.99,-0.06219,0.0817,-0.05627,0.10904,63.134,57.121
"2025-03-25 16:30:00",16384,12.97688,304,1,0.064,1.13,1.92,0.0934,0.15866,0.11012,0.15754,109.704,65.949
"2025-03-25 17:00:00",16385,12.9878,304,1,0.044,0.56,1.61,0.04664,0.13272,0.04633,0.14725,68.808,60.013
