"TOA5","CR200Series_305","CR200X","No_SN","CR200X.Std.03","Sapflux2sensors1.CR2","63887","Table2"
"TIMESTAMP","RECORD","BattV_Min","id","SDI1","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1"
"TS","RN","Volts","","","unit","unit","unit","unit","unit","unit","unit","unit","unit"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-06-18 12:00:00",2936,12.99367,305,1,0.238,2.07,4.81,0.18309,0.42585,0.15696,0.29308,63.683,52.357
"2024-06-18 12:30:00",2937,12.98612,305,1,0.258,2.26,5.2,0.2002,0.4604,0.17596,0.3217,64.735,52.741
"2024-06-18 13:00:00",2938,12.98276,305,1,0.242,2.13,4.88,0.18836,0.43189,0.16449,0.30452,64.584,52.857
"2024-06-18 13:30:00",2939,12.97185,305,1,0.235,1.94,4.89,0.17162,0.43264,0.14781,0.31176,62.766,53.108
"2024-06-18 14:00:00",2940,12.98192,305,1,0.288,2.98,5.19,0.2635,0.45918,-99,0.33878,-99,53.245
"2024-06-18 14:30:00",2941,12.97772,305,1,0.358,4.64,5.22,0.41097,0.46176,-99,0.32494,-99,52.918
"2024-06-18 15:00:00",2942,12.97856,305,1,0.198,1.3,4.56,0.11486,0.40332,0.08149,0.28836,57.237,52.404
"2024-06-18 15:30:00",2943,12.9794,305,1,0.225,1.91,4.63,0.16894,0.41002,0.11946,0.26365,57.922,49.504
"2024-06-18 16:00:00",2944,12.98192,305,1,0.179,1.1,4.22,0.0978,0.37388,0.08194,0.25804,59.17,53.662
"2024-06-18 16:30:00",2945,12.98276,305,1,0.209,1.83,4.21,0.16236,0.37258,0.12726,0.2335,60.258,48.932
"2024-06-18 17:00:00",2946,12.98024,305,1,0.19,1.36,4.23,0.12061,0.3745,0.09998,0.25102,60.651,51.967
