"TOA5","CR200Series_302","CR2xx","","v05","Sapflux2sensor.","63887","Table2"
"TIMESTAMP","RECORD","BattV_Min","id","SDI1","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1"
"TS","RN","Volts","","","unit","unit","unit","unit","unit","unit","unit","unit","unit"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2025-03-10 13:30:00",15658,13.00375,302,1,-0.043,-1.08,-0.86,-0.09103,-0.07333,-0.07435,-0.07273,80.769,75.145
"2025-03-10 14:00:00",15659,12.89714,302,1,-0.044,-1.11,-0.87,-0.09419,-0.07373,-0.07753,-0.07029,85.904,74.343
"2025-03-10 14:30:00",15660,12.86944,302,1,-0.046,-1.17,-0.89,-0.09815,-0.07537,-0.07843,-0.07475,86.514,73.718
"2025-03-10 15:00:00",15661,12.8921,302,1,-0.044,-1.08,-0.89,-0.09087,-0.07495,-0.06549,-0.07429,88.853,74.082
"2025-03-10 15:30:00",15662,12.9198,302,1,-0.119,-4.01,-0.98,-0.33293,-0.08297,-0.32875,-0.07449,67.566,76.781
"2025-03-10 16:00:00",15663,12.93491,302,1,-0.049,-1.21,-1,-0.10197,-0.08423,-0.06887,-0.08349,109.286,77.939
"2025-03-10 16:30:00",15664,12.93323,302,1,-0.015,-0.07,-0.69,-0.00823,-0.05921,-0.00535,-0.05593,84.613,77.008
"2025-03-10 17:00:00",15665,12.94079,302,1,-0.018,-0.27,-0.59,-0.02463,-0.05095,0.00436,-0.04517,109.83,77.99
"2025-03-10 17:30:00",15666,12.94918,302,1,-0.059,-1.49,-1.15,-0.12523,-0.09697,-0.11701,-0.10473,78.235,71.62
"2025-03-10 18:00:00",15667,12.95002,302,1,-0.051,-1.22,-1.07,-0.10325,-0.09063,-0.09529,-0.09839,78.473,71.859
