"TOA5","CR200Series_302","CR2xx","","v05","Sapflux2sensor.","63887","Table2"
"TIMESTAMP","RECORD","BattV_Min","id","SDI1","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1"
"TS","RN","Volts","","","unit","unit","unit","unit","unit","unit","unit","unit","unit"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-05-30 20:00:00",2039,13.10448,302,1,0.51,-99,1.96,-99,0.15146,-99,0.0344,-99,38.196
"2024-05-30 20:30:00",2040,13.08937,302,1,0.357,-99,1.37,-99,0.10532,-99,0.00924,-99,38.905
"2024-05-30 21:00:00",2041,13.06083,302,1,0.219,-99,0.84,-99,0.06468,-99,-0.01627,-99,37.509
"2024-05-30 21:30:00",2042,13.0709,302,1,0.146,-99,0.56,-99,0.04354,-99,-0.02775,-99,37.84
"2024-05-30 22:00:00",2043,13.06671,302,1,0.109,-99,0.42,-99,0.03202,-99,-0.04171,-99,37.675
"2024-05-30 22:30:00",2044,13.06251,302,1,0.057,-99,0.22,-99,0.01727,-99,-0.04847,-99,36.799
"2024-05-30 23:00:00",2045,13.04992,302,1,0.06,-99,0.23,-99,0.01738,-99,-0.04633,-99,38.317
"2024-05-30 23:30:00",2046,13.04992,302,1,0.039,-99,0.15,-99,0.01162,-99,-0.05105,-99,37.859
"2024-05-31 00:00:00",2047,13.04488,302,1,0.029,-99,0.11,-99,0.00867,-99,-0.05575,-99,37.394
"2024-05-31 00:30:00",2048,13.04068,302,1,0.049,-99,0.19,-99,0.01438,-99,-0.05099,-99,37.496
"2024-05-31 01:00:00",2049,13.03984,302,1,0.018,-99,0.07,-99,0.00569,-99,-0.05311,-99,38.118
"2024-05-31 01:30:00",2050,13.02977,302,1,0.018,-99,0.07,-99,0.00569,-99,-0.05319,-99,38.024
