"TOA5","CR200Series_302","CR2xx","","v05","Sapflux2sensor.","63887","Table2"
"TIMESTAMP","RECORD","BattV_Min","id","SDI1","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1"
"TS","RN","Volts","","","unit","unit","unit","unit","unit","unit","unit","unit","unit"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2025-05-02 13:30:00",18202,13.19766,302,1,-0.051,-1.6,-0.59,-0.13429,-0.05079,-0.12299,-0.03967,77.7,78.256
"2025-05-02 14:00:00",18203,13.12714,302,1,-0.039,-1.29,-0.37,-0.10899,-0.03219,-0.06261,-0.02121,98.381,78.873
"2025-05-02 14:30:00",18204,13.14393,302,1,-0.016,-0.45,-0.27,-0.03969,-0.02483,-0.00821,-0.02173,87.418,77.573
"2025-05-02 15:00:00",18205,13.15401,302,1,-0.062,-2.11,-0.51,-0.17609,-0.04349,-0.15457,-0.03495,103.269,79.3
"2025-05-02 15:30:00",18206,13.1582,302,1,0.016,0.76,-0.14,0.06262,-0.01349,0.13353,0,109.837,84.383
"2025-05-02 16:00:00",18207,13.16324,302,1,-0.037,-1.15,-0.42,-0.09693,-0.03753,-0.08901,-0.04281,77.148,72.255
"2025-05-02 16:30:00",18208,13.16912,302,1,-0.029,-0.83,-0.44,-0.07103,-0.03779,-0.05737,-0.04305,80.305,71.944
"2025-05-02 17:00:00",18209,13.1666,302,1,-0.033,-0.93,-0.54,-0.07911,-0.04573,-0.05957,-0.05089,83.142,75.03
"2025-05-02 17:30:00",18210,13.17583,302,1,-0.039,-1.1,-0.61,-0.09289,-0.05189,-0.07877,-0.05703,78.62,74.471
"2025-05-02 18:00:00",18211,13.17163,302,1,-0.041,-1.14,-0.68,-0.09649,-0.05781,-0.07959,-0.06587,81.341,71.741
