"TOA5","CR300Series_423","CR300","27025","CR300-RF407.Std.10.03","CPU:sapflux_3sensor_CR300_30min.cr300","39968","SapFlowAll"
"TIMESTAMP","RECORD","Batt_volt","PTemp_C","S0_AlpOut","S0_AlpInn","S0_BetOut","S0_BetInn","S0_tMxTout","S0_tMxTinn","S0_TpDsOut","S0_dTDsOut","S0_TsDsOut","S0_TpUsOut","S0_dTUsOut","S0_TsUsOut","S0_TpDsInn","S0_dTDsInn","S0_TsDsInn","S0_TpUsInn","S0_dTUsInn","S0_TsUsInn","S0_tMxTUsO","S0_tMxTUsI","S1_AlpOut","S1_AlpInn","S1_BetOut","S1_BetInn","S1_tMxTout","S1_tMxTinn","S1_TpDsOut","S1_dTDsOut","S1_TsDsOut","S1_TpUsOut","S1_dTUsOut","S1_TsUsOut","S1_TpDsInn","S1_dTDsInn","S1_TsDsInn","S1_TpUsInn","S1_dTUsInn","S1_TsUsInn","S1_tMxTUsO","S1_tMxTUsI","S2_AlpOut","S2_AlpInn","S2_BetOut","S2_BetInn","S2_tMxTout","S2_tMxTinn","S2_TpDsOut","S2_dTDsOut","S2_TsDsOut","S2_TpUsOut","S2_dTUsOut","S2_TsUsOut","S2_TpDsInn","S2_dTDsInn","S2_TsDsInn","S2_TpUsInn","S2_dTUsInn","S2_TsUsInn","S2_tMxTUsO","S2_tMxTUsI"
"2025-05-21 06:00:00",30,13.06,14.11,-0.05549,0.02918,-0.03803,0.02571,80.135,69.055,15.83,0.31,16.128,15.927,0.322,16.242,16.247,0.315,16.56,16.315,0.307,16.619,78.772,62.742,-0.03511,0.08158,-0.03457,0.08668,77.607,59.375,15.569,0.313,15.877,15.566,0.324,15.885,15.802,0.325,16.121,15.834,0.298,16.128,79.488,64.262,0.1062,-0.09647,0.08734,-0.10371,78.161,71.116,15.219,0.263,15.477,15.17,0.241,15.402,15.438,0.238,15.675,15.437,0.264,15.698,86.41,62.866
"2025-05-21 06:30:00",31,13.06,14.08,-0.05925,0.02622,-0.05423,0.02274,78.333,70.225,15.806,0.305,16.101,15.897,0.322,16.21,16.168,0.311,16.477,16.232,0.304,16.533,81.182,62.179,-0.01305,0.08525,-0.01287,0.09008,77.112,60.383,15.515,0.31,15.82,15.506,0.314,15.815,15.724,0.325,16.042,15.757,0.297,16.049,76.736,61.761,-0.01445,-0.10745,-0.01777,-0.11035,77.959,70.155,15.103,0.279,15.379,15.05,0.284,15.33,15.332,0.24,15.57,15.33,0.268,15.595,83.16,62.92
"2025-05-21 07:00:00",32,13.06,13.99,-0.07495,0.02966,-0.07829,0.02605,65.65,67.445,15.672,0.258,15.929,15.755,0.279,16.032,16.068,0.311,16.376,16.132,0.303,16.431,63.794,63.112,0.00644,0.08497,0.01279,0.09008,78.607,59.12,15.431,0.315,15.741,15.434,0.311,15.742,15.636,0.325,15.955,15.672,0.297,15.965,75.725,61.753,-0.02901,-0.11591,-0.03221,-0.11873,70.9,70.964,15.021,0.275,15.293,14.978,0.284,15.258,15.23,0.238,15.466,15.228,0.268,15.493,65.191,63.732
"2025-05-21 07:30:00",33,13.05,13.88,-0.07961,0.02598,-0.07455,0.02254,82.175,69.362,15.558,0.336,15.884,15.64,0.362,15.993,15.964,0.314,16.276,16.027,0.307,16.331,82.547,62.802,-0.01299,0.0884,-0.00961,0.09314,78.678,60.194,15.36,0.312,15.667,15.36,0.315,15.671,15.551,0.326,15.87,15.589,0.297,15.881,76.548,60.57,-0.02385,-0.10791,-0.02697,-0.11081,70.282,70.092,14.928,0.293,15.218,14.885,0.301,15.182,15.13,0.239,15.367,15.13,0.267,15.394,66.856,63.875
"2025-05-21 08:00:00",34,13.06,13.83,-0.01777,0.03609,0.00661,0.02926,94.608,70.904,15.483,0.304,15.762,15.575,0.302,15.859,15.862,0.312,16.172,15.927,0.303,16.226,93.246,61.373,-0.01949,0.08497,-0.01605,0.09314,79.544,59.56,15.229,0.31,15.534,15.23,0.315,15.541,15.437,0.326,15.756,15.473,0.297,15.766,77.665,61.691,-0.01437,-0.10415,-0.01405,-0.11127,85.266,69.589,14.794,0.283,15.071,14.754,0.287,15.035,15,0.238,15.237,14.999,0.266,15.262,86.154,63.878
"2025-05-21 08:30:00",35,13.05,13.7,-0.01583,0.03906,0.01508,0.03555,105.4,69.806,15.393,0.333,15.707,15.483,0.328,15.802,15.762,0.315,16.075,15.826,0.304,16.127,98.838,62.006,-0.02895,0.08418,-0.02223,0.09258,78.935,60.449,15.17,0.312,15.477,15.177,0.319,15.493,15.344,0.328,15.666,15.382,0.299,15.678,74.298,61.578,-0.02689,-0.10919,-0.01895,-0.11591,77.831,69.266,14.728,0.262,14.985,14.686,0.267,14.95,14.904,0.236,15.138,14.903,0.265,15.164,75.673,62.795
"2025-05-21 09:00:00",36,13.05,13.82,-0.02645,0.05364,-0.03015,0.04648,65.411,68.444,15.329,0.229,15.553,15.433,0.236,15.663,15.683,0.308,15.989,15.751,0.294,16.041,66.03,61.881,-0.03211,0.09466,-0.02845,0.09623,80.505,60.263,15.068,0.312,15.375,15.073,0.321,15.39,15.257,0.327,15.578,15.295,0.297,15.587,76.62,61.893,0.02852,-0.09911,0.02451,-0.10623,79.292,70.723,14.653,0.289,14.937,14.621,0.282,14.897,14.808,0.241,15.048,14.807,0.268,15.072,79.419,63.236
"2025-05-21 09:30:00",37,13.05,13.67,-0.04053,0.0486,-0.02055,0.04503,94.437,70.479,15.132,0.386,15.495,15.213,0.394,15.591,15.557,0.318,15.873,15.62,0.304,15.921,93.323,63.669,0.0129,0.09746,0.01906,0.1023,80.127,60.388,15.01,0.318,15.322,15.017,0.312,15.325,15.178,0.329,15.501,15.218,0.297,15.511,77.995,61.766,-0.01865,-0.10029,-0.01481,-0.10745,75.868,71.364,14.558,0.269,14.824,14.52,0.273,14.791,14.716,0.238,14.953,14.717,0.265,14.979,67.875,63.623
"2025-05-21 10:00:00",38,13.05,13.59,-0.00939,0.05748,0.009,0.05712,88.05,72.515,15.256,0.335,15.575,15.34,0.332,15.662,15.524,0.324,15.846,15.582,0.306,15.886,81.737,64.469,-0.00961,0.0968,-0.00317,0.10198,80.755,60.514,14.992,0.318,15.304,15.006,0.319,15.321,15.12,0.33,15.445,15.162,0.298,15.457,75.867,61.892,-0.00745,-0.09951,-0.00731,-0.10663,82.284,70.671,14.54,0.274,14.808,14.511,0.276,14.781,14.653,0.24,14.892,14.654,0.267,14.918,79.617,62.42
"2025-05-21 10:30:00",39,13.05,13.64,-0.02019,0.07925,-0.01131,0.0755,77.469,72.828,15.26,0.353,15.604,15.337,0.357,15.688,15.5,0.33,15.828,15.554,0.306,15.857,76.851,64.286,0.01591,0.10978,0.02191,0.11137,81.454,60.959,14.993,0.323,15.31,15.009,0.316,15.321,15.088,0.332,15.415,15.132,0.297,15.425,77.819,63.842,0.06496,-0.09495,0.06404,-0.09419,79.235,73.206,14.556,0.29,14.842,14.531,0.272,14.799,14.625,0.243,14.866,14.625,0.267,14.89,84.694,62.925
"2025-05-21 11:00:00",40,13.05,13.71,-0.03239,0.11015,-0.02223,0.10262,87.561,70.292,15.207,0.312,15.511,15.306,0.319,15.62,15.476,0.328,15.802,15.532,0.296,15.824,72.829,62.988,0.02605,0.12658,0.02884,0.12454,77.313,61.081,14.991,0.316,15.302,14.991,0.307,15.294,15.076,0.333,15.404,15.118,0.294,15.407,77.941,61.457,0,-0.09227,0.00373,-0.10325,78.283,69.461,14.538,0.266,14.799,14.503,0.265,14.764,14.613,0.239,14.851,14.61,0.265,14.871,73.079,63.241
"2025-05-21 11:30:00",41,13.04,13.82,-0.01275,0.10393,0.02849,0.09273,100.495,67.88,14.958,0.249,15.193,15.037,0.242,15.275,15.356,0.316,15.67,15.41,0.288,15.693,75.865,60.328,-0.02039,0.1123,-0.02351,0.12004,74.063,59.587,14.861,0.295,15.153,14.855,0.302,15.153,15.009,0.327,15.329,15.049,0.29,15.335,77.197,59.711,0.0673,-0.09137,0.05178,-0.10275,69.895,69.45,14.346,0.218,14.561,14.281,0.207,14.482,14.533,0.231,14.763,14.524,0.256,14.776,60.122,61.455
"2025-05-21 12:00:00",42,13.05,13.29,-0.02339,0.05921,-0.02297,0.0521,68.666,71.698,14.527,0.345,14.866,14.635,0.353,14.982,15.087,0.315,15.4,15.151,0.299,15.446,69.037,63.407,-0.01677,0.09595,-0.01323,0.10086,78.295,59.311,14.529,0.301,14.825,14.522,0.305,14.823,14.795,0.323,15.112,14.829,0.292,15.117,74.159,60.94,-0.01975,-0.09847,-0.07027,-0.10537,89.642,69.905,14.036,0.261,14.287,13.948,0.28,14.204,14.313,0.234,14.545,14.299,0.26,14.555,89.769,62.162
"2025-05-21 12:30:00",43,13.04,13.21,-0.05225,0.04282,-0.04611,0.03586,91.554,70.085,14.498,0.297,14.778,14.573,0.311,14.868,14.965,0.312,15.275,15.016,0.301,15.313,90.688,62.288,-0.01269,0.09437,-0.00939,0.09924,81.555,59.812,14.472,0.319,14.786,14.45,0.322,14.768,14.688,0.328,15.01,14.721,0.297,15.014,78.422,61.441,-0.01159,-0.10371,-0.02595,-0.10663,87.238,70.799,14.014,0.267,14.273,13.941,0.274,14.203,14.218,0.24,14.456,14.203,0.267,14.467,85.841,62.295
"2025-05-21 13:00:00",44,13.04,13.13,-0.07921,0.02026,-0.05919,0.01338,104.568,67.994,14.289,0.279,14.556,14.369,0.296,14.658,14.831,0.301,15.13,14.884,0.297,15.177,106.177,61.928,0.00335,0.0896,0.00656,0.09466,78.551,58.563,14.328,0.305,14.629,14.307,0.303,14.607,14.588,0.321,14.903,14.618,0.292,14.906,73.412,61.695,-0.01473,-0.10877,-0.01429,-0.11591,82.333,70.719,13.818,0.278,14.088,13.766,0.282,14.04,14.097,0.236,14.332,14.086,0.265,14.348,81.697,62.724
"2025-05-21 13:30:00",45,13.04,13.01,-0.08005,-0.00337,-0.06713,-0.01343,84.004,68.475,14.004,0.317,14.304,14.097,0.339,14.422,14.59,0.297,14.886,14.653,0.301,14.95,81.654,61.173,0.00326,0.0771,0.00644,0.08553,77.435,59.448,13.997,0.311,14.305,13.996,0.309,14.303,14.357,0.317,14.667,14.394,0.291,14.681,73.048,61.077,-0.02249,-0.11879,-0.03333,-0.12973,71.669,68.94,13.513,0.266,13.777,13.444,0.275,13.714,13.85,0.231,14.08,13.838,0.263,14.097,58.344,62.468
"2025-05-21 14:00:00",46,13.04,12.81,-0.03447,-0.00343,0.0028,-0.01015,107.031,69.967,13.942,0.354,14.256,14.015,0.353,14.34,14.466,0.295,14.759,14.529,0.298,14.823,105.422,60.439,0.03498,0.07552,0.04083,0.08388,81.382,58.634,13.915,0.325,14.235,13.936,0.312,14.245,14.216,0.323,14.532,14.257,0.297,14.55,76.243,62.268,0.02828,-0.11681,0.02791,-0.12361,68.188,69.52,13.477,0.218,13.692,13.416,0.212,13.625,13.727,0.228,13.953,13.723,0.258,13.977,66.283,63.049
"2025-05-21 14:30:00",47,13.04,12.64,-0.00989,0,-0.00323,-0.00327,81.595,70.023,14.116,0.316,14.418,14.181,0.317,14.486,14.439,0.309,14.746,14.494,0.31,14.801,80.233,62.227,-0.02573,0.06828,-0.02535,0.07362,82.696,60.45,13.972,0.312,14.279,13.984,0.32,14.299,14.161,0.324,14.479,14.203,0.301,14.5,78.31,62.329,-0.04339,-0.11873,-0.03937,-0.11777,81.845,70.485,13.54,0.274,13.811,13.487,0.285,13.77,13.673,0.24,13.911,13.664,0.27,13.932,71.817,63.757
