"TOA5","CR300Series_422","CR300","27031","CR300-RF407.Std.10.04","CPU:sapflux_2sensor_CR300_30min.cr300","60975","SapFlowAll"
"TIMESTAMP","RECORD","Batt_volt","PTemp_C","S0_AlpOut","S0_AlpInn","S0_BetOut","S0_BetInn","S0_tMxTout","S0_tMxTinn","S0_TpDsOut","S0_dTDsOut","S0_TsDsOut","S0_TpUsOut","S0_dTUsOut","S0_TsUsOut","S0_TpDsInn","S0_dTDsInn","S0_TsDsInn","S0_TpUsInn","S0_dTUsInn","S0_TsUsInn","S0_tMxTUsO","S0_tMxTUsI","S1_AlpOut","S1_AlpInn","S1_BetOut","S1_BetInn","S1_tMxTout","S1_tMxTinn","S1_TpDsOut","S1_dTDsOut","S1_TsDsOut","S1_TpUsOut","S1_dTUsOut","S1_TsUsOut","S1_TpDsInn","S1_dTDsInn","S1_TsDsInn","S1_TpUsInn","S1_dTUsInn","S1_TsUsInn","S1_tMxTUsO","S1_tMxTUsI"
"2025-07-30 00:00:00",2767,13,27.92,0,-0.01237,0.04634,-0.00415,96.673,78.579,27.504,0.265,27.753,27.521,0.253,27.77,28.106,0.245,28.347,28.117,0.246,28.361,79.139,65.52,0.06688,0.102,0.0911,0.10492,85.872,74.796,27.558,0.287,27.836,27.625,0.262,27.885,27.944,0.271,28.212,27.996,0.244,28.238,72.833,68.341
"2025-07-30 00:30:00",2768,12.99,27.67,-0.01239,-0.02075,0.01187,-0.01231,88.873,77.986,27.359,0.254,27.601,27.364,0.251,27.609,27.905,0.243,28.144,27.914,0.246,28.158,81.781,65.917,0.04142,0.09455,0.0695,0.09755,91.685,76.558,27.372,0.283,27.643,27.433,0.264,27.693,27.751,0.269,28.017,27.801,0.244,28.043,79.154,67.317
"2025-07-30 01:00:00",2769,12.99,27.43,-0.02453,-0.01663,-0.00395,-0.00823,88.165,79.521,27.113,0.252,27.355,27.113,0.253,27.361,27.672,0.243,27.911,27.683,0.245,27.926,78.339,66.213,0.07214,0.09495,0.09246,0.09788,86.752,74.664,27.185,0.283,27.458,27.263,0.258,27.517,27.56,0.268,27.825,27.618,0.243,27.859,77.763,69.221
"2025-07-30 01:30:00",2770,12.98,27.03,-0.02775,-0.02061,-0.01167,-0.01223,79.147,77.965,26.885,0.256,27.134,26.878,0.259,27.134,27.436,0.244,27.676,27.444,0.247,27.689,77.031,66.647,0.03414,0.08286,0.05862,0.09004,89.27,75.916,26.943,0.281,27.211,27.002,0.265,27.261,27.342,0.267,27.606,27.393,0.244,27.636,81.801,69.715
"2025-07-30 02:00:00",2771,12.98,26.98,-0.00413,-0.02901,0.01985,-0.02463,85.785,77.89,26.653,0.254,26.896,26.645,0.249,26.889,27.205,0.241,27.443,27.211,0.247,27.456,81.434,65.328,0.04064,0.07875,0.06428,0.08598,88.018,74.157,26.757,0.289,27.033,26.824,0.271,27.089,27.148,0.267,27.412,27.2,0.245,27.444,82.322,72.257
"2025-07-30 02:30:00",2772,12.97,26.79,-0.01609,-0.02877,0.01546,-0.02031,88.415,76.785,26.455,0.261,26.702,26.451,0.257,26.702,26.985,0.244,27.225,26.994,0.249,27.241,81.823,67.208,0.01846,0.07469,0.03963,0.07785,88.464,76.88,26.593,0.283,26.866,26.657,0.272,26.925,26.97,0.267,27.234,27.023,0.247,27.268,76.438,70.678
"2025-07-30 03:00:00",2773,12.97,26.66,-0.01187,-0.02041,0.01522,-0.01211,92.252,78.882,26.341,0.265,26.593,26.313,0.261,26.568,26.809,0.247,27.052,26.815,0.25,27.063,84.417,66.82,0.01458,0.06704,0.04252,0.07812,88.14,76.302,26.449,0.288,26.725,26.506,0.276,26.778,26.819,0.266,27.081,26.868,0.246,27.113,78.392,70.101
"2025-07-30 03:30:00",2774,12.96,26.52,-0.02843,-0.03253,-0.01187,-0.02413,85.858,76.467,26.287,0.252,26.53,26.263,0.255,26.513,26.685,0.246,26.927,26.69,0.252,26.94,78.768,68.631,0.01471,0.0668,0.03918,0.07382,89.018,77.184,26.371,0.286,26.645,26.432,0.275,26.702,26.693,0.267,26.956,26.743,0.248,26.989,79.273,69.717
"2025-07-30 04:00:00",2775,12.95,26.43,0.00798,-0.04133,0.03052,-0.03269,86.768,78.622,26.02,0.266,26.272,26.02,0.258,26.27,26.489,0.241,26.726,26.5,0.249,26.747,84.405,68.303,0.01856,0.05986,0.03264,0.06704,83.26,77.755,26.178,0.28,26.449,26.243,0.271,26.509,26.541,0.262,26.799,26.592,0.245,26.835,78.577,70.285
"2025-07-30 04:30:00",2776,12.95,26.28,-0.02817,-0.03269,0.00387,-0.02423,89.823,77.949,25.908,0.259,26.153,25.882,0.258,26.134,26.314,0.245,26.555,26.318,0.251,26.567,82.487,67.626,0.00716,0.06298,0.02451,0.0663,84.773,76.992,26.026,0.289,26.305,26.085,0.282,26.362,26.372,0.265,26.634,26.422,0.248,26.668,77.307,70.79
"2025-07-30 05:00:00",2777,12.94,26.16,-0.01561,-0.03283,0.01122,-0.02429,89.831,79.446,25.732,0.268,25.987,25.709,0.265,25.968,26.141,0.244,26.381,26.147,0.25,26.395,79.757,68.378,0.0112,0.05966,0.03252,0.0668,88.18,78.119,25.891,0.281,26.16,25.951,0.272,26.217,26.231,0.263,26.49,26.281,0.246,26.525,78.688,70.146
"2025-07-30 05:30:00",2778,12.94,26.05,-0.00813,-0.03299,0.01176,-0.02447,87.405,78.514,25.58,0.256,25.826,25.566,0.253,25.814,25.986,0.243,26.225,25.993,0.249,26.24,80.067,67.445,0.01122,0.05552,0.03635,0.06274,86.151,75.586,25.776,0.28,26.044,25.834,0.27,26.099,26.097,0.263,26.356,26.145,0.247,26.39,77.673,70.65
"2025-07-30 06:00:00",2779,12.94,25.93,-0.03891,-0.03725,-0.00843,-0.02865,93.126,77.766,25.425,0.238,25.652,25.42,0.24,25.656,25.829,0.241,26.066,25.837,0.248,26.083,80.315,65.701,0.00749,0.05576,0.0399,0.06323,89.437,75.328,25.663,0.281,25.93,25.729,0.27,25.994,25.972,0.261,26.23,26.022,0.245,26.266,78.935,70.899
"2025-07-30 06:30:00",2780,12.93,25.82,-0.01589,-0.04119,0.02254,-0.02843,97.106,79.264,25.295,0.269,25.545,25.278,0.263,25.532,25.671,0.243,25.909,25.678,0.25,25.926,85.294,66.454,0.00728,0.05145,0.03216,0.0549,86.034,75.72,25.535,0.284,25.809,25.594,0.275,25.866,25.833,0.262,26.092,25.882,0.248,26.128,74.012,71.797
"2025-07-30 07:00:00",2781,12.93,25.86,-0.02711,-0.04411,0.00364,-0.02775,96.29,80.433,25.386,0.272,25.641,25.365,0.271,25.627,25.639,0.249,25.883,25.641,0.256,25.896,85.968,68.122,0.00348,0.05426,0.03378,0.06128,93.813,78.184,25.624,0.301,25.908,25.679,0.291,25.962,25.804,0.269,26.069,25.85,0.253,26.101,83.309,75.021
"2025-07-30 07:30:00",2782,12.93,26.24,-0.02933,-0.01157,0.0069,0.00756,105.156,84.072,25.788,0.291,26.057,25.744,0.289,26.021,25.815,0.265,26.073,25.805,0.263,26.066,91.1,71.01,0.0275,0.07943,0.06556,0.0896,97.882,81.746,25.906,0.315,26.201,25.966,0.295,26.253,25.915,0.28,26.19,25.959,0.256,26.213,85.608,73.013
"2025-07-30 08:00:00",2783,12.92,27.09,0.02556,0.05668,0.06896,0.08506,103.981,86.877,26.353,0.3,26.63,26.296,0.28,26.566,26.168,0.282,26.44,26.145,0.259,26.402,92.165,70.581,0.111,0.13697,0.17073,0.15637,106.032,84.833,26.349,0.344,26.663,26.387,0.29,26.668,26.174,0.297,26.463,26.202,0.254,26.454,85.656,73.314
"2025-07-30 08:30:00",2784,12.93,28.32,0.14018,0.12179,0.20542,0.1912,109.981,109.047,27.706,0.42,28.05,27.526,0.342,27.825,27.005,0.339,27.319,26.899,0.28,27.177,109.857,78.806,0.20341,0.23463,0.25499,0.26267,101.437,86.816,26.839,0.351,27.165,26.848,0.272,27.114,26.508,0.316,26.814,26.51,0.243,26.752,81.311,69.985
"2025-07-30 09:00:00",2785,12.93,29.33,0.21441,0.25762,0.25178,0.28551,86.201,87.757,27.912,0.301,28.197,27.82,0.234,28.05,27.486,0.306,27.781,27.426,0.23,27.654,79.607,62.997,0.48478,0.48112,0.53519,0.49864,91.061,85.553,27.282,0.374,27.636,27.239,0.219,27.457,26.846,0.354,27.189,26.808,0.215,27.02,71.689,61.626
"2025-07-30 09:30:00",2786,12.93,30.12,0.37374,0.44389,0.42318,0.44892,94.99,88.581,28.306,0.313,28.601,28.196,0.205,28.399,27.857,0.329,28.175,27.779,0.21,27.983,73.709,59.584,0.67164,0.67263,0.6978,0.67564,84.746,83.037,27.592,0.43,28.007,27.523,0.214,27.735,27.073,0.397,27.459,27.028,0.202,27.225,67.903,58.343
"2025-07-30 10:00:00",2787,12.93,30.83,0.47532,0.5135,0.58621,0.564,109.936,97.303,28.728,0.505,29.143,28.67,0.281,28.928,28.096,0.399,28.472,28.035,0.227,28.26,109.563,64.07,0.80181,0.78843,0.81427,0.77121,80.387,80.197,28.01,0.447,28.447,27.917,0.198,28.113,27.368,0.426,27.786,27.316,0.197,27.506,65.823,57.022
"2025-07-30 10:30:00",2788,12.93,31.85,0.67974,0.6349,0.81413,0.66511,109.888,94.265,29.815,0.544,30.259,29.581,0.241,29.806,28.844,0.422,29.244,28.725,0.217,28.937,109.764,59.534,0.85238,0.86125,0.85939,0.8322,79.565,78.362,28.581,0.47,29.043,28.43,0.199,28.627,27.776,0.439,28.209,27.699,0.191,27.882,67.028,55.695
"2025-07-30 11:00:00",2789,12.93,32.59,0.65487,0.73471,0.69869,0.75233,109.542,89.187,30.879,0.543,31.366,30.74,0.27,30.993,29.881,0.435,30.298,29.794,0.205,29.994,101.451,57.94,0.91295,0.90844,0.9152,0.87057,75.511,74.054,29.075,0.457,29.526,28.903,0.183,29.084,28.182,0.449,28.626,28.097,0.188,28.276,67.28,53.67
"2025-07-30 11:30:00",2790,12.93,33.65,0.70079,0.77839,0.74745,0.77275,93.711,83.814,32.358,0.416,32.751,32.151,0.197,32.346,31.135,0.431,31.551,31.025,0.199,31.216,70.932,54.81,0.70215,0.84125,0.63295,0.84334,90.357,78.768,31.083,0.58,31.64,30.491,0.308,30.767,29.202,0.502,29.696,28.955,0.216,29.168,109.991,59.893
"2025-07-30 12:00:00",2791,12.93,34.65,0.65267,0.80275,0.69577,0.75043,91.093,81.694,31.997,0.383,32.36,31.901,0.191,32.09,31.29,0.377,31.656,31.214,0.178,31.378,70.305,52.693,0.78916,0.81509,0.76859,0.80633,109.927,77.819,31.703,0.619,32.238,31.214,0.287,31.457,30.015,0.486,30.494,29.795,0.217,30.007,109.8,58.946
"2025-07-30 12:30:00",2792,12.93,35.52,0.58314,0.81661,0.62148,0.78843,87.745,82.579,32.072,0.404,32.459,31.947,0.217,32.163,31.305,0.407,31.701,31.216,0.185,31.391,72.432,52.326,0.97717,0.84231,0.93978,0.81674,69.909,74.28,32.921,0.366,33.285,32.377,0.143,32.514,31.117,0.473,31.586,30.869,0.209,31.071,52.552,56.669
"2025-07-30 13:00:00",2793,12.93,35.04,0.52932,0.66044,0.5658,0.61653,81.947,82.257,31.398,0.324,31.707,31.314,0.184,31.496,31.092,0.339,31.423,31.032,0.183,31.203,70.121,53.254,1.00343,0.93157,1.05793,0.8498,97.191,73.189,31.278,0.53,31.769,31.173,0.184,31.353,30.712,0.4,31.108,30.648,0.171,30.804,80.854,52.038
"2025-07-30 13:30:00",2794,12.93,35.97,0.60048,0.81577,0.628,0.79877,91.929,82.528,32.16,0.431,32.572,32.031,0.23,32.257,31.346,0.429,31.762,31.254,0.193,31.438,76.614,53.767,1.05913,0.89513,0.95793,0.83173,62.946,69.09,33.664,0.331,33.987,33.069,0.127,33.181,31.905,0.425,32.326,31.588,0.185,31.76,52.682,52.24
"2025-07-30 14:00:00",2795,12.93,38.92,0.65679,0.80963,0.71559,0.77069,97.323,80.951,32.359,0.405,32.737,32.248,0.198,32.444,31.636,0.402,32.027,31.536,0.186,31.71,77.031,53.191,0.97413,0.98312,0.95954,0.90718,70.602,70.664,32.581,0.449,33.026,32.425,0.172,32.593,31.702,0.436,32.135,31.615,0.176,31.777,61.354,52.044
"2025-07-30 14:30:00",2796,12.93,39.15,0.69898,0.79702,0.74933,0.74659,98.269,79.909,32.534,0.366,32.878,32.454,0.173,32.625,31.881,0.384,32.256,31.787,0.182,31.956,64.784,52.149,0.97104,1.00803,0.9623,0.91863,81.308,69.463,32.332,0.445,32.773,32.192,0.17,32.359,31.618,0.426,32.04,31.54,0.17,31.694,61.924,51.598
"2025-07-30 15:00:00",2797,12.93,38.11,0.61491,0.80965,0.64128,0.77441,84.568,82.388,32.531,0.357,32.875,32.417,0.188,32.603,31.881,0.41,32.281,31.798,0.189,31.976,64.776,53.387,1.00754,0.98312,1.00934,0.90149,75.019,69.763,32.347,0.439,32.777,32.17,0.16,32.327,31.542,0.436,31.975,31.458,0.177,31.62,74.891,50.637
"2025-07-30 15:30:00",2798,12.93,39.28,0.64894,0.78584,0.69315,0.74772,88.119,80.962,32.663,0.374,33.017,32.564,0.187,32.749,32.051,0.395,32.435,31.962,0.187,32.137,71.065,51.705,0.81337,0.95004,0.79075,0.87957,66.362,71.238,32.618,0.516,33.13,32.415,0.234,32.642,31.721,0.441,32.158,31.614,0.183,31.783,56.1,51.602
"2025-07-30 16:00:00",2799,12.93,39.7,0.57966,0.78538,0.62537,0.75027,91.176,82.524,32.797,0.385,33.163,32.692,0.206,32.897,32.187,0.396,32.573,32.093,0.187,32.269,69.391,53.516,1.06847,0.98783,1.03519,0.90134,68.943,71.034,32.359,0.428,32.784,32.215,0.152,32.361,31.697,0.431,32.124,31.627,0.175,31.786,57.67,50.134
"2025-07-30 16:30:00",2800,12.92,38.65,0.70239,0.79007,0.74077,0.73659,89.301,81.148,32.616,0.344,32.941,32.527,0.164,32.688,32.191,0.376,32.559,32.108,0.18,32.275,63.781,51.395,0.97395,0.97063,0.96731,0.88296,73.194,70.723,32.085,0.442,32.522,31.981,0.168,32.146,31.568,0.428,31.993,31.516,0.177,31.677,62.425,50.836
"2025-07-30 17:00:00",2801,12.91,37.65,0.59786,0.74163,0.6117,0.69315,80.475,81.283,32.418,0.33,32.738,32.333,0.179,32.509,32.084,0.368,32.443,32.008,0.184,32.179,66.903,52.272,0.98303,0.95123,0.97426,0.87034,72.365,70.909,31.883,0.453,32.332,31.787,0.171,31.955,31.44,0.425,31.862,31.399,0.178,31.562,56.278,51.021
"2025-07-30 17:30:00",2802,12.91,37.27,0.5014,0.6501,0.54331,0.61332,99.191,83.568,32.191,0.334,32.508,32.126,0.194,32.318,31.972,0.349,32.313,31.906,0.189,32.084,70.435,53.07,1.00219,0.93213,0.96161,0.85129,70.849,71.926,31.636,0.429,32.061,31.563,0.164,31.719,31.307,0.417,31.721,31.28,0.178,31.443,57.043,52.294
"2025-07-30 18:00:00",2803,12.9,36.04,0.42898,0.56816,0.45793,0.54247,78.033,82.826,31.882,0.313,32.183,31.818,0.198,32.014,31.79,0.332,32.113,31.734,0.193,31.917,70.439,54.319,0.90936,0.8908,0.90377,0.81763,73.575,72.878,31.269,0.437,31.701,31.235,0.177,31.409,31.094,0.41,31.501,31.089,0.181,31.256,62.048,51.472
"2025-07-30 18:30:00",2804,12.9,35.2,0.33434,0.43708,0.35226,0.42808,77.076,82.863,31.573,0.293,31.858,31.532,0.206,31.736,31.586,0.313,31.891,31.543,0.204,31.74,66.746,56.354,0.80547,0.79251,0.79319,0.73711,76.84,74.118,31.017,0.42,31.431,31.004,0.19,31.189,30.913,0.395,31.304,30.918,0.189,31.095,61.519,53.732
"2025-07-30 19:00:00",2805,12.89,34.56,0.22488,0.27804,0.23592,0.27592,88.398,81.739,31.179,0.295,31.467,31.167,0.233,31.397,31.366,0.282,31.642,31.338,0.214,31.547,72.095,58.966,0.64006,0.6258,0.65842,0.60662,82.677,78.94,30.725,0.396,31.11,30.74,0.205,30.943,30.732,0.365,31.091,30.753,0.199,30.945,63.299,55.004
"2025-07-30 19:30:00",2806,12.88,33.66,0.11024,0.17234,0.13624,0.17706,79.981,78.301,30.76,0.259,31.009,30.755,0.226,30.978,31.081,0.265,31.34,31.066,0.222,31.284,73.385,60.01,0.49709,0.46442,0.51948,0.45544,85.001,76.2,30.389,0.348,30.726,30.428,0.207,30.633,30.518,0.328,30.841,30.552,0.208,30.755,68.412,59.358
"2025-07-30 20:00:00",2807,12.88,32.63,0.0763,0.12132,0.1264,0.12327,90.376,77.496,30.173,0.261,30.418,30.192,0.23,30.419,30.692,0.25,30.937,30.691,0.221,30.908,76.563,60.202,0.35572,0.35191,0.38422,0.34172,84.628,76.587,29.968,0.326,30.282,30.028,0.222,30.248,30.222,0.304,30.522,30.264,0.216,30.475,70.32,60.758
"2025-07-30 20:30:00",2808,12.87,31.57,0.02184,0.07694,0.07189,0.08002,90.925,76.804,29.735,0.245,29.966,29.756,0.228,29.982,30.303,0.247,30.546,30.308,0.228,30.533,72.386,61.251,0.28435,0.28304,0.30512,0.28312,84.285,75.739,29.563,0.308,29.862,29.629,0.227,29.854,29.898,0.292,30.186,29.949,0.22,30.166,68.206,62.7
"2025-07-30 21:00:00",2809,12.86,30.73,0.03784,0.06006,0.05363,0.06342,81.274,78.352,29.282,0.249,29.524,29.317,0.236,29.55,29.924,0.244,30.164,29.939,0.229,30.165,74.931,63.547,0.2066,0.2366,0.2368,0.23378,88.009,74.909,29.193,0.313,29.493,29.259,0.247,29.503,29.582,0.283,29.862,29.636,0.224,29.857,72.947,63.391
"2025-07-30 21:30:00",2810,12.86,30.03,0.0126,0.03868,0.03276,0.04238,101.609,81.02,28.909,0.248,29.148,28.942,0.24,29.178,29.578,0.241,29.815,29.598,0.231,29.826,75.359,62.484,0.1623,0.20066,0.19106,0.19827,86.584,75.758,28.855,0.299,29.142,28.921,0.247,29.165,29.278,0.278,29.553,29.333,0.228,29.558,76.833,65.248
"2025-07-30 22:00:00",2811,12.85,29.47,-0.01245,0.03387,0.03174,0.03754,87.18,80.028,28.599,0.256,28.839,28.632,0.248,28.875,29.254,0.244,29.494,29.278,0.235,29.51,81.581,63.982,0.15651,0.17943,0.18568,0.1816,89.038,74.668,28.571,0.295,28.854,28.645,0.245,28.887,28.996,0.277,29.27,29.056,0.231,29.285,75.745,66.186
"2025-07-30 22:30:00",2812,12.84,28.98,-0.01765,0.02148,0.0298,0.02543,87.85,78.211,28.239,0.238,28.464,28.284,0.231,28.513,28.938,0.239,29.173,28.965,0.233,29.195,75.04,65.152,0.13552,0.16097,0.15754,0.15905,85.368,75.556,28.273,0.295,28.557,28.341,0.252,28.589,28.724,0.272,28.993,28.781,0.232,29.01,76.886,66.823
"2025-07-30 23:00:00",2813,12.84,28.68,0.03185,0.01272,0.06503,0.02098,83.369,80.447,27.992,0.27,28.247,28.034,0.253,28.281,28.663,0.241,28.9,28.689,0.236,28.923,79.761,64.652,0.1089,0.1442,0.13156,0.14683,86.943,77.385,28.038,0.292,28.319,28.108,0.256,28.36,28.479,0.271,28.747,28.537,0.234,28.769,76.69,67.385
"2025-07-30 23:30:00",2814,12.83,28.25,-0.04695,0.00422,0,0.00834,109.604,80.816,27.794,0.243,28.023,27.824,0.243,28.064,28.422,0.241,28.659,28.445,0.239,28.681,74.411,63.776,0.09246,0.13508,0.11818,0.13775,89.525,74.654,27.839,0.296,28.122,27.906,0.263,28.164,28.26,0.272,28.529,28.317,0.237,28.552,78.767,66.934
"2025-07-31 00:00:00",2815,12.83,27.98,-0.00795,-0.00423,0.03759,0.00414,94.697,80.329,27.623,0.271,27.876,27.645,0.261,27.9,28.207,0.242,28.444,28.229,0.241,28.467,80.889,65.525,0.08834,0.1159,0.11288,0.12294,87.432,77.368,27.656,0.281,27.928,27.721,0.251,27.97,28.068,0.268,28.333,28.123,0.237,28.359,72.621,68.38
"2025-07-31 00:30:00",2816,12.83,27.69,-0.01633,-0.00429,0.03112,0,87.239,76.853,27.302,0.261,27.545,27.335,0.253,27.582,27.938,0.237,28.171,27.964,0.237,28.198,83.383,66.279,0.04472,0.10532,0.07568,0.10828,92.57,75.417,27.373,0.288,27.647,27.442,0.267,27.704,27.835,0.263,28.095,27.893,0.236,28.127,80.039,68.962
"2025-07-31 01:00:00",2817,12.82,27.39,0.00405,-0.01289,0.02738,-0.00851,87.101,78.207,27.032,0.259,27.279,27.065,0.252,27.311,27.669,0.236,27.901,27.692,0.238,27.927,81.752,65.646,0.03687,0.10069,0.06822,0.10366,87.581,76.251,27.166,0.288,27.442,27.234,0.269,27.5,27.615,0.264,27.876,27.675,0.238,27.911,78.594,69.795
"2025-07-31 01:30:00",2818,12.82,27.16,-0.01255,-0.01697,0.03211,-0.00843,95.474,78.624,26.819,0.253,27.057,26.856,0.245,27.097,27.429,0.238,27.663,27.456,0.24,27.694,81.921,65.318,0.03288,0.0999,0.05654,0.10283,88.016,77.445,27.013,0.291,27.291,27.077,0.275,27.346,27.434,0.266,27.697,27.491,0.24,27.729,80.8,68.457
"2025-07-31 02:00:00",2819,12.82,27,-0.02075,-0.01275,0,-0.00421,86.595,77.704,26.674,0.249,26.913,26.703,0.249,26.947,27.245,0.239,27.48,27.271,0.24,27.509,82.492,66.884,0.0511,0.09222,0.07094,0.09946,86.1,77.557,26.897,0.292,27.178,26.972,0.272,27.239,27.289,0.264,27.55,27.346,0.239,27.584,79.645,69.077
"2025-07-31 02:30:00",2820,12.81,26.96,-0.03205,-0.02085,0,-0.00823,98.352,79.013,26.66,0.258,26.906,26.668,0.258,26.922,27.125,0.243,27.363,27.143,0.245,27.386,79.324,67.447,0.0324,0.08698,0.05912,0.09004,89.015,75.666,26.819,0.296,27.101,26.895,0.279,27.168,27.166,0.267,27.43,27.222,0.244,27.464,82.31,70.477
"2025-07-31 03:00:00",2821,12.81,26.96,-0.02371,-0.02075,0.015,-0.01231,94.433,79.821,26.578,0.268,26.829,26.582,0.264,26.839,27.006,0.243,27.245,27.02,0.246,27.264,84.36,67.759,0.04361,0.07904,0.06678,0.0822,88.007,76.425,26.769,0.294,27.05,26.842,0.275,27.111,27.068,0.266,27.331,27.121,0.245,27.364,81.298,70.224
"2025-07-31 03:30:00",2822,12.81,27.03,-0.01629,-0.02085,0.01182,-0.00823,92.929,78.318,26.56,0.255,26.804,26.564,0.252,26.812,26.939,0.243,27.177,26.949,0.245,27.192,77.386,67.747,0.0298,0.07969,0.0617,0.08286,87.325,76.754,26.712,0.284,26.984,26.769,0.267,27.033,26.991,0.264,27.252,27.04,0.243,27.281,82.894,70.551
"2025-07-31 04:00:00",2823,12.8,27.09,-0.02817,-0.00405,0.02289,0.01594,107.18,83.612,26.73,0.265,26.975,26.711,0.259,26.963,26.946,0.253,27.193,26.948,0.249,27.196,87.156,67.569,0.0633,0.08598,0.08854,0.09269,91.136,79.804,26.84,0.295,27.117,26.894,0.27,27.154,26.993,0.271,27.26,27.038,0.247,27.283,87.211,71.829
