"TOA5","CR300Series_423","CR300","27025","CR300-RF407.Std.10.03","CPU:sapflux_3sensor_CR300_30min.cr300","39968","SapFlowAll"
"TIMESTAMP","RECORD","Batt_volt","PTemp_C","S0_AlpOut","S0_AlpInn","S0_BetOut","S0_BetInn","S0_tMxTout","S0_tMxTinn","S0_TpDsOut","S0_dTDsOut","S0_TsDsOut","S0_TpUsOut","S0_dTUsOut","S0_TsUsOut","S0_TpDsInn","S0_dTDsInn","S0_TsDsInn","S0_TpUsInn","S0_dTUsInn","S0_TsUsInn","S0_tMxTUsO","S0_tMxTUsI","S1_AlpOut","S1_AlpInn","S1_BetOut","S1_BetInn","S1_tMxTout","S1_tMxTinn","S1_TpDsOut","S1_dTDsOut","S1_TsDsOut","S1_TpUsOut","S1_dTUsOut","S1_TsUsOut","S1_TpDsInn","S1_dTDsInn","S1_TsDsInn","S1_TpUsInn","S1_dTUsInn","S1_TsUsInn","S1_tMxTUsO","S1_tMxTUsI","S2_AlpOut","S2_AlpInn","S2_BetOut","S2_BetInn","S2_tMxTout","S2_tMxTinn","S2_TpDsOut","S2_dTDsOut","S2_TsDsOut","S2_TpUsOut","S2_dTUsOut","S2_TsUsOut","S2_TpDsInn","S2_dTDsInn","S2_TsDsInn","S2_TpUsInn","S2_dTUsInn","S2_TsUsInn","S2_tMxTUsO","S2_tMxTUsI"
"2025-07-30 07:30:00",3400,13.08,24.81,0,0.12942,0.01492,0.13484,101.539,79.003,26.253,0.337,26.568,26.3,0.332,26.615,26.324,0.317,26.637,26.346,0.277,26.621,92.724,69.193,-0.03965,0.09322,-0.01253,0.09258,98.229,69.931,25.977,0.317,26.274,25.989,0.321,26.298,25.939,0.294,26.231,25.973,0.268,26.239,88.315,71.564,2.02918,2.10566,1.81645,1.76339,26.821,32.216,25.876,2.7,27.565,25.922,0.439,26.144,25.787,1.948,27.372,25.822,0.334,26.015,109.957,109.768
"2025-07-30 08:00:00",3401,13.08,25.67,0.04197,0.25213,0.05764,0.26871,100.636,82.069,26.918,0.339,27.234,26.919,0.32,27.222,26.693,0.348,27.034,26.679,0.266,26.944,94.551,69.774,-0.00981,0.14557,0.02469,0.1483,101.994,75.956,26.58,0.328,26.886,26.621,0.32,26.93,26.281,0.312,26.591,26.329,0.269,26.597,89.822,74.073,-0.98797,-1.06261,-1.01797,-1.10117,59.582,61.675,27.269,0.598,27.781,27.369,1.655,28.744,27.199,0.527,27.689,27.288,1.585,28.706,46.76,45.555
"2025-07-30 08:30:00",3402,13.08,26.92,0.06943,0.33479,0.09528,0.35314,97.72,82.382,27.479,0.352,27.807,27.457,0.32,27.763,27.111,0.363,27.466,27.066,0.255,27.32,90.145,63.876,0.03956,0.19752,0.07854,0.1993,101.14,76.353,27.143,0.331,27.452,27.207,0.306,27.504,26.687,0.321,27.005,26.745,0.263,27.006,88.465,70.204,-1.24525,-1.13877,-0.90157,-1.09925,22.445,25.301,28.684,0.723,29.121,28.803,1.781,30.321,28.622,0.607,29.168,28.76,1.822,30.465,49.986,58.679
"2025-07-30 09:00:00",3403,13.08,28.2,0.11849,0.43826,0.14525,0.45121,96.815,83.71,27.984,0.355,28.315,27.94,0.307,28.234,27.495,0.38,27.867,27.426,0.242,27.666,87.748,63.462,0.07866,0.26172,0.1197,0.26296,99.751,78.981,27.848,0.328,28.152,27.922,0.291,28.203,27.183,0.333,27.513,27.241,0.256,27.495,90.088,67.059,-2.009,-2.48735,-1.9286,-2.31947,95.259,95.831,30.171,0.282,30.356,30.329,1.94,31.708,30.322,0.259,30.468,30.502,2.634,32.258,32.412,33.745
"2025-07-30 09:30:00",3404,13.08,29.27,0.09969,0.4669,0.11598,0.47663,83.1,83.162,29.348,0.283,29.622,29.173,0.252,29.421,28.368,0.393,28.754,28.181,0.244,28.423,76.018,60.674,0.12192,0.28668,0.17171,0.29059,102.779,82.005,28.622,0.355,28.953,28.71,0.299,29.003,27.782,0.345,28.123,27.848,0.258,28.104,81.314,67.568,-1.43544,-1.77856,-0.81837,-1.35769,16.355,18.449,30.264,0.585,30.438,30.391,1.326,31.122,30.196,0.487,30.409,30.261,1.893,31.522,27.908,35.336
"2025-07-30 10:00:00",3405,13.08,30.2,0.14696,0.55248,0.16642,0.54562,81.932,78.266,30.246,0.287,30.524,30.056,0.243,30.296,29.226,0.39,29.61,29.01,0.226,29.231,75.843,58.509,0.17162,0.34236,0.19992,0.3388,86.264,77.291,29.152,0.309,29.45,29.264,0.253,29.515,28.343,0.341,28.681,28.429,0.243,28.669,69.068,61.852,-0.85713,-1.06661,-1.02409,-0.88409,106.104,109.976,30.659,1.025,31.313,30.676,2.854,32.217,30.539,1.229,31.31,30.535,2.975,32.775,23.972,47.647
"2025-07-30 10:30:00",3406,13.08,31.02,0.11955,0.56351,0.12401,0.58988,78.524,87.037,31.155,0.36,31.51,30.903,0.318,31.218,29.797,0.469,30.252,29.594,0.26,29.853,71.688,65.288,0.16417,0.36126,0.20922,0.36037,96.996,75.971,29.438,0.339,29.755,29.53,0.275,29.799,28.69,0.347,29.033,28.767,0.242,29.006,79.801,61.287,-0.45315,-0.58413,-0.72185,-0.58019,36.792,36.855,30.915,1.464,31.693,31.031,3.013,32.255,30.898,1.38,31.779,30.936,2.465,32.516,19.402,20.227
"2025-07-30 11:00:00",3407,13.08,31.52,0.21048,0.66656,0.24866,0.65536,98.348,80.264,31.004,0.377,31.357,30.913,0.294,31.199,30.141,0.416,30.55,30.009,0.216,30.219,85.049,56.277,0.16864,0.37155,0.21756,0.37054,93.694,78.942,29.789,0.358,30.124,29.878,0.288,30.161,29.021,0.352,29.369,29.088,0.243,29.328,80.512,61.495,-0.33573,-0.29377,-0.06021,-0.02077,33.178,39.081,31.532,0.838,32.111,31.581,0.89,32.391,31.452,1.098,32.234,31.484,1.121,32.533,74.687,76.02
"2025-07-30 11:30:00",3408,13.08,32.19,0.20866,0.6357,0.25172,0.62528,92.202,78.344,31.614,0.328,31.922,31.48,0.255,31.73,30.619,0.413,31.025,30.454,0.221,30.669,79.649,55.848,0.17654,0.3858,0.24112,0.38332,104.861,79.063,30.265,0.378,30.611,30.357,0.297,30.647,29.416,0.358,29.769,29.484,0.244,29.724,85.905,61.865,-0.36881,-0.29789,-0.75633,-0.85705,104.577,64.788,32.738,0.813,33.395,32.741,1.732,33.691,32.798,0.82,33.556,32.787,1.932,33.808,29.303,19.972
"2025-07-30 12:00:00",3409,13.08,33.27,0.19349,0.57261,0.25331,0.54828,99.212,75.661,31.281,0.362,31.605,31.24,0.281,31.507,30.68,0.372,31.047,30.573,0.215,30.78,94.614,54.161,0.17354,0.3853,0.22565,0.37705,107.921,77.609,30.696,0.396,31.06,30.746,0.316,31.052,29.868,0.347,30.212,29.927,0.238,30.161,85.705,58.656,0.56738,1.1132,0.98449,1.00855,24.598,24.662,33.276,2.465,34.343,33.013,0.921,33.618,33.457,2.07,34.629,33.178,0.755,33.563,92.246,109.064
"2025-07-30 12:30:00",3410,13.08,33.95,0.1706,0.62381,0.20549,0.61636,94.067,82.197,32.13,0.323,32.436,31.969,0.263,32.227,31.11,0.426,31.528,30.946,0.23,31.17,76.044,58.707,0.12972,0.38904,0.17184,0.3906,90.294,78.558,31.29,0.323,31.594,31.276,0.272,31.543,30.241,0.368,30.604,30.285,0.249,30.531,81.132,60.859,-99,-99,-99,-99,16.16,25.361,33.664,1.801,33.847,33.591,-0.311,32.894,33.811,1.439,33.889,33.573,-0.29,32.659,3.087,3.15
"2025-07-30 13:00:00",3411,13.08,33.64,0.16158,0.51742,0.19498,0.496,89.439,75.089,31.354,0.333,31.669,31.314,0.274,31.582,30.919,0.358,31.273,30.83,0.218,31.041,79.624,56.328,0.18233,0.3747,0.21936,0.35708,92.06,73.292,30.687,0.33,30.999,30.719,0.265,30.979,30.168,0.323,30.488,30.21,0.226,30.43,77.374,57.097,-1.06261,-0.96069,-0.85377,-0.70281,90.152,101.893,32.077,0.643,32.52,32.068,1.51,33.35,32.029,0.831,32.66,31.997,1.678,33.646,32.657,71.811
"2025-07-30 13:30:00",3412,13.08,33.81,0.16285,0.63809,0.17836,0.63906,83.744,82.065,32.319,0.355,32.665,32.163,0.297,32.457,31.284,0.432,31.708,31.129,0.228,31.353,74.919,56.34,0.17524,0.42028,0.22254,0.42408,95.186,81.19,31.508,0.396,31.875,31.588,0.317,31.896,30.524,0.379,30.897,30.591,0.248,30.836,86.776,60.478,1.46432,2.24912,1.74463,2.10778,23.396,34.628,34.395,1.866,35.221,34.098,0.326,34.289,34.464,1.646,35.393,34.14,0.2,34.238,91.045,91.109
"2025-07-30 14:00:00",3413,13.08,35.38,0.14716,0.62569,0.22579,0.5934,100.952,77.9,32.377,0.287,32.64,32.291,0.229,32.518,31.603,0.391,31.99,31.471,0.216,31.678,75.725,55.156,0.1958,0.44368,0.23816,0.43052,96.76,77.241,31.647,0.368,31.99,31.729,0.29,32.011,30.773,0.363,31.133,30.838,0.236,31.069,82.827,59.039,-99,-99,-99,3.37887,16.224,21.872,36.321,2.304,36.432,36.078,-0.007,35.596,37.174,1.819,37.231,36.736,0.062,36.009,4.164,4.736
"2025-07-30 14:30:00",3414,13.08,35.07,0.14148,0.57325,0.1967,0.54436,92.52,75.677,32.228,0.308,32.516,32.203,0.253,32.453,31.636,0.374,32.005,31.539,0.217,31.747,76.733,55.417,0.04776,0.40018,0.08002,0.40412,83.211,82.772,33.007,0.312,33.307,32.984,0.288,33.27,31.511,0.385,31.89,31.588,0.257,31.842,74.8,61.054,-99,-99,0.1627,0.37486,21.112,21.428,44.279,2.444,43.909,41.889,2.077,41.437,48.751,1.836,47.705,45.621,1.262,43.991,18.192,21.048
"2025-07-30 15:00:00",3415,13.08,35.3,0.16894,0.6343,0.23584,0.60238,96.929,75.86,32.277,0.257,32.515,32.232,0.203,32.433,31.589,0.4,31.985,31.496,0.219,31.706,70.95,52.866,0.27424,0.46826,0.32442,0.43769,91.994,72.723,32.55,0.314,32.846,32.648,0.227,32.873,31.617,0.347,31.962,31.702,0.224,31.918,71.029,55.024,0.02244,0.1429,0.20018,0.25271,109.887,109.95,37.022,3.098,38.733,36.537,2.536,38.21,37.562,5.02,40.393,36.623,3.899,39.077,109.759,109.823
"2025-07-30 15:30:00",3416,13.08,35.84,0.1792,0.5857,0.18599,0.56156,73.119,76.412,32.318,0.33,32.641,32.292,0.274,32.562,31.745,0.384,32.124,31.65,0.219,31.861,72.994,54.912,0.10166,0.45876,0.08026,0.43236,109.891,74.297,32.439,0.376,32.77,32.529,0.347,32.828,31.707,0.339,32.044,31.786,0.22,31.999,109.765,54.086,-99,-99,2.01722,2.30808,30.505,30.823,34.514,1.714,35.138,34.245,0.228,34.077,34.592,1.629,35.443,34.352,0.162,34.147,25.81,26.888
"2025-07-30 16:00:00",3417,13.08,36.38,0.15145,0.5643,0.18656,0.54536,95.108,77.276,32.251,0.329,32.564,32.226,0.273,32.495,31.726,0.383,32.104,31.649,0.222,31.864,78.58,55.527,0.24906,0.44645,0.28766,0.41586,90.324,71.804,32.222,0.328,32.535,32.288,0.246,32.532,31.605,0.338,31.941,31.665,0.223,31.88,71.614,56.609,1.06911,1.65501,1.93433,1.95357,32.289,32.351,34.14,1.633,34.775,33.884,0.236,34.102,34.188,1.439,34.973,33.975,0.204,34.125,64.409,33.495
"2025-07-30 16:30:00",3418,13.08,35.22,0.12314,0.54177,0.16368,0.50626,93.067,75.729,32.177,0.245,32.41,32.151,0.208,32.357,31.696,0.365,32.057,31.624,0.22,31.834,73.056,54.224,0.1937,0.42218,0.23954,0.392,91.933,72.663,32.029,0.338,32.347,32.08,0.266,32.342,31.492,0.333,31.823,31.54,0.225,31.757,78.5,56.972,0.80164,0.91275,1.79733,1.30633,13.562,20.989,33.573,2.86,34.351,33.458,0.474,33.807,33.484,1.946,34.478,33.425,0.527,33.824,83.007,83.071
