"TOA5","CR200Series_305","CR200X","No_SN","CR200X.Std.03","Sapflux2sensors1.CR2","63887","Table2"
"TIMESTAMP","RECORD","BattV_Min","id","SDI1","SapFlwTot1","VhOut1","VhIn1","AlphaOut1","AlphaIn1","BetaOut1","BetaIn1","tMaxTout1","tMaxTin1"
"TS","RN","Volts","","","unit","unit","unit","unit","unit","unit","unit","unit","unit"
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2025-08-07 14:30:00",21853,12.86692,305,1,0.656,10.96,6.27,0.96969,0.55486,0.60038,0.35246,41.392,31.052
"2025-08-07 15:00:00",21854,12.85517,305,1,0.659,11,6.32,0.97335,0.5596,0.59723,0.3511,43.07,32.311
"2025-08-07 15:30:00",21855,12.86272,305,1,0.639,10.67,6.12,0.94423,0.54139,0.57343,0.33886,42.113,31.608
"2025-08-07 16:00:00",21856,12.85349,305,1,0.617,10.27,5.94,0.90897,0.52572,0.54897,0.32849,41.135,31.304
"2025-08-07 16:30:00",21857,12.85265,305,1,0.562,9.4,5.35,0.8322,0.47335,0.48787,0.30424,42.927,30.905
"2025-08-07 17:00:00",21858,12.8602,305,1,0.53,8.87,5.05,0.7847,0.44713,0.45029,0.2918,43.941,29.843
"2025-08-07 17:30:00",21859,12.85936,305,1,0.462,7.69,4.44,0.681,0.39259,0.38947,0.26866,43.695,29.59
"2025-08-07 18:00:00",21860,12.84593,305,1,0.416,6.92,4.03,0.61264,0.35688,0.34567,0.2558,41.842,30.235
"2025-08-07 18:30:00",21861,12.85769,305,1,0.419,6.99,4.02,0.61878,0.35588,0.34631,0.25495,43.021,29.751
"2025-08-07 19:00:00",21862,12.85349,305,1,0.369,6.09,3.62,0.53924,0.32049,0.29208,0.23862,42.258,29.659
"2025-08-07 19:30:00",21863,12.85265,305,1,0.29,4.74,2.9,0.41922,0.25628,0.21627,0.2138,42.164,28.99
