"TOA5","CR200Series_100","CR200X","No_SN","CR200X.Std.00","sapflux_2sensor_CR200X_30min.cr2","43664","Table_S0"
"TIMESTAMP","RECORD","BattV_Min","id","SensorAddress0","SapFlwTot0","VhOuter0","VhInner0","AlphaOut0","AlphaIn0","BetaOut0","BetaIn0","tMaxTout0","tMaxTin0"
"2025-08-08 04:00:00",1425,13.039,100,0,0.142,0.81,0.31,0.07154,0.0273,0.07184,-0.02763,49.492,42.725
"2025-08-08 04:30:00",1426,13.04068,100,0,0.126,0.71,0.28,0.06324,0.02486,0.06643,-0.02971,50.322,42.307
"2025-08-08 05:00:00",1427,13.03565,100,0,0.121,0.72,0.23,0.06356,0.01992,0.06439,-0.02975,51.201,42.352
"2025-08-08 05:30:00",1428,13.03732,100,0,0.11,0.66,0.2,0.05826,0.01738,0.05966,-0.03393,50.762,42.751
"2025-08-08 06:00:00",1429,13.03145,100,0,0.088,0.55,0.14,0.0489,0.01243,0.05516,-0.03817,49.048,43.117
"2025-08-08 06:30:00",1430,13.03061,100,0,0.081,0.52,0.11,0.04583,0.0099,0.04785,-0.04027,50.772,43.019
"2025-08-08 07:00:00",1431,13.02557,100,0,0.144,0.8,0.34,0.07065,0.0298,0.07576,-0.02763,51.248,42.66
"2025-08-08 07:30:00",1432,13.01886,100,0,0.408,1.94,1.31,0.1713,0.1163,0.15942,0.03374,52.527,43.942
"2025-08-08 08:00:00",1433,13.02306,100,0,0.881,3.97,3.06,0.35144,0.27058,0.3223,0.1355,53.846,44.852
"2025-08-08 08:30:00",1434,13.02222,100,0,1.35,5.94,4.85,0.52583,0.4297,0.48172,0.24064,52.465,47.525
"2025-08-08 09:00:00",1435,13.02557,100,0,1.863,8.09,6.81,0.71577,0.6027,0.64853,0.3581,53.087,47.73
"2025-08-08 09:30:00",1436,13.02641,100,0,1.902,8.28,6.93,0.73307,0.61352,0.66613,0.3649,51.85,47.323
"2025-08-08 10:00:00",1437,13.02641,100,0,2.073,9.03,7.55,0.79885,0.66816,0.72185,0.40461,52.592,48.17
"2025-08-08 10:30:00",1438,13.03229,100,0,2.44,10.42,9.11,0.92183,0.80664,0.84631,0.49952,50.226,47.626
"2025-08-08 11:00:00",1439,13.02893,100,0,2.572,10.96,9.63,0.97025,0.85235,0.88975,0.52772,47.322,46.957
"2025-08-08 11:30:00",1440,13.03732,100,0,2.603,11.09,9.75,0.98136,0.86264,0.89834,0.53295,48.872,47.779
"2025-08-08 12:00:00",1441,13.04068,100,0,3.71,17.85,11.67,1.12035,1.03317,1.04503,0.65163,47.044,46.939
"2025-08-08 12:30:00",1442,13.03648,100,0,4.031,19.92,12.11,1.17944,1.07163,1.09066,0.67931,45.908,45.805
"2025-08-08 13:00:00",1443,13.039,100,0,4.636,23.82,12.93,1.20139,1.14401,1.14624,0.72743,43.76,44.488
"2025-08-08 13:30:00",1444,13.03732,100,0,4.41,22.36,12.63,1.21233,1.11794,1.13599,0.71107,44.565,46.126
"2025-08-08 14:00:00",1445,13.03481,100,0,4.481,22.83,12.71,1.21545,1.12453,1.13192,0.70695,44.306,45.711
"2025-08-08 14:30:00",1446,13.03648,100,0,4.259,21.24,12.58,1.20865,1.11321,1.11861,0.70007,45.203,45.515
"2025-08-08 15:00:00",1447,13.03817,100,0,4.166,21.03,12.03,1.20505,1.06503,1.09589,0.66113,45.293,46.436
"2025-08-08 15:30:00",1448,13.03817,100,0,3.934,20.16,11.03,1.10807,0.97589,1.01087,0.60641,45.767,45.664
"2025-08-08 16:00:00",1449,13.03145,100,0,2.739,11.77,10.15,1.04168,0.89873,0.94021,0.54947,48.045,46.85
"2025-08-08 16:30:00",1450,13.03313,100,0,2.645,11.41,9.75,1.0096,0.86283,0.90833,0.52113,49.495,46.062
"2025-08-08 17:00:00",1451,13.03229,100,0,2.609,11.2,9.68,0.99095,0.85646,0.89607,0.52113,49.233,46.375
"2025-08-08 17:30:00",1452,13.02306,100,0,2.437,10.55,8.94,0.93368,0.79087,0.84275,0.47796,49.765,47.321
"2025-08-08 18:00:00",1453,13.02641,100,0,2.023,8.85,7.32,0.78295,0.64797,0.69641,0.38299,51.585,47.58
"2025-08-08 18:30:00",1454,13.02137,100,0,1.85,8.11,6.68,0.71784,0.59152,0.64037,0.34228,51.574,46.321
"2025-08-08 19:00:00",1455,13.02389,100,0,1.716,7.57,6.14,0.67014,0.54338,0.59968,0.31254,51.419,45.749
"2025-08-08 19:30:00",1456,13.02725,100,0,1.318,5.89,4.64,0.5217,0.41056,0.46817,0.22594,54.067,47.309
"2025-08-08 20:00:00",1457,13.01886,100,0,0.734,3.39,2.46,0.2997,0.21815,0.27178,0.10068,52.569,43.885
"2025-08-08 20:30:00",1458,13.0197,100,0,0.444,2.13,1.4,0.18814,0.1239,0.17434,0.04002,49.609,43.263
"2025-08-08 21:00:00",1459,13.01718,100,0,0.308,1.5,0.95,0.1332,0.08418,0.128,0.01264,51.264,43.098
"2025-08-08 21:30:00",1460,13.01718,100,0,0.239,1.2,0.7,0.10661,0.06199,0.10268,-0.00633,49.628,42.706
"2025-08-08 22:00:00",1461,13.00627,100,0,0.177,0.9,0.5,0.0796,0.04443,0.08442,-0.01899,50.647,44.041
"2025-08-08 22:30:00",1462,13.00962,100,0,0.15,0.8,0.39,0.07051,0.03474,0.071,-0.02545,51.03,43.591
"2025-08-08 23:00:00",1463,13.00962,100,0,0.141,0.77,0.34,0.06813,0.02978,0.06881,-0.02763,50.967,43.945
"2025-08-08 23:30:00",1464,13.00543,100,0,0.123,0.69,0.28,0.06135,0.02486,0.06004,-0.02553,50.19,43.273
"2025-08-09 00:00:00",1465,13.00291,100,0,0.12,0.67,0.28,0.05894,0.02506,0.06243,-0.03205,50.229,43.312
"2025-08-09 00:30:00",1466,13.00123,100,0,0.11,0.61,0.26,0.05416,0.02262,0.05795,-0.03209,50.566,42.135
"2025-08-09 01:00:00",1467,12.99703,100,0,0.099,0.61,0.17,0.05416,0.01506,0.05552,-0.03423,50.374,43.19
"2025-08-09 01:30:00",1468,12.99451,100,0,0.089,0.53,0.17,0.0466,0.01506,0.04618,-0.03637,50.662,42.806
"2025-08-09 02:00:00",1469,12.99367,100,0,0.092,0.61,0.11,0.05389,0.01002,0.0554,-0.04279,50.653,42.07
"2025-08-09 02:30:00",1470,12.99199,100,0,0.091,0.6,0.11,0.053,0.00996,0.05465,-0.04259,50.693,43.671
"2025-08-09 03:00:00",1471,12.98864,100,0,0.074,0.5,0.08,0.0441,0.0075,0.04842,-0.04057,50.656,42.799
"2025-08-09 03:30:00",1472,12.97856,100,0,0.088,0.58,0.11,0.05167,0.01002,0.0533,-0.04071,49.655,42.633
"2025-08-09 04:00:00",1473,12.98276,100,0,0.085,0.58,0.08,0.051,0.00749,0.05282,-0.03849,50.496,43.316
"2025-08-09 04:30:00",1474,12.98108,100,0,0.082,0.56,0.08,0.04922,0.00749,0.05318,-0.04279,50.143,43.223
"2025-08-09 05:00:00",1475,12.9794,100,0,0.084,0.57,0.08,0.05088,0.0075,0.05268,-0.04265,50.768,42.337
"2025-08-09 05:30:00",1476,12.97856,100,0,0.067,0.49,0.03,0.04332,0.00251,0.04785,-0.04675,49.774,42.594
"2025-08-09 06:00:00",1477,12.97521,100,0,0.061,0.44,0.03,0.039,0.00251,0.04361,-0.04695,51.114,43.363
"2025-08-09 06:30:00",1478,12.97269,100,0,0.047,0.41,-0.05,0.03662,-0.00503,0.04145,-0.04927,50.916,42.644
"2025-08-09 07:00:00",1479,12.97437,100,0,0.14,0.79,0.31,0.0703,0.02744,0.06866,-0.02769,49.678,43.327
"2025-08-09 07:30:00",1480,12.97269,100,0,0.469,2.2,1.54,0.1946,0.13616,0.18398,0.04443,51.838,44.662
"2025-08-09 08:00:00",1481,12.97185,100,0,1.003,4.45,3.56,0.39368,0.31552,0.36207,0.16702,52.202,46.114
"2025-08-09 08:30:00",1482,12.97101,100,0,1.591,6.96,5.76,0.61573,0.50954,0.5562,0.293,51.481,47.633
"2025-08-09 09:00:00",1483,12.97101,100,0,2.106,9.04,7.81,0.80018,0.69134,0.7329,0.41869,53.1,47.845
"2025-08-09 09:30:00",1484,12.9794,100,0,2.498,10.59,9.41,0.93735,0.83257,0.86609,0.5186,48.313,48.053
"2025-08-09 10:00:00",1485,12.96765,100,0,2.768,11.66,10.51,1.03179,0.93051,0.95297,0.57948,47.689,47.168
"2025-08-09 10:30:00",1486,12.98108,100,0,3.866,19.26,11.44,1.10167,1.01281,1.02469,0.63726,46.281,46.594
"2025-08-09 11:00:00",1487,12.98276,100,0,3.871,18.96,11.81,1.12694,1.04495,1.04189,0.65544,46.451,46.764
"2025-08-09 11:30:00",1488,12.98276,100,0,3.949,19.55,11.82,1.13653,1.04655,1.04999,0.66248,46.141,46.453
"2025-08-09 12:00:00",1489,12.9878,100,0,3.679,17.56,11.72,1.12213,1.03741,1.04345,0.6487,47.233,47.546
"2025-08-09 12:30:00",1490,12.98948,100,0,3.672,17.42,11.82,1.13637,1.04655,1.05022,0.65567,47.31,47.466
"2025-08-09 13:00:00",1491,12.99199,100,0,4.036,20.25,11.79,1.13495,1.04357,1.05384,0.66116,45.72,45.615
"2025-08-09 13:30:00",1492,12.98528,100,0,4.146,21.32,11.55,1.13016,1.02217,1.03039,0.6336,45.14,45.61
"2025-08-09 14:00:00",1493,12.99283,100,0,3.57,17.31,11.08,1.10489,0.98081,1.00843,0.61072,47.348,47.245
"2025-08-09 14:30:00",1494,12.99451,100,0,3.835,19.19,11.26,1.12248,0.99688,1.02271,0.61491,46.332,45.812
"2025-08-09 15:00:00",1495,12.99116,100,0,3.254,14.87,11.09,1.09549,0.98193,1.0033,0.60786,48.663,44.399
"2025-08-09 15:30:00",1496,12.99199,100,0,2.811,11.99,10.51,1.06119,0.93063,0.96205,0.57348,47.269,47.009
"2025-08-09 16:00:00",1497,12.99116,100,0,2.656,11.44,9.81,1.01239,0.86853,0.90765,0.54436,46.536,46.015
"2025-08-09 16:30:00",1498,12.9836,100,0,2.618,11.32,9.62,1.00182,0.85134,0.88626,0.5129,47.882,47.206
"2025-08-09 17:00:00",1499,12.99535,100,0,2.361,10.24,8.64,0.90642,0.76464,0.81133,0.46139,49.694,47.667
"2025-08-09 17:30:00",1500,12.98948,100,0,2.158,9.44,7.81,0.83543,0.69132,0.74351,0.4121,50.478,47.462
"2025-08-09 18:00:00",1501,12.99032,100,0,1.889,8.3,6.8,0.73425,0.60147,0.65592,0.35202,51.475,46.794
"2025-08-09 18:30:00",1502,12.98444,100,0,1.645,7.29,5.85,0.64497,0.51802,0.57442,0.29426,51.567,46.732
"2025-08-09 19:00:00",1503,12.98444,100,0,1.341,6,4.71,0.53084,0.41674,0.47511,0.2241,53.092,47.734
"2025-08-09 19:30:00",1504,12.98444,100,0,0.948,4.32,3.24,0.38228,0.28693,0.34346,0.14276,53.142,45.55
"2025-08-09 20:00:00",1505,12.97856,100,0,0.58,2.7,1.92,0.23857,0.16997,0.219,0.06984,51.465,44.289
"2025-08-09 20:30:00",1506,12.97856,100,0,0.333,1.63,1.02,0.14431,0.09004,0.13567,0.01272,50.9,43.151
"2025-08-09 21:00:00",1507,12.97017,100,0,0.214,1.08,0.62,0.09602,0.0551,0.0924,-0.01071,50.898,42.63
"2025-08-09 21:30:00",1508,12.97101,100,0,0.148,0.77,0.4,0.06813,0.03498,0.06663,-0.02345,50.374,42.627
"2025-08-09 22:00:00",1509,12.96681,100,0,0.102,0.6,0.2,0.05336,0.0174,0.05728,-0.03617,50.586,43.253
"2025-08-09 22:30:00",1510,12.96261,100,0,0.071,0.47,0.08,0.04118,0.00745,0.04586,-0.04051,49.978,42.54
"2025-08-09 23:00:00",1511,12.96346,100,0,0.053,0.41,0,0.03654,0,0.04368,-0.04913,50.441,43.005
"2025-08-09 23:30:00",1512,12.96429,100,0,0.051,0.39,0,0.03414,0,0.03909,-0.04685,49.668,42.642
"2025-08-10 00:00:00",1513,12.95506,100,0,0.033,0.3,-0.05,0.0269,-0.00503,0.03457,-0.05129,50.343,43.008
"2025-08-10 00:30:00",1514,12.95842,100,0,0.037,0.33,-0.05,0.02942,-0.00503,0.03228,-0.05143,50.452,43.117
"2025-08-10 01:00:00",1515,12.9559,100,0,0.033,0.3,-0.05,0.02684,-0.00503,0.0345,-0.04717,49.879,42.44
"2025-08-10 01:30:00",1516,12.95758,100,0,0.027,0.3,-0.1,0.02684,-0.01001,0.03226,-0.05349,49.628,42.708
"2025-08-10 02:00:00",1517,12.95506,100,0,0.021,0.28,-0.13,0.02439,-0.01249,0.0298,-0.05343,50.65,42.64
"2025-08-10 02:30:00",1518,12.9517,100,0,0.021,0.25,-0.1,0.02201,-0.01001,0.03228,-0.05361,50.199,41.925
"2025-08-10 03:00:00",1519,12.95002,100,0,0.037,0.33,-0.05,0.02942,-0.00503,0.03464,-0.05143,50.878,43.279
"2025-08-10 03:30:00",1520,12.95002,100,0,0.027,0.3,-0.1,0.0269,-0.01001,0.03464,-0.05361,49.982,42.645
"2025-08-10 04:00:00",1521,12.95086,100,0,0.037,0.33,-0.05,0.02944,-0.00511,0.03475,-0.05161,50.628,42.615
"2025-08-10 04:30:00",1522,12.94331,100,0,0.025,0.31,-0.13,0.02702,-0.01259,0.02782,-0.05581,50.571,42.557
"2025-08-10 05:00:00",1523,12.94499,100,0,0.013,0.22,-0.13,0.01951,-0.01253,0.02074,-0.05581,50.596,42.741
"2025-08-10 05:30:00",1524,12.94163,100,0,-0.003,0.17,-0.22,0.01471,-0.02013,0.02083,-0.06015,49.93,42.595
"2025-08-10 06:00:00",1525,12.94331,100,0,-0.013,0.14,-0.27,0.01231,-0.02519,0.01389,-0.06443,49.83,42.649
"2025-08-10 06:30:00",1526,12.93827,100,0,-0.046,0,-0.39,0,-0.03531,0.00933,-0.07109,48.644,43.127
"2025-08-10 07:00:00",1527,12.93407,100,0,-0.046,0,-0.39,0,-0.03507,0.0069,-0.07077,50.965,42.275
"2025-08-10 07:30:00",1528,12.93827,100,0,0.098,0.6,0.17,0.05336,0.01496,0.05516,-0.03637,50.471,42.874
"2025-08-10 08:00:00",1529,12.93659,100,0,0.502,2.31,1.69,0.20481,0.14953,0.18943,0.05324,52.544,44.271
"2025-08-10 08:30:00",1530,12.93659,100,0,0.946,4.22,3.34,0.37323,0.2955,0.341,0.15285,53.233,45.798
"2025-08-10 09:00:00",1531,12.93491,100,0,1.462,6.38,5.31,0.56508,0.4696,0.51488,0.26854,52.523,47.425
"2025-08-10 09:30:00",1532,12.93743,100,0,1.868,8.11,6.83,0.71747,0.60429,0.65328,0.35714,51.332,48.574
"2025-08-10 10:00:00",1533,12.94331,100,0,2.121,9.16,7.81,0.81047,0.69134,0.73329,0.41791,52.148,48.039
"2025-08-10 10:30:00",1534,12.94499,100,0,2.277,9.79,8.43,0.86683,0.74579,0.78039,0.45172,51.685,47.837
"2025-08-10 11:00:00",1535,12.94583,100,0,2.493,10.55,9.41,0.93399,0.83257,0.8606,0.51706,49.292,47.68
"2025-08-10 11:30:00",1536,12.94918,100,0,2.688,11.46,10.06,1.01441,0.89045,0.92793,0.55583,49.28,47.67
"2025-08-10 12:00:00",1537,12.95422,100,0,2.716,11.55,10.19,1.02201,0.90209,0.9322,0.56454,47.819,46.466
"2025-08-10 12:30:00",1538,12.95086,100,0,2.523,10.96,9.22,0.97029,0.81621,0.86156,0.49566,50.344,46.495
"2025-08-10 13:00:00",1539,12.95506,100,0,2.579,10.96,9.69,0.97025,0.85755,0.88688,0.53464,48.565,47.473
"2025-08-10 13:30:00",1540,12.95338,100,0,2.732,11.67,10.2,1.03249,0.90284,0.9322,0.5562,48.247,47.884
"2025-08-10 14:00:00",1541,12.95674,100,0,2.811,11.84,10.67,1.04775,0.94423,0.95887,0.58601,47.248,47.144
"2025-08-10 14:30:00",1542,12.95506,100,0,2.759,11.73,10.36,1.03826,0.91713,0.94099,0.56721,47.257,46.479
"2025-08-10 15:00:00",1543,12.94918,100,0,2.786,11.8,10.51,1.04459,0.93063,0.94814,0.57859,47.448,45.836
"2025-08-10 15:30:00",1544,12.95254,100,0,2.584,11.21,9.46,0.99239,0.83745,0.88454,0.50872,49.485,47.041
"2025-08-10 16:00:00",1545,12.94331,100,0,2.552,11.08,9.33,0.98029,0.82567,0.87753,0.5098,49.127,47.931
"2025-08-10 16:30:00",1546,12.94834,100,0,2.461,10.63,9.06,0.94065,0.80163,0.83412,0.4787,48.938,48.002
"2025-08-10 17:00:00",1547,12.94163,100,0,2.327,10.15,8.46,0.89796,0.74838,0.80161,0.45288,49.81,47.624
"2025-08-10 17:30:00",1548,12.94834,100,0,2.092,9.18,7.54,0.81263,0.66753,0.71937,0.3937,50.173,48.405
"2025-08-10 18:00:00",1549,12.93659,100,0,1.834,8.08,6.58,0.7148,0.58282,0.63751,0.3354,52.051,47.785
"2025-08-10 18:30:00",1550,12.94666,100,0,1.463,6.51,5.18,0.57578,0.45832,0.5102,0.25502,53.89,47.281
"2025-08-10 19:00:00",1551,12.93911,100,0,1.006,4.55,3.48,0.40242,0.30796,0.36603,0.15774,52.349,45.846
"2025-08-10 19:30:00",1552,12.94331,100,0,0.653,3,2.21,0.26556,0.1956,0.24282,0.08311,52.956,44.11
"2025-08-10 20:00:00",1553,12.93995,100,0,0.396,1.91,1.24,0.1689,0.1098,0.1545,0.02762,51.056,43.205
"2025-08-10 20:30:00",1554,12.93995,100,0,0.249,1.25,0.73,0.11054,0.06503,0.10412,-0.00219,49.241,43.052
"2025-08-10 21:00:00",1555,12.93239,100,0,0.163,0.86,0.43,0.07588,0.03762,0.07635,-0.02575,51.107,43.775
"2025-08-10 21:30:00",1556,12.93407,100,0,0.116,0.66,0.25,0.05864,0.0225,0.0554,-0.03637,49.348,42.586
"2025-08-10 22:00:00",1557,12.92652,100,0,0.082,0.5,0.14,0.04386,0.01246,0.04842,-0.03637,50.648,43.471
"2025-08-10 22:30:00",1558,12.92904,100,0,0.057,0.41,0.03,0.0367,0.0025,0.04157,-0.04287,49.17,42.828
"2025-08-10 23:00:00",1559,12.92484,100,0,0.046,0.33,0.03,0.02942,0.0025,0.03711,-0.04515,51.379,42.12
"2025-08-10 23:30:00",1560,12.92484,100,0,0.051,0.39,0,0.03423,0,0.03464,-0.04927,51.413,42.989
"2025-08-11 00:00:00",1561,12.92484,100,0,0.054,0.39,0.03,0.03423,0.0025,0.03918,-0.04505,50.678,43.764
"2025-08-11 00:30:00",1562,12.91728,100,0,0.054,0.36,0.06,0.03166,0.005,0.03686,-0.04287,49.544,42.627
"2025-08-11 01:00:00",1563,12.92568,100,0,0.057,0.41,0.03,0.03654,0.00251,0.03909,-0.04287,51.567,42.726
"2025-08-11 01:30:00",1564,12.92316,100,0,0.06,0.41,0.06,0.0367,0.005,0.0439,-0.04505,50.951,43.359
"2025-08-11 02:00:00",1565,12.92148,100,0,0.061,0.44,0.03,0.03909,0.0025,0.0439,-0.04293,50.42,43.244
"2025-08-11 02:30:00",1566,12.91393,100,0,0.064,0.44,0.06,0.03909,0.005,0.0439,-0.04515,50.316,42.881
"2025-08-11 03:00:00",1567,12.9198,100,0,0.072,0.5,0.06,0.04398,0.005,0.0439,-0.04515,50.852,42.843
"2025-08-11 03:30:00",1568,12.91896,100,0,0.085,0.5,0.17,0.04398,0.015,0.04157,-0.03645,50.635,43.718
"2025-08-11 04:00:00",1569,12.91393,100,0,0.076,0.53,0.06,0.0466,0.005,0.04878,-0.04307,51.061,42.896
"2025-08-11 04:30:00",1570,12.91812,100,0,0.078,0.53,0.08,0.0466,0.00752,0.04878,-0.04313,50.657,43.062
"2025-08-11 05:00:00",1571,12.91645,100,0,0.071,0.47,0.08,0.0418,0.00749,0.0441,-0.04307,49.905,42.982
"2025-08-11 05:30:00",1572,12.91477,100,0,0.061,0.44,0.03,0.0393,0.0025,0.04185,-0.04307,49.51,42.749
"2025-08-11 06:00:00",1573,12.91309,100,0,0.045,0.39,-0.05,0.03423,-0.00505,0.037,-0.04959,49.367,42.863
"2025-08-11 06:30:00",1574,12.91477,100,0,0.027,0.28,-0.08,0.02457,-0.00757,0.02782,-0.05187,50.399,43.063
"2025-08-11 07:00:00",1575,12.91057,100,0,0.145,0.83,0.31,0.07369,0.02765,0.07203,-0.02589,50.663,43.742
"2025-08-11 07:30:00",1576,12.91225,100,0,0.488,2.27,1.62,0.20114,0.14328,0.18782,0.0494,52.132,45.368
"2025-08-11 08:00:00",1577,12.91057,100,0,0.807,3.64,2.8,0.32239,0.24784,0.29434,0.11296,53.639,44.635
"2025-08-11 08:30:00",1578,12.91057,100,0,0.872,3.92,3.04,0.34678,0.26892,0.31744,0.13326,52.833,45.656
"2025-08-11 09:00:00",1579,12.90889,100,0,1.077,4.83,3.77,0.4277,0.33346,0.3818,0.17764,53.311,46.132
"2025-08-11 09:30:00",1580,12.91225,100,0,1.072,4.8,3.76,0.42463,0.33264,0.38372,0.17498,52.833,45.656
"2025-08-11 10:00:00",1581,12.90637,100,0,1.075,4.85,3.73,0.42954,0.3305,0.38947,0.17573,52.528,45.766
"2025-08-11 10:30:00",1582,12.91477,100,0,1.65,7.2,5.99,0.63719,0.53046,0.57387,0.30691,52.628,48.101
"2025-08-11 11:00:00",1583,12.90805,100,0,1.78,7.83,6.4,0.69315,0.56684,0.62586,0.3333,51.225,47.375
"2025-08-11 11:30:00",1584,12.91057,100,0,1.758,7.73,6.32,0.68426,0.5596,0.61493,0.32552,51.583,48.306
"2025-08-11 12:00:00",1585,12.91057,100,0,2.114,9.1,7.81,0.80585,0.69132,0.73197,0.41468,51.48,47.371
"2025-08-11 12:30:00",1586,12.90385,100,0,2.409,10.37,8.9,0.91795,0.78807,0.82599,0.48231,49.671,46.236
"2025-08-11 13:00:00",1587,12.91645,100,0,2.664,11.29,10.04,0.99919,0.88827,0.90465,0.54277,50.24,45.401
"2025-08-11 13:30:00",1588,12.91141,100,0,2.798,11.76,10.65,1.04115,0.94277,0.95497,0.58626,47.933,46.997
"2025-08-11 14:00:00",1589,12.91141,100,0,2.794,11.88,10.49,1.05141,0.92829,0.95465,0.573,47.716,47.455
"2025-08-11 14:30:00",1590,12.90217,100,0,2.565,10.87,9.67,0.9623,0.85545,0.88375,0.52454,50.464,47.706
"2025-08-11 15:00:00",1591,12.90973,100,0,2.69,11.45,10.08,1.01364,0.89172,0.91997,0.55156,48.728,46.387
"2025-08-11 15:30:00",1592,12.91225,100,0,2.679,11.47,9.97,1.01487,0.88207,0.91037,0.53991,48.646,47.552
"2025-08-11 16:00:00",1593,12.90721,100,0,2.436,10.51,8.98,0.93063,0.79489,0.83045,0.48046,49.78,47.593
"2025-08-11 16:30:00",1594,12.90889,100,0,2.41,10.32,8.97,0.91381,0.79377,0.82821,0.48128,50.452,47.693
"2025-08-11 17:00:00",1595,12.90721,100,0,2.252,9.78,8.23,0.86559,0.72833,0.77237,0.43834,50.085,48.318
"2025-08-11 17:30:00",1596,12.90553,100,0,1.915,8.41,6.9,0.74425,0.61094,0.65857,0.3579,50.963,47.789
"2025-08-11 18:00:00",1597,12.89882,100,0,1.494,6.68,5.25,0.59123,0.46474,0.53004,0.25976,52.11,46.855
"2025-08-11 18:30:00",1598,12.90805,100,0,1.236,5.53,4.34,0.48946,0.3837,0.43874,0.20706,53.617,46.853
"2025-08-11 19:00:00",1599,12.90805,100,0,0.966,4.36,3.35,0.38615,0.29638,0.34744,0.15285,52.326,45.822
"2025-08-11 19:30:00",1600,12.90553,100,0,0.577,2.67,1.93,0.23638,0.1708,0.22,0.0641,52.118,44.677
